phase,domain,source_layer,target_layer,delta,capacity,baseline,n_tokens,routing_top_k,selection_coverage,complete_token_coverage,candidate_amplification,useful_amplification,mean_candidate_replacement_fraction,mean_candidate_jaccard
prefill,code,0,5,5,8,domain_oracle,1033,8,0.49927395934172314,0.0,1.0,2.0029083858458554,0.0,1.0
prefill,code,0,5,5,8,previous_window,1033,8,0.48826234269119073,0.0,1.0,2.048079306071871,0.0010901162790697674,0.9982342807924205
prefill,code,0,5,5,8,static,1033,8,0.4818489835430784,0.0,1.0,2.0753390256152686,0.0,1.0
prefill,code,0,5,5,8,transition,1033,8,0.5908760890609874,0.0,1.0,1.6924022117550686,0.25920542635658916,0.6072917607801386
prefill,code,0,5,5,16,domain_oracle,1033,8,0.6910696999031946,0.10842207163601161,2.0,2.8940640868499385,0.0,1.0
prefill,code,0,5,5,16,previous_window,1033,8,0.667110358180058,0.0755082284607938,2.0,2.9980047161255214,0.0010295542635658916,0.9983068135454916
prefill,code,0,5,5,16,static,1033,8,0.6553727008712488,0.023233301064859633,2.0,3.051698670605613,0.0,1.0
prefill,code,0,5,5,16,transition,1033,8,0.7537512100677638,0.18586640851887706,2.0,2.6533954085728046,0.23952277131782945,0.6273750238033865
prefill,code,0,5,5,32,domain_oracle,1033,8,0.8906098741529526,0.4801548886737657,4.0,4.491304347826087,0.0,1.0
prefill,code,0,5,5,32,previous_window,1033,8,0.869433688286544,0.4259438528557599,4.0,4.600695894224078,0.0008478682170542636,0.9985811490976131
prefill,code,0,5,5,32,static,1033,8,0.8291384317521782,0.31268151016456924,4.0,4.824284880326912,0.0,1.0
prefill,code,0,5,5,32,transition,1033,8,0.8832284607938045,0.46369796708615685,4.0,4.528839567063981,0.12300145348837209,0.7868055651235836
prefill,code,0,6,6,8,domain_oracle,1033,8,0.5189980638915779,0.0,1.0,1.9267894614129168,0.0,1.0
prefill,code,0,6,6,8,previous_window,1033,8,0.5025411423039691,0.0,1.0,1.989886828798459,0.0007267441860465116,0.9987510766580535
prefill,code,0,6,6,8,static,1033,8,0.5052032913843175,0.0,1.0,1.9794011976047905,0.0,1.0
prefill,code,0,6,6,8,transition,1033,8,0.5621974830590513,0.002904162633107454,1.0,1.7787343951786483,0.156734496124031,0.7384660559079284
prefill,code,0,6,6,16,domain_oracle,1033,8,0.7179332042594385,0.10454985479186835,2.0,2.7857744817124557,0.0,1.0
prefill,code,0,6,6,16,previous_window,1033,8,0.7011132623426912,0.07938044530493708,2.0,2.8526061442871935,0.0008478682170542636,0.9985697447753752
prefill,code,0,6,6,16,static,1033,8,0.7071636011616651,0.09777347531461762,2.0,2.8281998631074607,0.0,1.0
prefill,code,0,6,6,16,transition,1033,8,0.7996127783155856,0.23814133591481124,2.0,2.5012106537530268,0.1698764534883721,0.7196648104963159
prefill,code,0,6,6,32,domain_oracle,1033,8,0.9186834462729913,0.5450145208131656,4.0,4.354056902002108,0.0,1.0
prefill,code,0,6,6,32,previous_window,1033,8,0.9044046466602129,0.5014520813165537,4.0,4.422799036660423,0.0007267441860465116,0.9987446705316965
prefill,code,0,6,6,32,static,1033,8,0.8561229428848015,0.324298160696999,4.0,4.672226148409894,0.0,1.0
prefill,code,0,6,6,32,transition,1033,8,0.9296950629235237,0.6030977734753146,4.0,4.3024860080697644,0.14758963178294573,0.7467528724407899
prefill,code,0,7,7,8,domain_oracle,1033,8,0.46357696030977735,0.0,1.0,2.15713912816497,0.0,1.0
prefill,code,0,7,7,8,previous_window,1033,8,0.4483301064859632,0.001936108422071636,1.0,2.2304993252361673,0.001695736434108527,0.9975217289170778
prefill,code,0,7,7,8,static,1033,8,0.40936592449177156,0.0,1.0,2.4428022465267514,0.0,1.0
prefill,code,0,7,7,8,transition,1033,8,0.5605033881897387,0.00968054211035818,1.0,1.7841105354058722,0.32194767441860467,0.5338185500976218
prefill,code,0,7,7,16,domain_oracle,1033,8,0.6829622458857696,0.1665053242981607,2.0,2.9284195605953225,0.0,1.0
prefill,code,0,7,7,16,previous_window,1033,8,0.6644482090997096,0.12584704743465633,2.0,3.010016390457112,0.0006661821705426356,0.9988433425865927
prefill,code,0,7,7,16,static,1033,8,0.6416989351403679,0.057115198451113264,2.0,3.1167263812936072,0.0,1.0
prefill,code,0,7,7,16,transition,1033,8,0.7467328170377541,0.2362052274927396,2.0,2.6783341435747854,0.20924176356589147,0.6675752960433101
prefill,code,0,7,7,32,domain_oracle,1033,8,0.9096079380445304,0.5353339787028074,4.0,4.39749900226154,0.0,1.0
prefill,code,0,7,7,32,previous_window,1033,8,0.896297192642788,0.4937076476282672,4.0,4.462805454299986,0.0005450581395348837,0.9990299954048244
prefill,code,0,7,7,32,static,1033,8,0.8355517909002904,0.3591481122942885,4.0,4.787255611875453,0.0,1.0
prefill,code,0,7,7,32,transition,1033,8,0.9091239109390126,0.5701839303000968,4.0,4.399840276853454,0.11851986434108527,0.7926193938768972
prefill,code,0,8,8,8,domain_oracle,1033,8,0.4265488867376573,0.000968054211035818,1.0,2.3443971631205676,0.0,1.0
prefill,code,0,8,8,8,previous_window,1033,8,0.41239109390125844,0.0,1.0,2.424882629107981,0.001937984496124031,0.9972868217054266
prefill,code,0,8,8,8,static,1033,8,0.3985963213939981,0.0,1.0,2.5088038858530664,0.0,1.0
prefill,code,0,8,8,8,transition,1033,8,0.513189738625363,0.002904162633107454,1.0,1.9485970290025938,0.2870639534883721,0.5820950367462036
prefill,code,0,8,8,16,domain_oracle,1033,8,0.6188286544046466,0.08131655372700872,2.0,3.2319123973406336,0.0,1.0
prefill,code,0,8,8,16,previous_window,1033,8,0.5971684414327202,0.06485963213939981,2.0,3.3491388044579535,0.0010901162790697674,0.9982588901193554
prefill,code,0,8,8,16,static,1033,8,0.5795014520813165,0.013552758954501452,2.0,3.451242430570056,0.0,1.0
prefill,code,0,8,8,16,transition,1033,8,0.7130929332042595,0.20135527589545016,2.0,2.804683522823689,0.24358042635658914,0.6286345724951837
prefill,code,0,8,8,32,domain_oracle,1033,8,0.8506776379477251,0.5275895450145208,4.0,4.702133712660029,0.0,1.0
