phase,domain,delta,capacity,baseline,n_scopes,mean_selection_coverage,mean_complete_token_coverage,mean_candidate_amplification,mean_useful_amplification,mean_candidate_replacement_fraction
prefill,code,6,32,previous_window,10,0.8472894482090997,0.4308809293320426,4.0,4.732442889386365,0.0009599079457364341
prefill,code,6,32,static,10,0.7992255566311713,0.27841239109390126,4.0,5.014333997940602,0.0
prefill,code,6,32,transition,10,0.9451718296224589,0.7236205227492739,4.0,4.233147816251799,0.2163184350775194
prefill,code,7,8,domain_oracle,9,0.4669113692589007,0.0007529310530278584,1.0,2.165876490347405,0.0
prefill,code,7,8,previous_window,9,0.4595568462945036,0.00032268473701193933,1.0,2.2015727945896777,0.0011574074074074073
prefill,code,7,8,static,9,0.417782618048833,0.0005378078950198989,1.0,2.413284236607168,0.0
prefill,code,7,8,transition,9,0.6159379369689147,0.02484672474991933,1.0,1.6270300045102513,0.31463985788113696
prefill,code,7,16,domain_oracle,9,0.6653355921264924,0.16661288587716466,2.0,3.0209728842067998,0.0
prefill,code,7,16,previous_window,9,0.6456249327740131,0.11552113585027428,2.0,3.112872897301791,0.0009420757967269595
prefill,code,7,16,static,9,0.5854307841239109,0.03753899107238894,2.0,3.448562448864851,0.0
prefill,code,7,16,transition,9,0.8147251801656448,0.35183392492201787,2.0,2.458989186436022,0.2825016149870801
prefill,code,7,32,domain_oracle,9,0.8632488974938153,0.49650424868237064,4.0,4.6411094733067255,0.0
prefill,code,7,32,previous_window,9,0.8409433150478649,0.4230396902226525,4.0,4.76684776191147,0.0009858150301464254
prefill,code,7,32,static,9,0.7929036248252124,0.27331397224911264,4.0,5.052345981221792,0.0
prefill,code,7,32,transition,9,0.9385016672044745,0.7016241798429601,4.0,4.263401528423912,0.212734173126615
prefill,code,8,8,domain_oracle,8,0.46732817037754115,0.0008470474346563407,1.0,2.166968660620209,0.0
prefill,code,8,8,previous_window,8,0.46096018877057116,0.00012100677637947725,1.0,2.1979569782588664,0.0010901162790697674
prefill,code,8,8,static,8,0.4188347047434656,0.0006050338818973862,1.0,2.40959448536722,0.0
prefill,code,8,8,transition,8,0.6060624394966118,0.025774443368828656,1.0,1.6583175268601558,0.2960574127906977
prefill,code,8,16,domain_oracle,8,0.6631322604065828,0.16662633107454017,2.0,3.0325420496582343,0.0
prefill,code,8,16,previous_window,8,0.6432720232333011,0.11423039690222653,2.0,3.1257299606573756,0.0009765625
prefill,code,8,16,static,8,0.5783972652468539,0.03509196515004841,2.0,3.4900419573112567,0.0
prefill,code,8,16,transition,8,0.8027589545014521,0.3233301064859632,2.0,2.4978705263861882,0.27790394864341084
prefill,code,8,32,domain_oracle,8,0.8574540174249758,0.49165053242981605,4.0,4.671560782187374,0.0
prefill,code,8,32,previous_window,8,0.8340240803484995,0.4142061955469506,4.0,4.804853050362905,0.0010409096414728683
prefill,code,8,32,static,8,0.7875726040658277,0.2625847047434656,4.0,5.085482277390084,0.0
prefill,code,8,32,transition,8,0.932281582768635,0.6899806389157793,4.0,4.292726277564796,0.21188378149224807
prefill,code,9,8,domain_oracle,7,0.47315378232609595,0.0008297607523164155,1.0,2.141621731691586,0.0
prefill,code,9,8,previous_window,7,0.4678986308947587,0.00013829345871940258,1.0,2.1655390281375646,0.0009689922480620155
prefill,code,9,8,static,7,0.42172590236481816,0.0006914672935970128,1.0,2.395421713869242,0.0
prefill,code,9,8,transition,7,0.6035818005808326,0.02641405061540589,1.0,1.6644446069205954,0.2847452934662237
prefill,code,9,16,domain_oracle,7,0.669461346978288,0.17881344212418754,2.0,3.004060571417891,0.0
prefill,code,9,16,previous_window,7,0.6498582492048126,0.12128336329691605,2.0,3.0938144115430077,0.0009603405315614618
prefill,code,9,16,static,7,0.578239524270502,0.03816899460655511,2.0,3.495584746845714,0.0
prefill,code,9,16,transition,7,0.7964838888120591,0.320840824229014,2.0,2.5173467023807405,0.2682983803986711
prefill,code,9,32,domain_oracle,7,0.8584220716360117,0.4865163877748583,4.0,4.6671932206912805,0.0
prefill,code,9,32,previous_window,7,0.8353962107592311,0.4155718434518047,4.0,4.798131946425527,0.001046857696566999
prefill,code,9,32,static,7,0.7875812474069976,0.25819388742912464,4.0,5.086367312539234,0.0
prefill,code,9,32,transition,7,0.9257536993500207,0.668510579449592,4.0,4.322969105060298,0.21230879706533776
prefill,code,10,8,domain_oracle,6,0.47797676669893513,0.0008067118425298484,1.0,2.123365733191623,0.0
prefill,code,10,8,previous_window,6,0.47239028718941595,0.00016134236850596966,1.0,2.1484892759665657,0.0009286175710594315
prefill,code,10,8,static,6,0.4278194578896419,0.0008067118425298483,1.0,2.361943198592553,0.0
prefill,code,10,8,transition,6,0.5932558889964504,0.02371732817037754,1.0,1.7000790903988372,0.27359899870801035
prefill,code,10,16,domain_oracle,6,0.6767303969022266,0.17957405614714425,2.0,2.9721258355121596,0.0
prefill,code,10,16,previous_window,6,0.656945788964182,0.12536302032913843,2.0,3.0606024347725476,0.0009084302325581395
prefill,code,10,16,static,6,0.5717771861890933,0.03581800580832527,2.0,3.537945556944632,0.0
prefill,code,10,16,transition,6,0.7844264278799612,0.2876734430461439,2.0,2.562981854855562,0.25413840439276486
prefill,code,10,32,domain_oracle,6,0.8609632139399807,0.48838334946757017,4.0,4.654396683228997,0.0
prefill,code,10,32,previous_window,6,0.8398071958696353,0.425621168118748,4.0,4.773686971652519,0.0010295542635658916
prefill,code,10,32,static,6,0.7904565989028719,0.2591158438205873,4.0,5.0686642627859815,0.0
prefill,code,10,32,transition,6,0.914972571797354,0.622136172959019,4.0,4.377534177165388,0.19352592054263565
prefill,code,11,8,domain_oracle,5,0.4991045498547918,0.0009680542110358181,1.0,2.010892308494231,0.0
