phase,domain,delta,capacity,policy,n_layer_domain_scopes,mean_residual_cold_expert_fraction,mean_expert_stall_work_reduction,mean_complete_resident_set_hit_coverage,mean_runtime_movement_experts_per_wave,mean_runtime_movement_mib_per_wave,mean_useful_movement_mib_per_wave,mean_wasted_movement_mib_per_wave,mean_useful_movement_fraction,mean_evictions_per_wave,mean_resident_replacement_fraction,mean_expert_oracle_recovery_over_lru,mean_wave_oracle_recovery_over_lru
decode,__domain_balanced__,9,8,static,28,0.7693629535147393,0.23063704648526076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4867403322049399,-0.02704203691045796
decode,__domain_balanced__,9,8,transition,28,0.69968820861678,0.30031179138321995,0.001417233560090703,0.6565334467120181,7.878401360544218,4.392857142857143,3.485544217687075,0.5600901241599457,0.6565334467120181,0.08206668083900226,-0.06052315832092796,0.10668005240373661
decode,__domain_balanced__,9,16,domain,28,0.5061383928571429,0.49386160714285715,0.03932823129251701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002359590975166545,0.025348181679568725
decode,__domain_balanced__,9,16,linear,28,0.5033570719954649,0.49664292800453513,0.03925736961451247,0.9043367346938777,10.85204081632653,7.137755102040816,3.7142857142857144,0.6555249403161094,0.9043367346938777,0.05652104591836735,-0.0006418127170687663,0.0787165162920385
decode,__domain_balanced__,9,16,lru,28,0.5024181547619048,0.49758184523809523,0.03181689342403628,0.9681831065759637,11.618197278911564,7.923469387755103,3.6947278911564623,0.6812715022318898,0.9681831065759637,0.060511444160997734,0.0,0.0
decode,__domain_balanced__,9,16,oracle,28,0.33219068877551017,0.6678093112244898,0.11642573696145124,0.7847930839002267,9.417517006802722,8.887755102040817,0.5297619047619048,0.942830951433668,0.7847930839002267,0.04904956774376417,1.0,1.0
decode,__domain_balanced__,9,16,static,28,0.6064873866213152,0.39351261337868476,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.631988173014063,-0.25632036080290366
decode,__domain_balanced__,9,16,transition,28,0.5176977040816327,0.4823022959183674,0.03415532879818594,0.7313633786848073,8.776360544217686,5.2312925170068025,3.5450680272108843,0.5938998709260215,0.7313633786848073,0.045710211167800455,-0.08186155949525428,0.018994265106807268
decode,__domain_balanced__,9,32,domain,28,0.23880385487528347,0.7611961451247166,0.2310090702947846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07639683984700017,-0.11388715366175683
decode,__domain_balanced__,9,32,linear,28,0.25201070011337867,0.7479892998866212,0.23866213151927437,0.7325680272108844,8.790816326530612,6.32312925170068,2.4676870748299318,0.7146645763315271,0.7325680272108844,0.02289275085034014,-0.2093812184355431,-0.10272414793382535
decode,__domain_balanced__,9,32,lru,28,0.2285643424036281,0.7714356575963718,0.2625425170068027,0.7374574829931974,8.849489795918368,6.692176870748299,2.1573129251700682,0.7535255163148181,0.7374574829931974,0.023045546343537417,0.0,0.0
decode,__domain_balanced__,9,32,oracle,28,0.11878188775510204,0.881218112244898,0.4954648526077098,0.4363662131519274,5.23639455782313,4.9855442176870755,0.2508503401360544,0.9507674091362261,0.4363662131519274,0.013636444160997732,1.0,1.0
decode,__domain_balanced__,9,32,static,28,0.33862138605442177,0.6613786139455782,0.09013605442176871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1042357345169391,-0.7633670965043376
decode,__domain_balanced__,9,32,transition,28,0.2596017573696145,0.7403982426303856,0.19770408163265304,0.6213860544217688,7.456632653061225,4.519557823129252,2.937074829931973,0.6019058190931199,0.6213860544217688,0.019418314200680274,-0.290293101361531,-0.2809986034126874
decode,__domain_balanced__,10,8,domain,24,0.697265625,0.302734375,0.000992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029682243515948656,0.038983585858585856
decode,__domain_balanced__,10,8,linear,24,0.6759672619047619,0.3240327380952381,0.0009093915343915343,0.871114417989418,10.453373015873016,6.067460317460317,4.385912698412699,0.5798473815925823,0.871114417989418,0.10888930224867725,0.09129587135544544,0.09376661350345561
decode,__domain_balanced__,10,8,lru,24,0.6909205522486772,0.30907944775132273,0.0005787037037037037,0.9994212962962963,11.993055555555555,6.920634920634921,5.072420634920635,0.5770398546818543,0.9994212962962963,0.12492766203703703,0.0,0.0
decode,__domain_balanced__,10,8,oracle,24,0.5242332175925926,0.47576678240740744,0.008267195767195767,0.8732638888888888,10.479166666666666,9.844246031746032,0.6349206349206349,0.939034982384491,0.8732638888888888,0.1091579861111111,1.0,0.875
decode,__domain_balanced__,10,8,static,24,0.7750909391534392,0.22490906084656084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5051347460035813,-0.02776116427432217
decode,__domain_balanced__,10,8,transition,24,0.7038793816137566,0.2961206183862434,0.001240079365079365,0.6535218253968255,7.842261904761905,4.330357142857143,3.5119047619047614,0.5533189085300856,0.6535218253968255,0.08169022817460318,-0.06869053140985205,0.11788111376927167
decode,__domain_balanced__,10,16,domain,24,0.5070581183862434,0.49294188161375657,0.0398478835978836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01016652570524431,0.03476155216468461
decode,__domain_balanced__,10,16,linear,24,0.5009093915343915,0.49909060846560843,0.036375661375661374,0.9094742063492064,10.913690476190476,7.114087301587301,3.7996031746031744,0.6492233666013086,0.9094742063492064,0.0568421378968254,0.008627891136861274,0.05515958138532037
decode,__domain_balanced__,10,16,lru,24,0.5020978009259259,0.4979021990740741,0.0318287037037037,0.9681712962962963,11.618055555555555,7.9186507936507935,3.6994047619047614,0.6808755900235933,0.9681712962962963,0.06051070601851852,0.0,0.0
decode,__domain_balanced__,10,16,oracle,24,0.33100818452380953,0.6689918154761906,0.11772486772486773,0.783316798941799,9.399801587301587,8.856150793650793,0.5436507936507936,0.9412177470885407,0.783316798941799,0.048957299933862435,1.0,1.0
decode,__domain_balanced__,10,16,static,24,0.611111111111111,0.3888888888888889,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6612367945093731,-0.2508542638519358
decode,__domain_balanced__,10,16,transition,24,0.5200582837301587,0.4799417162698412,0.033895502645502645,0.7022982804232805,8.427579365079366,5.040674603174604,3.3869047619047623,0.5948025275562528,0.7022982804232805,0.04389364252645503,-0.09951509270566823,0.013983033644286123
decode,__domain_balanced__,10,32,domain,24,0.23837425595238096,0.7616257440476191,0.2346230158730159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09508245438378886,-0.11256865906644879
decode,__domain_balanced__,10,32,linear,24,0.25179811507936506,0.7482018849206349,0.23867394179894177,0.732308201058201,8.787698412698413,6.271825396825396,2.515873015873016,0.7109826355817807,0.732308201058201,0.022884631283068783,-0.23029468735158087,-0.11643072559332
decode,__domain_balanced__,10,32,lru,24,0.22682084986772488,0.7731791501322752,0.2657903439153439,0.7342096560846562,8.810515873015873,6.64781746031746,2.1626984126984126,0.7520326060258685,0.7342096560846562,0.022944051752645505,0.0,0.0
decode,__domain_balanced__,10,32,oracle,24,0.11805555555555557,0.8819444444444445,0.5004133597883598,0.43196097883597884,5.183531746031746,4.934523809523809,0.2490079365079365,0.9507424486634356,0.43196097883597884,0.013498780588624339,1.0,1.0
decode,__domain_balanced__,10,32,static,24,0.34188988095238093,0.6581101190476191,0.09135251322751321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1667743753957562,-0.7618870081008863
decode,__domain_balanced__,10,32,transition,24,0.2677848048941799,0.7322151951058201,0.18716931216931218,0.5905257936507936,7.086309523809525,4.2688492063492065,2.8174603174603177,0.5969227312627845,0.5905257936507936,0.0184539310515873,-0.4001009857440596,-0.3386705689980185
decode,__domain_balanced__,11,8,domain,20,0.695969742063492,0.30403025793650795,0.0011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08190315678559007,0.05928030303030303
decode,__domain_balanced__,11,8,linear,20,0.6700148809523809,0.32998511904761907,0.0008928571428571428,0.8636904761904762,10.364285714285714,5.979761904761905,4.3845238095238095,0.5763058301636198,0.8636904761904762,0.10796130952380953,0.06544287089219633,0.04442783094098883
decode,__domain_balanced__,11,8,lru,20,0.680047123015873,0.319952876984127,0.000496031746031746,0.9995039682539681,11.994047619047619,6.9785714285714295,5.015476190476191,0.5818169364763798,0.9995039682539681,0.12493799603174602,0.0,0.0
decode,__domain_balanced__,11,8,oracle,20,0.5156994047619048,0.48430059523809527,0.00882936507936508,0.8731150793650795,10.477380952380951,9.85357142857143,0.6238095238095238,0.9400980358024013,0.8731150793650795,0.10913938492063494,1.0,0.95
decode,__domain_balanced__,11,8,static,20,0.7762524801587302,0.22374751984126987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5764176339562728,-0.020813397129186603
decode,__domain_balanced__,11,8,transition,20,0.7056795634920635,0.2943204365079365,0.001488095238095238,0.6448412698412699,7.738095238095238,4.286904761904762,3.451190476190476,0.55770344659738,0.6448412698412699,0.08060515873015874,-0.1412373729656807,0.1303927432216906
decode,__domain_balanced__,11,16,domain,20,0.5052083333333333,0.4947916666666667,0.04186507936507937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06355123489130347,0.031342229384377404
decode,__domain_balanced__,11,16,linear,20,0.4962177579365079,0.5037822420634921,0.04097222222222222,0.9008928571428572,10.810714285714287,7.051190476190476,3.7595238095238095,0.6498261087162944,0.9008928571428572,0.05630580357142857,-0.03161634292530905,0.07223188769435941
decode,__domain_balanced__,11,16,lru,20,0.49000496031746027,0.5099950396825397,0.03392857142857143,0.9660714285714287,11.592857142857143,7.909523809523809,3.6833333333333336,0.6814366365617351,0.9660714285714287,0.06037946428571429,0.0,0.0
decode,__domain_balanced__,11,16,oracle,20,0.32292906746031746,0.6770709325396825,0.12261904761904763,0.778968253968254,9.347619047619048,8.8,0.5476190476190477,0.9405725333446732,0.778968253968254,0.048685515873015874,1.0,1.0
decode,__domain_balanced__,11,16,static,20,0.6113219246031746,0.3886780753968254,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7364842097314491,-0.25993530704949747
decode,__domain_balanced__,11,16,transition,20,0.5241195436507937,0.47588045634920634,0.033134920634920635,0.6796626984126984,8.155952380952382,4.940476190476191,3.2154761904761906,0.6038029980895923,0.6796626984126984,0.04247891865079365,-0.19134182894746848,-0.0017906677706202886
decode,__domain_balanced__,11,32,domain,20,0.23493303571428573,0.7650669642857143,0.24543650793650795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1472852084594269,-0.11280089248954532
decode,__domain_balanced__,11,32,linear,20,0.2441220238095238,0.7558779761904761,0.24464285714285716,0.7237103174603174,8.684523809523808,6.228571428571429,2.455952380952381,0.71315743821931,0.7237103174603174,0.02261594742063492,-0.26045819782713514,-0.139594324022579
decode,__domain_balanced__,11,32,lru,20,0.21687748015873018,0.7831225198412699,0.2775793650793651,0.7224206349206349,8.66904761904762,6.544047619047619,2.125,0.7521700858820806,0.7224206349206349,0.02257564484126984,0.0,0.0
decode,__domain_balanced__,11,32,oracle,20,0.11345486111111111,0.886545138888889,0.5159722222222223,0.41775793650793647,5.013095238095238,4.763095238095238,0.25,0.9492287982110005,0.41775793650793647,0.013054935515873015,1.0,1.0
decode,__domain_balanced__,11,32,static,20,0.34056299603174606,0.659437003968254,0.09900793650793652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2838416480168884,-0.769708466935134
decode,__domain_balanced__,11,32,transition,20,0.27141617063492063,0.7285838293650794,0.17906746031746032,0.5666666666666667,6.8,4.088095238095238,2.711904761904762,0.592352215647184,0.5666666666666667,0.017708333333333333,-0.5507182018545738,-0.4171602705534494
decode,__domain_balanced__,12,8,domain,16,0.6982886904761905,0.30171130952380953,0.0013640873015873015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08626866267404397,0.09114583333333333
decode,__domain_balanced__,12,8,linear,16,0.668976314484127,0.331023685515873,0.0016121031746031745,0.8568948412698413,10.282738095238095,5.918154761904762,4.364583333333333,0.5750271343255628,0.8568948412698413,0.10711185515873016,0.08191234544534655,0.18695175438596492
decode,__domain_balanced__,12,8,lru,16,0.6814546130952381,0.3185453869047619,0.0001240079365079365,0.9998759920634921,11.998511904761905,7.022321428571429,4.976190476190476,0.5852612499605542,0.9998759920634921,0.12498449900793651,0.0,0.0
decode,__domain_balanced__,12,8,oracle,16,0.5156715029761905,0.48432849702380953,0.008556547619047618,0.8707837301587301,10.449404761904763,9.825892857142858,0.6235119047619048,0.9400112502040572,0.8707837301587301,0.10884796626984126,1.0,0.9375
decode,__domain_balanced__,12,8,static,16,0.7839316716269841,0.21606832837301587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6054708414153777,-0.003289473684210526
decode,__domain_balanced__,12,8,transition,16,0.7116505456349206,0.28834945436507936,0.001488095238095238,0.6364087301587301,7.636904761904762,4.223214285714286,3.4136904761904763,0.5569606479882906,0.6364087301587301,0.07955109126984126,-0.1645365935376576,0.2388980263157895
decode,__domain_balanced__,12,16,domain,16,0.5053788442460317,0.49462115575396826,0.04451884920634921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07782878709112481,0.06545833184325371
decode,__domain_balanced__,12,16,linear,16,0.4938306051587302,0.5061693948412699,0.038938492063492064,0.8990575396825397,10.788690476190476,7.004464285714286,3.7842261904761907,0.6464406667217475,0.8990575396825397,0.05619109623015873,-0.029458641004596147,0.06361189453699366
decode,__domain_balanced__,12,16,lru,16,0.48776971726190477,0.5122302827380952,0.03360615079365079,0.9663938492063492,11.596726190476192,7.913690476190476,3.6830357142857144,0.6814944903876053,0.9663938492063492,0.060399615575396824,0.0,0.0
decode,__domain_balanced__,12,16,oracle,16,0.322172619047619,0.6778273809523809,0.12177579365079365,0.7787698412698413,9.345238095238095,8.78422619047619,0.5610119047619048,0.9390752859936723,0.7787698412698413,0.04867311507936508,1.0,1.0
decode,__domain_balanced__,12,16,static,16,0.6183500744047619,0.3816499255952381,0.008432539682539682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7948793080551264,-0.24932852376402492
decode,__domain_balanced__,12,16,transition,16,0.532288566468254,0.46771143353174605,0.03125,0.6618303571428571,7.941964285714286,4.760416666666667,3.181547619047619,0.5956941661418946,0.6618303571428571,0.04136439732142857,-0.25658728296895095,-0.025199287029243227
decode,__domain_balanced__,12,32,domain,16,0.2361731150793651,0.7638268849206349,0.24206349206349206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1664492347500387,-0.12419109443412268
decode,__domain_balanced__,12,32,linear,16,0.24420262896825398,0.755797371031746,0.24293154761904762,0.7256944444444444,8.708333333333334,6.145833333333333,2.5625,0.7019075455387378,0.7256944444444444,0.022677951388888888,-0.26216151832357143,-0.13882078767388706
decode,__domain_balanced__,12,32,lru,16,0.21685887896825398,0.783141121031746,0.27666170634920634,0.7233382936507936,8.680059523809524,6.5788690476190474,2.1011904761904763,0.7552605002641529,0.7233382936507936,0.0226043216765873,0.0,0.0
decode,__domain_balanced__,12,32,oracle,16,0.1136687748015873,0.8863312251984127,0.5167410714285714,0.41902281746031744,5.028273809523809,4.784226190476191,0.24404761904761904,0.9506917129604466,0.41902281746031744,0.01309446304563492,1.0,1.0
decode,__domain_balanced__,12,32,static,16,0.34481956845238093,0.6551804315476191,0.09250992063492064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3524834892069886,-0.7914118092493226
decode,__domain_balanced__,12,32,transition,16,0.2822420634920635,0.7177579365079365,0.16629464285714285,0.5282738095238095,6.339285714285714,3.8392857142857144,2.5,0.5927849117585873,0.5282738095238095,0.016508556547619048,-0.6805049003526494,-0.46941102385821415
decode,__domain_balanced__,13,8,domain,12,0.7064112103174603,0.2935887896825397,0.0018187830687830687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14202492460890714,0.12152777777777778
decode,__domain_balanced__,13,8,linear,12,0.6700975529100529,0.3299024470899471,0.0013227513227513227,0.8589616402116401,10.307539682539682,5.954365079365079,4.353174603174604,0.5751291707861571,0.8589616402116401,0.10737020502645502,0.06945141140333878,0.10599415204678363
decode,__domain_balanced__,13,8,lru,12,0.6801628637566138,0.3198371362433862,0.00016534391534391533,0.9998346560846562,11.998015873015873,7.059523809523809,4.938492063492063,0.5883840475664531,0.9998346560846562,0.12497933201058202,0.0,0.0
decode,__domain_balanced__,13,8,oracle,12,0.5172784391534392,0.48272156084656087,0.008763227513227513,0.8683862433862434,10.420634920634921,9.831349206349207,0.5892857142857143,0.9430102131338454,0.8683862433862434,0.10854828042328042,1.0,1.0
decode,__domain_balanced__,13,8,static,12,0.7902405753968255,0.20975942460317462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6566526650620713,-0.0043859649122807015
decode,__domain_balanced__,13,8,transition,12,0.7180266203703703,0.2819733796296296,0.0021494708994708994,0.6302910052910052,7.563492063492063,4.218253968253968,3.3452380952380953,0.5603535402727535,0.6302910052910052,0.07878637566137565,-0.21159945318765036,0.3011695906432748
decode,__domain_balanced__,13,16,domain,12,0.5109126984126984,0.48908730158730157,0.03687169312169312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11138804831952016,-0.014007022225541796
decode,__domain_balanced__,13,16,linear,12,0.48947999338624343,0.5105200066137566,0.037698412698412696,0.8979828042328042,10.77579365079365,6.902777777777778,3.873015873015873,0.6370012187102494,0.8979828042328042,0.05612392526455026,-0.002378766016379186,0.058581865011038035
decode,__domain_balanced__,13,16,lru,12,0.4880539021164021,0.5119460978835979,0.03356481481481482,0.9664351851851851,11.597222222222221,7.956349206349206,3.640873015873016,0.6849156541654869,0.9664351851851851,0.06040219907407407,0.0,0.0
decode,__domain_balanced__,13,16,oracle,12,0.3240327380952381,0.6759672619047619,0.12103174603174603,0.7827380952380952,9.392857142857142,8.817460317460318,0.5753968253968255,0.9377276500875751,0.7827380952380952,0.04892113095238095,1.0,1.0
decode,__domain_balanced__,13,16,static,12,0.6243386243386243,0.37566137566137564,0.007440476190476189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8385443721745934,-0.26419534836416037
decode,__domain_balanced__,13,16,transition,12,0.5481150793650794,0.45188492063492064,0.026951058201058198,0.6463293650793651,7.7559523809523805,4.700396825396825,3.0555555555555554,0.6026383181175122,0.6463293650793651,0.04039558531746032,-0.35505576608784845,-0.08002645610586433
decode,__domain_balanced__,13,32,domain,12,0.23743386243386244,0.7625661375661376,0.2437169312169312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17743325621416295,-0.11101419107507086
decode,__domain_balanced__,13,32,linear,12,0.2439442791005291,0.7560557208994708,0.24619708994708997,0.7215608465608465,8.65873015873016,6.069444444444444,2.5892857142857144,0.6960248791217337,0.7215608465608465,0.022548776455026454,-0.25839964382298675,-0.1197397454462702
decode,__domain_balanced__,13,32,lru,12,0.21755125661375663,0.7824487433862434,0.2749669312169312,0.7250330687830688,8.700396825396826,6.545634920634921,2.1547619047619047,0.7487437034161132,0.7250330687830688,0.0226572833994709,0.0,0.0
decode,__domain_balanced__,13,32,oracle,12,0.115224041005291,0.884775958994709,0.5114087301587301,0.4217923280423281,5.061507936507937,4.809523809523809,0.251984126984127,0.949168930155336,0.4217923280423281,0.013181010251322752,1.0,1.0
decode,__domain_balanced__,13,32,static,12,0.35114914021164023,0.6488508597883598,0.07787698412698413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4450228830452037,-0.8546692405139952
decode,__domain_balanced__,13,32,transition,12,0.28490823412698413,0.7150917658730158,0.1549272486772487,0.4973544973544974,5.968253968253968,3.714285714285714,2.253968253968254,0.6094104022306702,0.4973544973544974,0.015542328042328043,-0.7283614381326958,-0.5209302184243247
decode,__domain_balanced__,14,8,domain,8,0.7162698412698413,0.2837301587301587,0.00248015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13738768435236048,0.18229166666666666
decode,__domain_balanced__,14,8,linear,8,0.6775793650793651,0.32242063492063494,0.0,0.8717757936507937,10.461309523809524,5.854166666666667,4.607142857142858,0.5580988375987777,0.8717757936507937,0.10897197420634921,0.08568011714419362,0.0
decode,__domain_balanced__,14,8,lru,8,0.6910962301587301,0.3089037698412698,0.0,1.0,12.0,7.104166666666667,4.895833333333333,0.592013888888889,1.0,0.125,0.0,0.0
decode,__domain_balanced__,14,8,oracle,8,0.5277467757936508,0.4722532242063492,0.005952380952380952,0.8745039682539683,10.494047619047619,9.976190476190476,0.5178571428571428,0.9505683405365883,0.8745039682539683,0.10931299603174603,1.0,1.0
decode,__domain_balanced__,14,8,static,8,0.796812996031746,0.20318700396825395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6404436670374803,0.0
decode,__domain_balanced__,14,8,transition,8,0.7317088293650794,0.26829117063492064,0.002232142857142857,0.6393849206349206,7.6726190476190474,4.089285714285714,3.5833333333333335,0.5376659111253022,0.6393849206349206,0.07992311507936507,-0.23325864290184972,0.390625
decode,__domain_balanced__,14,16,domain,8,0.5184461805555556,0.4815538194444444,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0895979563200585,-0.01990141983884832
decode,__domain_balanced__,14,16,linear,8,0.4974578373015873,0.5025421626984127,0.026785714285714284,0.9174107142857143,11.008928571428571,7.017857142857142,3.9910714285714284,0.6374251913609328,0.9174107142857143,0.057338169642857144,0.011367923973465905,0.0012797978490913181
decode,__domain_balanced__,14,16,lru,8,0.4995659722222222,0.5004340277777778,0.029513888888888888,0.9704861111111112,11.645833333333334,7.958333333333333,3.6875,0.6826381831318736,0.9704861111111112,0.06065538194444445,0.0,0.0
decode,__domain_balanced__,14,16,oracle,8,0.33243427579365076,0.6675657242063492,0.10912698412698413,0.7938988095238095,9.526785714285714,9.005952380952381,0.5208333333333334,0.9446705615246886,0.7938988095238095,0.049618675595238096,1.0,1.0
decode,__domain_balanced__,14,16,static,8,0.6303633432539683,0.36963665674603174,0.003224206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8019681472180868,-0.28434377572857267
decode,__domain_balanced__,14,16,transition,8,0.5567646329365079,0.44323536706349204,0.020337301587301588,0.6999007936507936,8.398809523809524,4.9434523809523805,3.455357142857143,0.5904091094865352,0.6999007936507936,0.0437437996031746,-0.3367398203642142,-0.10899176723511678
decode,__domain_balanced__,14,32,domain,8,0.23797123015873017,0.7620287698412699,0.24503968253968256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09205420704979993,-0.050855217317504725
decode,__domain_balanced__,14,32,linear,8,0.23862227182539683,0.7613777281746031,0.2562003968253968,0.7145337301587301,8.574404761904761,5.934523809523809,2.6398809523809526,0.6881565690938016,0.7145337301587301,0.022329179067460316,-0.11473864421710608,-0.01924374570379035
decode,__domain_balanced__,14,32,lru,8,0.22653149801587302,0.773468501984127,0.25992063492063494,0.7400793650793651,8.880952380952381,6.678571428571429,2.2023809523809526,0.7476205559439465,0.7400793650793651,0.02312748015873016,0.0,0.0
decode,__domain_balanced__,14,32,oracle,8,0.11979166666666667,0.8802083333333334,0.5004960317460317,0.4308035714285714,5.169642857142857,4.931547619047619,0.23809523809523808,0.9530828413156356,0.4308035714285714,0.013462611607142856,1.0,1.0
decode,__domain_balanced__,14,32,static,8,0.35401165674603174,0.6459883432539683,0.06646825396825397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3702001974026505,-0.8344904199107777
decode,__domain_balanced__,14,32,transition,8,0.2879774305555556,0.7120225694444444,0.13392857142857142,0.4429563492063492,5.315476190476191,3.443452380952381,1.8720238095238095,0.6437269483439468,0.4429563492063492,0.013842385912698412,-0.6510163028903558,-0.5423453213814644
decode,__domain_balanced__,15,8,domain,4,0.7057911706349207,0.29420882936507936,0.000496031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13831769684359432,0.08333333333333333
decode,__domain_balanced__,15,8,linear,4,0.6728050595238095,0.32719494047619047,0.0,0.8675595238095238,10.410714285714286,5.708333333333333,4.7023809523809526,0.5477458349803026,0.8675595238095238,0.10844494047619048,0.06092525241343322,0.0
decode,__domain_balanced__,15,8,lru,4,0.6819196428571428,0.31808035714285715,0.0,1.0,12.0,7.059523809523809,4.940476190476191,0.5882936507936508,1.0,0.125,0.0,0.0
decode,__domain_balanced__,15,8,oracle,4,0.523499503968254,0.47650049603174605,0.004464285714285714,0.8844246031746031,10.613095238095237,10.005952380952381,0.6071428571428571,0.9424710481751983,0.8844246031746031,0.11055307539682539,1.0,1.0
decode,__domain_balanced__,15,8,static,4,0.7994791666666666,0.20052083333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.739109341232142,0.0
decode,__domain_balanced__,15,8,transition,4,0.7365451388888888,0.2634548611111111,0.001488095238095238,0.5307539682539683,6.369047619047619,3.4761904761904763,2.892857142857143,0.5488276828881975,0.5307539682539683,0.06634424603174603,-0.3331162629147778,0.3333333333333333
decode,__domain_balanced__,15,16,domain,4,0.5176711309523809,0.48232886904761907,0.019345238095238096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14194156770978109,-0.1386750201288245
decode,__domain_balanced__,15,16,linear,4,0.49460565476190477,0.5053943452380952,0.01984126984126984,0.9275793650793651,11.130952380952381,6.7976190476190474,4.333333333333333,0.6112284667024409,0.9275793650793651,0.05797371031746032,-0.018448307267461717,-0.07677888486312401
decode,__domain_balanced__,15,16,lru,4,0.49144345238095233,0.5085565476190476,0.029265873015873016,0.970734126984127,11.648809523809524,7.821428571428571,3.8273809523809526,0.6702273782019468,0.970734126984127,0.060670882936507936,0.0,0.0
decode,__domain_balanced__,15,16,oracle,4,0.32744295634920634,0.6725570436507936,0.10664682539682539,0.7991071428571428,9.589285714285715,9.005952380952381,0.5833333333333334,0.9379640565483038,0.7991071428571428,0.049944196428571425,1.0,1.0
decode,__domain_balanced__,15,16,static,4,0.6262400793650794,0.37375992063492064,0.001488095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8501440310988436,-0.3053416867954912
decode,__domain_balanced__,15,16,transition,4,0.5701264880952381,0.4298735119047619,0.011904761904761904,0.6750992063492064,8.101190476190476,4.773809523809524,3.3273809523809526,0.5882196090807914,0.6750992063492064,0.0421937003968254,-0.4765706013605888,-0.1933625201288245
decode,__domain_balanced__,15,32,domain,4,0.23375496031746032,0.7662450396825397,0.2926587301587302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038887232995284356,0.1422631944631734
decode,__domain_balanced__,15,32,linear,4,0.24423363095238093,0.7557663690476191,0.24404761904761904,0.7242063492063492,8.69047619047619,5.767857142857143,2.9226190476190474,0.6572451079437491,0.7242063492063492,0.022631448412698412,-0.17500921107265688,-0.08676240537280251
decode,__domain_balanced__,15,32,lru,4,0.22606646825396826,0.7739335317460317,0.2619047619047619,0.7380952380952381,8.857142857142858,6.654761904761905,2.2023809523809526,0.7447754059634366,0.7380952380952381,0.023065476190476192,0.0,0.0
decode,__domain_balanced__,15,32,oracle,4,0.11842757936507936,0.8815724206349207,0.5024801587301587,0.43898809523809523,5.267857142857142,5.017857142857142,0.25,0.9510119864347637,0.43898809523809523,0.013718377976190476,1.0,1.0
decode,__domain_balanced__,15,32,static,4,0.3536706349206349,0.6463293650793651,0.056051587301587304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.436641024345973,-0.9054576576365764
decode,__domain_balanced__,15,32,transition,4,0.2879464285714286,0.7120535714285714,0.1130952380952381,0.3983134920634921,4.779761904761904,3.142857142857143,1.6369047619047619,0.6546814592483198,0.3983134920634921,0.012447296626984128,-0.6926483259614444,-0.6572422897347353
prefill,__domain_balanced__,1,8,domain,60,0.7117014338541892,0.2882985661458109,0.0002785107006742891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3749608917811935,-0.04266631156652864
