phase,domain,source_layer,target_layer,delta,capacity,baseline,n_tokens,routing_top_k,selection_coverage,complete_token_coverage,candidate_amplification,useful_amplification,mean_candidate_replacement_fraction,mean_candidate_jaccard
prefill,code,9,12,3,32,static,127,8,0.672244094488189,0.07086614173228346,4.0,5.950219619326501,0.0,1.0
prefill,code,9,12,3,32,transition,127,8,0.9320866141732284,0.6929133858267716,4.0,4.291446673706441,0.234375,0.6375421628472893
prefill,code,9,13,4,8,domain_oracle,127,8,0.5551181102362205,0.0,1.0,1.801418439716312,0.0,1.0
prefill,code,9,13,4,8,previous_window,127,8,0.5551181102362205,0.0,1.0,1.801418439716312,0.0,1.0
prefill,code,9,13,4,8,static,127,8,0.27165354330708663,0.0,1.0,3.681159420289855,0.0,1.0
prefill,code,9,13,4,8,transition,127,8,0.6269685039370079,0.015748031496062992,1.0,1.5949764521193093,0.36904761904761907,0.5190231285469386
prefill,code,9,13,4,16,domain_oracle,127,8,0.7086614173228346,0.07086614173228346,2.0,2.8222222222222224,0.0,1.0
prefill,code,9,13,4,16,previous_window,127,8,0.7086614173228346,0.07086614173228346,2.0,2.8222222222222224,0.0,1.0
prefill,code,9,13,4,16,static,127,8,0.4645669291338583,0.0,2.0,4.305084745762712,0.0,1.0
prefill,code,9,13,4,16,transition,127,8,0.8385826771653543,0.3779527559055118,2.0,2.384976525821596,0.28125,0.5891740950262783
prefill,code,9,13,4,32,domain_oracle,127,8,0.844488188976378,0.36220472440944884,4.0,4.736596736596737,0.0,1.0
prefill,code,9,13,4,32,previous_window,127,8,0.844488188976378,0.36220472440944884,4.0,4.736596736596737,0.0,1.0
prefill,code,9,13,4,32,static,127,8,0.7322834645669292,0.047244094488188976,4.0,5.462365591397849,0.0,1.0
prefill,code,9,13,4,32,transition,127,8,0.9360236220472441,0.6771653543307087,4.0,4.273396424815983,0.21279761904761904,0.6653716819005593
prefill,code,9,14,5,8,domain_oracle,127,8,0.45177165354330706,0.0,1.0,2.213507625272331,0.0,1.0
prefill,code,9,14,5,8,previous_window,127,8,0.45177165354330706,0.0,1.0,2.213507625272331,0.0,1.0
prefill,code,9,14,5,8,static,127,8,0.3061023622047244,0.0,1.0,3.266881028938907,0.0,1.0
prefill,code,9,14,5,8,transition,127,8,0.625,0.03937007874015748,1.0,1.6,0.39384920634920634,0.4841160603065369
prefill,code,9,14,5,16,domain_oracle,127,8,0.6259842519685039,0.047244094488188976,2.0,3.1949685534591197,0.0,1.0
prefill,code,9,14,5,16,previous_window,127,8,0.6259842519685039,0.047244094488188976,2.0,3.1949685534591197,0.0,1.0
prefill,code,9,14,5,16,static,127,8,0.34448818897637795,0.0,2.0,5.805714285714286,0.0,1.0
prefill,code,9,14,5,16,transition,127,8,0.8041338582677166,0.3858267716535433,2.0,2.4871481028151776,0.36507936507936506,0.5097354078566702
prefill,code,9,14,5,32,domain_oracle,127,8,0.8218503937007874,0.3858267716535433,4.0,4.867065868263473,0.0,1.0
prefill,code,9,14,5,32,previous_window,127,8,0.8218503937007874,0.3858267716535433,4.0,4.867065868263473,0.0,1.0
prefill,code,9,14,5,32,static,127,8,0.6062992125984252,0.015748031496062992,4.0,6.597402597402597,0.0,1.0
prefill,code,9,14,5,32,transition,127,8,0.9232283464566929,0.7007874015748031,4.0,4.332622601279318,0.24950396825396826,0.6206618057721658
prefill,code,9,15,6,8,domain_oracle,127,8,0.48326771653543305,0.0,1.0,2.069246435845214,0.0,1.0
prefill,code,9,15,6,8,previous_window,127,8,0.48326771653543305,0.0,1.0,2.069246435845214,0.0,1.0
prefill,code,9,15,6,8,static,127,8,0.31496062992125984,0.0,1.0,3.175,0.0,1.0
prefill,code,9,15,6,8,transition,127,8,0.6023622047244095,0.07086614173228346,1.0,1.6601307189542485,0.3244047619047619,0.5577486006057436
prefill,code,9,15,6,16,domain_oracle,127,8,0.6377952755905512,0.047244094488188976,2.0,3.1358024691358026,0.0,1.0
prefill,code,9,15,6,16,previous_window,127,8,0.6377952755905512,0.047244094488188976,2.0,3.1358024691358026,0.0,1.0
prefill,code,9,15,6,16,static,127,8,0.375,0.0,2.0,5.333333333333333,0.0,1.0
prefill,code,9,15,6,16,transition,127,8,0.7519685039370079,0.30708661417322836,2.0,2.6596858638743455,0.31547619047619047,0.549843232342832
prefill,code,9,15,6,32,domain_oracle,127,8,0.8543307086614174,0.4330708661417323,4.0,4.682027649769585,0.0,1.0
prefill,code,9,15,6,32,previous_window,127,8,0.8543307086614174,0.4330708661417323,4.0,4.682027649769585,0.0,1.0
prefill,code,9,15,6,32,static,127,8,0.6486220472440944,0.05511811023622047,4.0,6.166919575113809,0.0,1.0
prefill,code,9,15,6,32,transition,127,8,0.8927165354330708,0.5748031496062992,4.0,4.480705622932745,0.23561507936507936,0.635180163534015
prefill,code,10,11,1,8,domain_oracle,127,8,0.4547244094488189,0.0,1.0,2.1991341991341993,0.0,1.0
prefill,code,10,11,1,8,previous_window,127,8,0.4547244094488189,0.0,1.0,2.1991341991341993,0.0,1.0
prefill,code,10,11,1,8,static,127,8,0.28937007874015747,0.0,1.0,3.45578231292517,0.0,1.0
prefill,code,10,11,1,8,transition,127,8,0.6683070866141733,0.007874015748031496,1.0,1.496318114874816,0.4503968253968254,0.4485052866005253
prefill,code,10,11,1,16,domain_oracle,127,8,0.6338582677165354,0.03937007874015748,2.0,3.1552795031055902,0.0,1.0
prefill,code,10,11,1,16,previous_window,127,8,0.6338582677165354,0.03937007874015748,2.0,3.1552795031055902,0.0,1.0
prefill,code,10,11,1,16,static,127,8,0.4744094488188976,0.0,2.0,4.215767634854772,0.0,1.0
prefill,code,10,11,1,16,transition,127,8,0.8720472440944882,0.4566929133858268,2.0,2.293453724604966,0.36408730158730157,0.5022749626723803
prefill,code,10,11,1,32,domain_oracle,127,8,0.8494094488188977,0.4251968503937008,4.0,4.709154113557358,0.0,1.0
prefill,code,10,11,1,32,previous_window,127,8,0.8494094488188977,0.4251968503937008,4.0,4.709154113557358,0.0,1.0
prefill,code,10,11,1,32,static,127,8,0.687007874015748,0.08661417322834646,4.0,5.822349570200573,0.0,1.0
prefill,code,10,11,1,32,transition,127,8,0.9566929133858267,0.7637795275590551,4.0,4.181069958847736,0.28273809523809523,0.5792886148625337
prefill,code,10,12,2,8,domain_oracle,127,8,0.4625984251968504,0.0,1.0,2.1617021276595745,0.0,1.0
prefill,code,10,12,2,8,previous_window,127,8,0.4625984251968504,0.0,1.0,2.1617021276595745,0.0,1.0
prefill,code,10,12,2,8,static,127,8,0.2559055118110236,0.0,1.0,3.9076923076923076,0.0,1.0
prefill,code,10,12,2,8,transition,127,8,0.5984251968503937,0.031496062992125984,1.0,1.6710526315789473,0.4523809523809524,0.4265385408242554
prefill,code,10,12,2,16,domain_oracle,127,8,0.6840551181102362,0.14173228346456693,2.0,2.9237410071942445,0.0,1.0
prefill,code,10,12,2,16,previous_window,127,8,0.6840551181102362,0.14173228346456693,2.0,2.9237410071942445,0.0,1.0
prefill,code,10,12,2,16,static,127,8,0.3641732283464567,0.0,2.0,5.491891891891892,0.0,1.0
prefill,code,10,12,2,16,transition,127,8,0.8248031496062992,0.3464566929133858,2.0,2.424821002386635,0.3611111111111111,0.5072124803990941
prefill,code,10,12,2,32,domain_oracle,127,8,0.8553149606299213,0.5039370078740157,4.0,4.676639815880322,0.0,1.0
prefill,code,10,12,2,32,previous_window,127,8,0.8553149606299213,0.5039370078740157,4.0,4.676639815880322,0.0,1.0
prefill,code,10,12,2,32,static,127,8,0.672244094488189,0.07086614173228346,4.0,5.950219619326501,0.0,1.0
prefill,code,10,12,2,32,transition,127,8,0.9419291338582677,0.7559055118110236,4.0,4.246603970741901,0.283234126984127,0.5758289281437926
prefill,code,10,13,3,8,domain_oracle,127,8,0.5551181102362205,0.0,1.0,1.801418439716312,0.0,1.0
prefill,code,10,13,3,8,previous_window,127,8,0.5551181102362205,0.0,1.0,1.801418439716312,0.0,1.0
prefill,code,10,13,3,8,static,127,8,0.27165354330708663,0.0,1.0,3.681159420289855,0.0,1.0
prefill,code,10,13,3,8,transition,127,8,0.5954724409448819,0.007874015748031496,1.0,1.6793388429752065,0.44246031746031744,0.4560302131730709
prefill,code,10,13,3,16,domain_oracle,127,8,0.7086614173228346,0.07086614173228346,2.0,2.8222222222222224,0.0,1.0
prefill,code,10,13,3,16,previous_window,127,8,0.7086614173228346,0.07086614173228346,2.0,2.8222222222222224,0.0,1.0
prefill,code,10,13,3,16,static,127,8,0.4645669291338583,0.0,2.0,4.305084745762712,0.0,1.0
prefill,code,10,13,3,16,transition,127,8,0.8454724409448819,0.2992125984251969,2.0,2.3655413271245633,0.3447420634920635,0.5204406043843943
prefill,code,10,13,3,32,domain_oracle,127,8,0.844488188976378,0.36220472440944884,4.0,4.736596736596737,0.0,1.0
prefill,code,10,13,3,32,previous_window,127,8,0.844488188976378,0.36220472440944884,4.0,4.736596736596737,0.0,1.0
prefill,code,10,13,3,32,static,127,8,0.7322834645669292,0.047244094488188976,4.0,5.462365591397849,0.0,1.0
prefill,code,10,13,3,32,transition,127,8,0.9468503937007874,0.7716535433070866,4.0,4.224532224532225,0.25124007936507936,0.6147492637758218
prefill,code,10,14,4,8,domain_oracle,127,8,0.45177165354330706,0.0,1.0,2.213507625272331,0.0,1.0
prefill,code,10,14,4,8,previous_window,127,8,0.45177165354330706,0.0,1.0,2.213507625272331,0.0,1.0
prefill,code,10,14,4,8,static,127,8,0.3061023622047244,0.0,1.0,3.266881028938907,0.0,1.0
prefill,code,10,14,4,8,transition,127,8,0.6082677165354331,0.023622047244094488,1.0,1.6440129449838188,0.5327380952380952,0.3562363562363565
prefill,code,10,14,4,16,domain_oracle,127,8,0.6259842519685039,0.047244094488188976,2.0,3.1949685534591197,0.0,1.0
prefill,code,10,14,4,16,previous_window,127,8,0.6259842519685039,0.047244094488188976,2.0,3.1949685534591197,0.0,1.0
prefill,code,10,14,4,16,static,127,8,0.34448818897637795,0.0,2.0,5.805714285714286,0.0,1.0
prefill,code,10,14,4,16,transition,127,8,0.8159448818897638,0.31496062992125984,2.0,2.451145958986731,0.4107142857142857,0.4572513564172216
prefill,code,10,14,4,32,domain_oracle,127,8,0.8218503937007874,0.3858267716535433,4.0,4.867065868263473,0.0,1.0
prefill,code,10,14,4,32,previous_window,127,8,0.8218503937007874,0.3858267716535433,4.0,4.867065868263473,0.0,1.0
prefill,code,10,14,4,32,static,127,8,0.6062992125984252,0.015748031496062992,4.0,6.597402597402597,0.0,1.0
prefill,code,10,14,4,32,transition,127,8,0.9340551181102362,0.7480314960629921,4.0,4.2824025289778715,0.2748015873015873,0.5862590924257973
prefill,code,10,15,5,8,domain_oracle,127,8,0.48326771653543305,0.0,1.0,2.069246435845214,0.0,1.0
prefill,code,10,15,5,8,previous_window,127,8,0.48326771653543305,0.0,1.0,2.069246435845214,0.0,1.0
prefill,code,10,15,5,8,static,127,8,0.31496062992125984,0.0,1.0,3.175,0.0,1.0
prefill,code,10,15,5,8,transition,127,8,0.577755905511811,0.07874015748031496,1.0,1.7308347529812607,0.40575396825396826,0.48366924081209817
prefill,code,10,15,5,16,domain_oracle,127,8,0.6377952755905512,0.047244094488188976,2.0,3.1358024691358026,0.0,1.0
prefill,code,10,15,5,16,previous_window,127,8,0.6377952755905512,0.047244094488188976,2.0,3.1358024691358026,0.0,1.0
prefill,code,10,15,5,16,static,127,8,0.375,0.0,2.0,5.333333333333333,0.0,1.0
prefill,code,10,15,5,16,transition,127,8,0.7578740157480315,0.2047244094488189,2.0,2.638961038961039,0.36160714285714285,0.5044907276204192
prefill,code,10,15,5,32,domain_oracle,127,8,0.8543307086614174,0.4330708661417323,4.0,4.682027649769585,0.0,1.0
prefill,code,10,15,5,32,previous_window,127,8,0.8543307086614174,0.4330708661417323,4.0,4.682027649769585,0.0,1.0
prefill,code,10,15,5,32,static,127,8,0.6486220472440944,0.05511811023622047,4.0,6.166919575113809,0.0,1.0
prefill,code,10,15,5,32,transition,127,8,0.9143700787401575,0.5826771653543307,4.0,4.3745963401507,0.25570436507936506,0.6091422890737527
prefill,code,11,12,1,8,domain_oracle,127,8,0.4625984251968504,0.0,1.0,2.1617021276595745,0.0,1.0
prefill,code,11,12,1,8,previous_window,127,8,0.4625984251968504,0.0,1.0,2.1617021276595745,0.0,1.0
prefill,code,11,12,1,8,static,127,8,0.2559055118110236,0.0,1.0,3.9076923076923076,0.0,1.0
prefill,code,11,12,1,8,transition,127,8,0.6535433070866141,0.03937007874015748,1.0,1.5301204819277108,0.39186507936507936,0.4958966958966965
prefill,code,11,12,1,16,domain_oracle,127,8,0.6840551181102362,0.14173228346456693,2.0,2.9237410071942445,0.0,1.0
prefill,code,11,12,1,16,previous_window,127,8,0.6840551181102362,0.14173228346456693,2.0,2.9237410071942445,0.0,1.0
prefill,code,11,12,1,16,static,127,8,0.3641732283464567,0.0,2.0,5.491891891891892,0.0,1.0
prefill,code,11,12,1,16,transition,127,8,0.8454724409448819,0.4330708661417323,2.0,2.3655413271245633,0.34375,0.5203484152497782
prefill,code,11,12,1,32,domain_oracle,127,8,0.8553149606299213,0.5039370078740157,4.0,4.676639815880322,0.0,1.0
prefill,code,11,12,1,32,previous_window,127,8,0.8553149606299213,0.5039370078740157,4.0,4.676639815880322,0.0,1.0
prefill,code,11,12,1,32,static,127,8,0.672244094488189,0.07086614173228346,4.0,5.950219619326501,0.0,1.0
prefill,code,11,12,1,32,transition,127,8,0.937992125984252,0.6929133858267716,4.0,4.264428121720881,0.2152777777777778,0.660441905219485
prefill,code,11,13,2,8,domain_oracle,127,8,0.5551181102362205,0.0,1.0,1.801418439716312,0.0,1.0
prefill,code,11,13,2,8,previous_window,127,8,0.5551181102362205,0.0,1.0,1.801418439716312,0.0,1.0
prefill,code,11,13,2,8,static,127,8,0.27165354330708663,0.0,1.0,3.681159420289855,0.0,1.0
prefill,code,11,13,2,8,transition,127,8,0.6742125984251969,0.023622047244094488,1.0,1.4832116788321168,0.3611111111111111,0.5284991904039525
prefill,code,11,13,2,16,domain_oracle,127,8,0.7086614173228346,0.07086614173228346,2.0,2.8222222222222224,0.0,1.0
prefill,code,11,13,2,16,previous_window,127,8,0.7086614173228346,0.07086614173228346,2.0,2.8222222222222224,0.0,1.0
prefill,code,11,13,2,16,static,127,8,0.4645669291338583,0.0,2.0,4.305084745762712,0.0,1.0
prefill,code,11,13,2,16,transition,127,8,0.8700787401574803,0.48031496062992124,2.0,2.2986425339366514,0.2837301587301587,0.5920252852576842
prefill,code,11,13,2,32,domain_oracle,127,8,0.844488188976378,0.36220472440944884,4.0,4.736596736596737,0.0,1.0
prefill,code,11,13,2,32,previous_window,127,8,0.844488188976378,0.36220472440944884,4.0,4.736596736596737,0.0,1.0
prefill,code,11,13,2,32,static,127,8,0.7322834645669292,0.047244094488188976,4.0,5.462365591397849,0.0,1.0
prefill,code,11,13,2,32,transition,127,8,0.952755905511811,0.7637795275590551,4.0,4.198347107438017,0.19791666666666666,0.6838413749371174
prefill,code,11,14,3,8,domain_oracle,127,8,0.45177165354330706,0.0,1.0,2.213507625272331,0.0,1.0
prefill,code,11,14,3,8,previous_window,127,8,0.45177165354330706,0.0,1.0,2.213507625272331,0.0,1.0
prefill,code,11,14,3,8,static,127,8,0.3061023622047244,0.0,1.0,3.266881028938907,0.0,1.0
prefill,code,11,14,3,8,transition,127,8,0.6496062992125984,0.023622047244094488,1.0,1.5393939393939393,0.4007936507936508,0.47342269723222163
prefill,code,11,14,3,16,domain_oracle,127,8,0.6259842519685039,0.047244094488188976,2.0,3.1949685534591197,0.0,1.0
prefill,code,11,14,3,16,previous_window,127,8,0.6259842519685039,0.047244094488188976,2.0,3.1949685534591197,0.0,1.0
prefill,code,11,14,3,16,static,127,8,0.34448818897637795,0.0,2.0,5.805714285714286,0.0,1.0
prefill,code,11,14,3,16,transition,127,8,0.8139763779527559,0.3779527559055118,2.0,2.457073760580411,0.37996031746031744,0.4893205883872661
prefill,code,11,14,3,32,domain_oracle,127,8,0.8218503937007874,0.3858267716535433,4.0,4.867065868263473,0.0,1.0
prefill,code,11,14,3,32,previous_window,127,8,0.8218503937007874,0.3858267716535433,4.0,4.867065868263473,0.0,1.0
prefill,code,11,14,3,32,static,127,8,0.6062992125984252,0.015748031496062992,4.0,6.597402597402597,0.0,1.0
prefill,code,11,14,3,32,transition,127,8,0.9291338582677166,0.6929133858267716,4.0,4.305084745762712,0.22916666666666666,0.6459493098145048
prefill,code,11,15,4,8,domain_oracle,127,8,0.48326771653543305,0.0,1.0,2.069246435845214,0.0,1.0
prefill,code,11,15,4,8,previous_window,127,8,0.48326771653543305,0.0,1.0,2.069246435845214,0.0,1.0
prefill,code,11,15,4,8,static,127,8,0.31496062992125984,0.0,1.0,3.175,0.0,1.0
prefill,code,11,15,4,8,transition,127,8,0.6289370078740157,0.08661417322834646,1.0,1.589984350547731,0.3621031746031746,0.5211604973509742
prefill,code,11,15,4,16,domain_oracle,127,8,0.6377952755905512,0.047244094488188976,2.0,3.1358024691358026,0.0,1.0
prefill,code,11,15,4,16,previous_window,127,8,0.6377952755905512,0.047244094488188976,2.0,3.1358024691358026,0.0,1.0
prefill,code,11,15,4,16,static,127,8,0.375,0.0,2.0,5.333333333333333,0.0,1.0
prefill,code,11,15,4,16,transition,127,8,0.7775590551181102,0.2992125984251969,2.0,2.572151898734177,0.3115079365079365,0.560450512821124
prefill,code,11,15,4,32,domain_oracle,127,8,0.8543307086614174,0.4330708661417323,4.0,4.682027649769585,0.0,1.0
prefill,code,11,15,4,32,previous_window,127,8,0.8543307086614174,0.4330708661417323,4.0,4.682027649769585,0.0,1.0
prefill,code,11,15,4,32,static,127,8,0.6486220472440944,0.05511811023622047,4.0,6.166919575113809,0.0,1.0
prefill,code,11,15,4,32,transition,127,8,0.9094488188976378,0.6141732283464567,4.0,4.3982683982683985,0.21031746031746032,0.6646452164461427
prefill,code,12,13,1,8,domain_oracle,127,8,0.5551181102362205,0.0,1.0,1.801418439716312,0.0,1.0
prefill,code,12,13,1,8,previous_window,127,8,0.5551181102362205,0.0,1.0,1.801418439716312,0.0,1.0
prefill,code,12,13,1,8,static,127,8,0.27165354330708663,0.0,1.0,3.681159420289855,0.0,1.0
prefill,code,12,13,1,8,transition,127,8,0.7047244094488189,0.031496062992125984,1.0,1.4189944134078212,0.3611111111111111,0.5375735375735375
prefill,code,12,13,1,16,domain_oracle,127,8,0.7086614173228346,0.07086614173228346,2.0,2.8222222222222224,0.0,1.0
prefill,code,12,13,1,16,previous_window,127,8,0.7086614173228346,0.07086614173228346,2.0,2.8222222222222224,0.0,1.0
prefill,code,12,13,1,16,static,127,8,0.4645669291338583,0.0,2.0,4.305084745762712,0.0,1.0
prefill,code,12,13,1,16,transition,127,8,0.8877952755905512,0.4566929133858268,2.0,2.2527716186252773,0.29117063492063494,0.5810871742755634
prefill,code,12,13,1,32,domain_oracle,127,8,0.844488188976378,0.36220472440944884,4.0,4.736596736596737,0.0,1.0
prefill,code,12,13,1,32,previous_window,127,8,0.844488188976378,0.36220472440944884,4.0,4.736596736596737,0.0,1.0
prefill,code,12,13,1,32,static,127,8,0.7322834645669292,0.047244094488188976,4.0,5.462365591397849,0.0,1.0
prefill,code,12,13,1,32,transition,127,8,0.9537401574803149,0.7874015748031497,4.0,4.194014447884417,0.20114087301587302,0.6808556816144067
prefill,code,12,14,2,8,domain_oracle,127,8,0.45177165354330706,0.0,1.0,2.213507625272331,0.0,1.0
prefill,code,12,14,2,8,previous_window,127,8,0.45177165354330706,0.0,1.0,2.213507625272331,0.0,1.0
prefill,code,12,14,2,8,static,127,8,0.3061023622047244,0.0,1.0,3.266881028938907,0.0,1.0
prefill,code,12,14,2,8,transition,127,8,0.6515748031496063,0.015748031496062992,1.0,1.5347432024169185,0.40476190476190477,0.4714911191101672
prefill,code,12,14,2,16,domain_oracle,127,8,0.6259842519685039,0.047244094488188976,2.0,3.1949685534591197,0.0,1.0
prefill,code,12,14,2,16,previous_window,127,8,0.6259842519685039,0.047244094488188976,2.0,3.1949685534591197,0.0,1.0
prefill,code,12,14,2,16,static,127,8,0.34448818897637795,0.0,2.0,5.805714285714286,0.0,1.0
prefill,code,12,14,2,16,transition,127,8,0.8346456692913385,0.41732283464566927,2.0,2.3962264150943398,0.3368055555555556,0.535683187035058
prefill,code,12,14,2,32,domain_oracle,127,8,0.8218503937007874,0.3858267716535433,4.0,4.867065868263473,0.0,1.0
prefill,code,12,14,2,32,previous_window,127,8,0.8218503937007874,0.3858267716535433,4.0,4.867065868263473,0.0,1.0
prefill,code,12,14,2,32,static,127,8,0.6062992125984252,0.015748031496062992,4.0,6.597402597402597,0.0,1.0
prefill,code,12,14,2,32,transition,127,8,0.9448818897637795,0.7716535433070866,4.0,4.233333333333333,0.23040674603174602,0.6424785898447936
prefill,code,12,15,3,8,domain_oracle,127,8,0.48326771653543305,0.0,1.0,2.069246435845214,0.0,1.0
prefill,code,12,15,3,8,previous_window,127,8,0.48326771653543305,0.0,1.0,2.069246435845214,0.0,1.0
prefill,code,12,15,3,8,static,127,8,0.31496062992125984,0.0,1.0,3.175,0.0,1.0
prefill,code,12,15,3,8,transition,127,8,0.6230314960629921,0.08661417322834646,1.0,1.6050552922590837,0.314484126984127,0.5849494420922992
prefill,code,12,15,3,16,domain_oracle,127,8,0.6377952755905512,0.047244094488188976,2.0,3.1358024691358026,0.0,1.0
prefill,code,12,15,3,16,previous_window,127,8,0.6377952755905512,0.047244094488188976,2.0,3.1358024691358026,0.0,1.0
prefill,code,12,15,3,16,static,127,8,0.375,0.0,2.0,5.333333333333333,0.0,1.0
prefill,code,12,15,3,16,transition,127,8,0.7913385826771654,0.2992125984251969,2.0,2.527363184079602,0.32589285714285715,0.5425946344981359
prefill,code,12,15,3,32,domain_oracle,127,8,0.8543307086614174,0.4330708661417323,4.0,4.682027649769585,0.0,1.0
prefill,code,12,15,3,32,previous_window,127,8,0.8543307086614174,0.4330708661417323,4.0,4.682027649769585,0.0,1.0
prefill,code,12,15,3,32,static,127,8,0.6486220472440944,0.05511811023622047,4.0,6.166919575113809,0.0,1.0
prefill,code,12,15,3,32,transition,127,8,0.9232283464566929,0.6535433070866141,4.0,4.332622601279318,0.20560515873015872,0.6746936837737147
prefill,code,13,14,1,8,domain_oracle,127,8,0.45177165354330706,0.0,1.0,2.213507625272331,0.0,1.0
prefill,code,13,14,1,8,previous_window,127,8,0.45177165354330706,0.0,1.0,2.213507625272331,0.0,1.0
prefill,code,13,14,1,8,static,127,8,0.3061023622047244,0.0,1.0,3.266881028938907,0.0,1.0
prefill,code,13,14,1,8,transition,127,8,0.6505905511811023,0.015748031496062992,1.0,1.5370650529500756,0.39186507936507936,0.4779379350807924
prefill,code,13,14,1,16,domain_oracle,127,8,0.6259842519685039,0.047244094488188976,2.0,3.1949685534591197,0.0,1.0
prefill,code,13,14,1,16,previous_window,127,8,0.6259842519685039,0.047244094488188976,2.0,3.1949685534591197,0.0,1.0
prefill,code,13,14,1,16,static,127,8,0.34448818897637795,0.0,2.0,5.805714285714286,0.0,1.0
prefill,code,13,14,1,16,transition,127,8,0.8326771653543307,0.4330708661417323,2.0,2.4018912529550827,0.34871031746031744,0.5132549191678732
prefill,code,13,14,1,32,domain_oracle,127,8,0.8218503937007874,0.3858267716535433,4.0,4.867065868263473,0.0,1.0
prefill,code,13,14,1,32,previous_window,127,8,0.8218503937007874,0.3858267716535433,4.0,4.867065868263473,0.0,1.0
prefill,code,13,14,1,32,static,127,8,0.6062992125984252,0.015748031496062992,4.0,6.597402597402597,0.0,1.0
prefill,code,13,14,1,32,transition,127,8,0.9251968503937008,0.6850393700787402,4.0,4.323404255319149,0.2244543650793651,0.648844760149005
prefill,code,13,15,2,8,domain_oracle,127,8,0.48326771653543305,0.0,1.0,2.069246435845214,0.0,1.0
prefill,code,13,15,2,8,previous_window,127,8,0.48326771653543305,0.0,1.0,2.069246435845214,0.0,1.0
prefill,code,13,15,2,8,static,127,8,0.31496062992125984,0.0,1.0,3.175,0.0,1.0
prefill,code,13,15,2,8,transition,127,8,0.6387795275590551,0.03937007874015748,1.0,1.5654853620955316,0.3263888888888889,0.5562906229572897
prefill,code,13,15,2,16,domain_oracle,127,8,0.6377952755905512,0.047244094488188976,2.0,3.1358024691358026,0.0,1.0
prefill,code,13,15,2,16,previous_window,127,8,0.6377952755905512,0.047244094488188976,2.0,3.1358024691358026,0.0,1.0
prefill,code,13,15,2,16,static,127,8,0.375,0.0,2.0,5.333333333333333,0.0,1.0
prefill,code,13,15,2,16,transition,127,8,0.8070866141732284,0.3464566929133858,2.0,2.478048780487805,0.31547619047619047,0.548824688988701
prefill,code,13,15,2,32,domain_oracle,127,8,0.8543307086614174,0.4330708661417323,4.0,4.682027649769585,0.0,1.0
prefill,code,13,15,2,32,previous_window,127,8,0.8543307086614174,0.4330708661417323,4.0,4.682027649769585,0.0,1.0
prefill,code,13,15,2,32,static,127,8,0.6486220472440944,0.05511811023622047,4.0,6.166919575113809,0.0,1.0
prefill,code,13,15,2,32,transition,127,8,0.9114173228346457,0.6377952755905512,4.0,4.388768898488121,0.22197420634920634,0.6478034361541588
prefill,code,14,15,1,8,domain_oracle,127,8,0.48326771653543305,0.0,1.0,2.069246435845214,0.0,1.0
prefill,code,14,15,1,8,previous_window,127,8,0.48326771653543305,0.0,1.0,2.069246435845214,0.0,1.0
prefill,code,14,15,1,8,static,127,8,0.31496062992125984,0.0,1.0,3.175,0.0,1.0
prefill,code,14,15,1,8,transition,127,8,0.6633858267716536,0.11023622047244094,1.0,1.5074183976261128,0.4087301587301587,0.47262102976388737
prefill,code,14,15,1,16,domain_oracle,127,8,0.6377952755905512,0.047244094488188976,2.0,3.1358024691358026,0.0,1.0
prefill,code,14,15,1,16,previous_window,127,8,0.6377952755905512,0.047244094488188976,2.0,3.1358024691358026,0.0,1.0
prefill,code,14,15,1,16,static,127,8,0.375,0.0,2.0,5.333333333333333,0.0,1.0
prefill,code,14,15,1,16,transition,127,8,0.8208661417322834,0.3700787401574803,2.0,2.436450839328537,0.3695436507936508,0.48677543544534385
prefill,code,14,15,1,32,domain_oracle,127,8,0.8543307086614174,0.4330708661417323,4.0,4.682027649769585,0.0,1.0
prefill,code,14,15,1,32,previous_window,127,8,0.8543307086614174,0.4330708661417323,4.0,4.682027649769585,0.0,1.0
prefill,code,14,15,1,32,static,127,8,0.6486220472440944,0.05511811023622047,4.0,6.166919575113809,0.0,1.0
prefill,code,14,15,1,32,transition,127,8,0.9350393700787402,0.7086614173228346,4.0,4.277894736842105,0.2400793650793651,0.6227670238680377
prefill,conversation,0,1,1,8,domain_oracle,157,8,0.1624203821656051,0.0,1.0,6.1568627450980395,0.0,1.0
prefill,conversation,0,1,1,8,previous_window,157,8,0.1624203821656051,0.0,1.0,6.1568627450980395,0.0,1.0
prefill,conversation,0,1,1,8,static,157,8,0.14888535031847133,0.0,1.0,6.716577540106952,0.0,1.0
prefill,conversation,0,1,1,8,transition,157,8,0.29538216560509556,0.0,1.0,3.38544474393531,0.5697115384615384,0.29337030490876653
prefill,conversation,0,1,1,16,domain_oracle,157,8,0.31528662420382164,0.0,2.0,6.343434343434343,0.0,1.0
prefill,conversation,0,1,1,16,previous_window,157,8,0.31528662420382164,0.0,2.0,6.343434343434343,0.0,1.0
prefill,conversation,0,1,1,16,static,157,8,0.26512738853503187,0.0,2.0,7.543543543543543,0.0,1.0
prefill,conversation,0,1,1,16,transition,157,8,0.47929936305732485,0.006369426751592357,2.0,4.172757475083056,0.4254807692307692,0.4159711558714085
prefill,conversation,0,1,1,32,domain_oracle,157,8,0.5764331210191083,0.006369426751592357,4.0,6.939226519337017,0.0,1.0
