phase,domain,source_layer,target_layer,delta,capacity,baseline,n_tokens,routing_top_k,selection_coverage,complete_token_coverage,candidate_amplification,useful_amplification,mean_candidate_replacement_fraction,mean_candidate_jaccard
prefill,code,0,2,2,32,transition,1033,8,0.8299854791868344,0.25556631171345595,4.0,4.819361422947952,0.19207243217054262,0.6832495745775309
prefill,code,0,3,3,8,domain_oracle,1033,8,0.3872216844143272,0.0,1.0,2.5825,0.0,1.0
prefill,code,0,3,3,8,previous_window,1033,8,0.37524201355275894,0.0,1.0,2.6649467913576266,0.0013323643410852713,0.9979210711768852
prefill,code,0,3,3,8,static,1033,8,0.3681026137463698,0.0,1.0,2.7166337935568703,0.0,1.0
prefill,code,0,3,3,8,transition,1033,8,0.4728944820909971,0.0,1.0,2.1146366427840326,0.3062015503875969,0.5505587435820022
prefill,code,0,3,3,16,domain_oracle,1033,8,0.5621974830590513,0.002904162633107454,2.0,3.5574687903572966,0.0,1.0
prefill,code,0,3,3,16,previous_window,1033,8,0.5418683446272992,0.007744433688286544,2.0,3.6909334524341224,0.0013929263565891474,0.9978550145624812
prefill,code,0,3,3,16,static,1033,8,0.5181510164569216,0.000968054211035818,2.0,3.8598785614198974,0.0,1.0
prefill,code,0,3,3,16,transition,1033,8,0.670619554695063,0.08325266214908035,2.0,2.982316853121617,0.2813711240310077,0.5740827900519715
prefill,code,0,3,3,32,domain_oracle,1033,8,0.8166747337850919,0.26040658276863504,4.0,4.897910801600237,0.0,1.0
prefill,code,0,3,3,32,previous_window,1033,8,0.7901742497579864,0.1819941916747338,4.0,5.0621745788667685,0.0009387112403100776,0.9984410760077237
prefill,code,0,3,3,32,static,1033,8,0.7061955469506292,0.06485963213939981,4.0,5.664153529814942,0.0,1.0
prefill,code,0,3,3,32,transition,1033,8,0.8491045498547919,0.345595353339787,4.0,4.710845090494513,0.17320736434108527,0.7121379999055554
prefill,code,0,4,4,8,domain_oracle,1033,8,0.4899564375605034,0.0,1.0,2.0409977772289456,0.0,1.0
prefill,code,0,4,4,8,previous_window,1033,8,0.4803969022265247,0.0,1.0,2.0816120906801006,0.0012112403100775194,0.998062015503876
prefill,code,0,4,4,8,static,1033,8,0.40174249757986447,0.0,1.0,2.4891566265060243,0.0,1.0
prefill,code,0,4,4,8,transition,1033,8,0.550701839303001,0.01452081316553727,1.0,1.8158646451329379,0.2479408914728682,0.6190503725387515
prefill,code,0,4,4,16,domain_oracle,1033,8,0.6542836398838335,0.07647628267182963,2.0,3.0567782504161274,0.0,1.0
prefill,code,0,4,4,16,previous_window,1033,8,0.6492013552758954,0.06389157792836399,2.0,3.080708294501398,0.0009689922480620155,0.998397479486831
prefill,code,0,4,4,16,static,1033,8,0.5925701839303001,0.00968054211035818,2.0,3.3751276291607106,0.0,1.0
prefill,code,0,4,4,16,transition,1033,8,0.7357212003872217,0.09486931268151017,2.0,2.718421052631579,0.23043846899224807,0.6360691320981803
prefill,code,0,4,4,32,domain_oracle,1033,8,0.8614472410454985,0.35237173281703776,4.0,4.643348784941705,0.0,1.0
prefill,code,0,4,4,32,previous_window,1033,8,0.8484995159728945,0.3194578896418199,4.0,4.714204221334855,0.0009084302325581395,0.9984790788340361
prefill,code,0,4,4,32,static,1033,8,0.8215150048402711,0.21200387221684414,4.0,4.869052879658271,0.0,1.0
prefill,code,0,4,4,32,transition,1033,8,0.8973862536302033,0.4220716360116166,4.0,4.457389428263214,0.14053415697674418,0.7581727523796373
prefill,code,0,5,5,8,domain_oracle,1033,8,0.5045982575024202,0.0,1.0,1.9817745803357314,0.0,1.0
prefill,code,0,5,5,8,previous_window,1033,8,0.49685382381413357,0.0,1.0,2.0126643935703847,0.0012112403100775194,0.998062015503876
prefill,code,0,5,5,8,static,1033,8,0.4739835430784124,0.0,1.0,2.1097778912432985,0.0,1.0
prefill,code,0,5,5,8,transition,1033,8,0.5813165537270087,0.0,1.0,1.720233139050791,0.2323158914728682,0.6473013205571411
prefill,code,0,5,5,16,domain_oracle,1033,8,0.6969990319457889,0.09390125847047434,2.0,2.8694444444444445,0.0,1.0
prefill,code,0,5,5,16,previous_window,1033,8,0.6614230396902226,0.06292352371732816,2.0,3.0237833882180754,0.0010901162790697674,0.9982252141982865
prefill,code,0,5,5,16,static,1033,8,0.6314133591481123,0.012584704743465635,2.0,3.1674971253353776,0.0,1.0
prefill,code,0,5,5,16,transition,1033,8,0.7461277831558567,0.16844143272023232,2.0,2.6805060006487187,0.23328488372093023,0.6350485081451442
prefill,code,0,5,5,32,domain_oracle,1033,8,0.890972894482091,0.5150048402710552,4.0,4.4894743990221375,0.0,1.0
prefill,code,0,5,5,32,previous_window,1033,8,0.8595111326234269,0.4075508228460794,4.0,4.653808250035197,0.0008175872093023256,0.9986138525306213
prefill,code,0,5,5,32,static,1033,8,0.832647628267183,0.3543078412391094,4.0,4.803952913820666,0.0,1.0
prefill,code,0,5,5,32,transition,1033,8,0.882865440464666,0.46079380445304935,4.0,4.530701754385965,0.1325702519379845,0.771662124352825
prefill,code,0,6,6,8,domain_oracle,1033,8,0.5089545014520813,0.0,1.0,1.9648121730860675,0.0,1.0
