request_id,sample_id,domain,phase,baseline,delta,layer_pairs,candidate_count,candidate_amplification,forecasts,selection_coverage,routed_mass_coverage,complete_route_coverage
10,mt_bench-50530142,conversation,decode,learned,17,7,4,1.0,112,0.4486607142857143,0.4796142578125,0.14285714285714285
10,mt_bench-50530142,conversation,decode,learned,18,6,4,1.0,96,0.4192708333333333,0.4478251039981842,0.11458333333333333
10,mt_bench-50530142,conversation,decode,learned,19,5,4,1.0,80,0.428125,0.4562133848667145,0.075
10,mt_bench-50530142,conversation,decode,learned,20,4,4,1.0,64,0.41796875,0.4448394775390625,0.078125
10,mt_bench-50530142,conversation,decode,learned,21,3,4,1.0,48,0.4166666666666667,0.4427083432674408,0.10416666666666667
10,mt_bench-50530142,conversation,decode,learned,22,2,4,1.0,32,0.3515625,0.373504638671875,0.125
10,mt_bench-50530142,conversation,decode,learned,23,1,4,1.0,16,0.3125,0.35723876953125,0.0625
11,humaneval-HumanEval_56,code,decode,learned,1,23,4,1.0,368,0.7683423913043478,0.8051280379295349,0.34782608695652173
11,humaneval-HumanEval_56,code,decode,learned,2,22,4,1.0,352,0.7634943181818182,0.7991527318954468,0.35795454545454547
11,humaneval-HumanEval_56,code,decode,learned,3,21,4,1.0,336,0.7276785714285714,0.7563883662223816,0.3244047619047619
11,humaneval-HumanEval_56,code,decode,learned,4,20,4,1.0,320,0.721875,0.7473297119140625,0.328125
11,humaneval-HumanEval_56,code,decode,learned,5,19,4,1.0,304,0.7064144736842105,0.7353997230529785,0.34210526315789475
11,humaneval-HumanEval_56,code,decode,learned,6,18,4,1.0,288,0.7178819444444444,0.7462971806526184,0.3159722222222222
11,humaneval-HumanEval_56,code,decode,learned,7,17,4,1.0,272,0.6930147058823529,0.7193693518638611,0.3125
11,humaneval-HumanEval_56,code,decode,learned,8,16,4,1.0,256,0.6748046875,0.7002296447753906,0.29296875
11,humaneval-HumanEval_56,code,decode,learned,9,15,4,1.0,240,0.6875,0.7055338621139526,0.3375
11,humaneval-HumanEval_56,code,decode,learned,10,14,4,1.0,224,0.6930803571428571,0.7173745036125183,0.3392857142857143
11,humaneval-HumanEval_56,code,decode,learned,11,13,4,1.0,208,0.6850961538461539,0.7050053477287292,0.32211538461538464
11,humaneval-HumanEval_56,code,decode,learned,12,12,4,1.0,192,0.70703125,0.7386093139648438,0.34375
11,humaneval-HumanEval_56,code,decode,learned,13,11,4,1.0,176,0.6818181818181818,0.7043706774711609,0.32954545454545453
11,humaneval-HumanEval_56,code,decode,learned,14,10,4,1.0,160,0.678125,0.7051849365234375,0.3375
11,humaneval-HumanEval_56,code,decode,learned,15,9,4,1.0,144,0.6857638888888888,0.7112969160079956,0.3333333333333333
11,humaneval-HumanEval_56,code,decode,learned,16,8,4,1.0,128,0.673828125,0.6950035095214844,0.3359375
11,humaneval-HumanEval_56,code,decode,learned,17,7,4,1.0,112,0.6629464285714286,0.6806510090827942,0.30357142857142855
11,humaneval-HumanEval_56,code,decode,learned,18,6,4,1.0,96,0.6640625,0.6873982548713684,0.28125
11,humaneval-HumanEval_56,code,decode,learned,19,5,4,1.0,80,0.64375,0.6729065179824829,0.2625
11,humaneval-HumanEval_56,code,decode,learned,20,4,4,1.0,64,0.6015625,0.6259231567382812,0.25
11,humaneval-HumanEval_56,code,decode,learned,21,3,4,1.0,48,0.5572916666666666,0.57135009765625,0.1875
11,humaneval-HumanEval_56,code,decode,learned,22,2,4,1.0,32,0.6015625,0.62335205078125,0.25
11,humaneval-HumanEval_56,code,decode,learned,23,1,4,1.0,16,0.515625,0.526519775390625,0.3125
12,mt_bench-32663300,conversation,decode,learned,1,23,4,1.0,368,0.7160326086956522,0.7522052526473999,0.26358695652173914
12,mt_bench-32663300,conversation,decode,learned,2,22,4,1.0,352,0.6931818181818182,0.7272588610649109,0.23863636363636365
12,mt_bench-32663300,conversation,decode,learned,3,21,4,1.0,336,0.6674107142857143,0.7003566026687622,0.24404761904761904
12,mt_bench-32663300,conversation,decode,learned,4,20,4,1.0,320,0.66015625,0.6874160766601562,0.2375
12,mt_bench-32663300,conversation,decode,learned,5,19,4,1.0,304,0.6521381578947368,0.6739051938056946,0.26644736842105265
12,mt_bench-32663300,conversation,decode,learned,6,18,4,1.0,288,0.6380208333333334,0.6656782627105713,0.2326388888888889
12,mt_bench-32663300,conversation,decode,learned,7,17,4,1.0,272,0.6525735294117647,0.678131103515625,0.25
12,mt_bench-32663300,conversation,decode,learned,8,16,4,1.0,256,0.64453125,0.6683483123779297,0.22265625
12,mt_bench-32663300,conversation,decode,learned,9,15,4,1.0,240,0.640625,0.664013683795929,0.23333333333333334
12,mt_bench-32663300,conversation,decode,learned,10,14,4,1.0,224,0.6450892857142857,0.6667000651359558,0.21428571428571427
12,mt_bench-32663300,conversation,decode,learned,11,13,4,1.0,208,0.6334134615384616,0.657487154006958,0.23076923076923078
12,mt_bench-32663300,conversation,decode,learned,12,12,4,1.0,192,0.625,0.6477305293083191,0.22916666666666666
12,mt_bench-32663300,conversation,decode,learned,13,11,4,1.0,176,0.6661931818181818,0.6934093236923218,0.22727272727272727
12,mt_bench-32663300,conversation,decode,learned,14,10,4,1.0,160,0.6421875,0.6689666509628296,0.25
12,mt_bench-32663300,conversation,decode,learned,15,9,4,1.0,144,0.625,0.6468675136566162,0.22916666666666666
12,mt_bench-32663300,conversation,decode,learned,16,8,4,1.0,128,0.619140625,0.6410026550292969,0.2265625
12,mt_bench-32663300,conversation,decode,learned,17,7,4,1.0,112,0.6294642857142857,0.6450675129890442,0.24107142857142858
12,mt_bench-32663300,conversation,decode,learned,18,6,4,1.0,96,0.6197916666666666,0.6326039433479309,0.1875
12,mt_bench-32663300,conversation,decode,learned,19,5,4,1.0,80,0.6125,0.6335998773574829,0.1875
12,mt_bench-32663300,conversation,decode,learned,20,4,4,1.0,64,0.63671875,0.6467056274414062,0.28125
12,mt_bench-32663300,conversation,decode,learned,21,3,4,1.0,48,0.6666666666666666,0.6898193359375,0.22916666666666666
12,mt_bench-32663300,conversation,decode,learned,22,2,4,1.0,32,0.65625,0.691162109375,0.25
12,mt_bench-32663300,conversation,decode,learned,23,1,4,1.0,16,0.6875,0.70208740234375,0.3125
13,gsm8k-00042,math,decode,learned,1,23,4,1.0,368,0.7364130434782609,0.7779368758201599,0.296195652173913
13,gsm8k-00042,math,decode,learned,2,22,4,1.0,352,0.7436079545454546,0.7830144762992859,0.3409090909090909
13,gsm8k-00042,math,decode,learned,3,21,4,1.0,336,0.7172619047619048,0.7534862756729126,0.33035714285714285
13,gsm8k-00042,math,decode,learned,4,20,4,1.0,320,0.71015625,0.7437774538993835,0.309375
13,gsm8k-00042,math,decode,learned,5,19,4,1.0,304,0.696546052631579,0.7309184670448303,0.2532894736842105
13,gsm8k-00042,math,decode,learned,6,18,4,1.0,288,0.6996527777777778,0.7372809648513794,0.2881944444444444
13,gsm8k-00042,math,decode,learned,7,17,4,1.0,272,0.6819852941176471,0.720482349395752,0.22794117647058823
13,gsm8k-00042,math,decode,learned,8,16,4,1.0,256,0.703125,0.733245849609375,0.30078125
13,gsm8k-00042,math,decode,learned,9,15,4,1.0,240,0.6729166666666667,0.708874523639679,0.25833333333333336
13,gsm8k-00042,math,decode,learned,10,14,4,1.0,224,0.6540178571428571,0.6800907850265503,0.2767857142857143
13,gsm8k-00042,math,decode,learned,11,13,4,1.0,208,0.6646634615384616,0.698045015335083,0.2932692307692308
13,gsm8k-00042,math,decode,learned,12,12,4,1.0,192,0.6783854166666666,0.7117996215820312,0.265625
13,gsm8k-00042,math,decode,learned,13,11,4,1.0,176,0.6803977272727273,0.7154319286346436,0.2784090909090909
13,gsm8k-00042,math,decode,learned,14,10,4,1.0,160,0.675,0.706524670124054,0.275
13,gsm8k-00042,math,decode,learned,15,9,4,1.0,144,0.6822916666666666,0.7197028398513794,0.2777777777777778
13,gsm8k-00042,math,decode,learned,16,8,4,1.0,128,0.642578125,0.671844482421875,0.234375
13,gsm8k-00042,math,decode,learned,17,7,4,1.0,112,0.6629464285714286,0.6972002387046814,0.25
13,gsm8k-00042,math,decode,learned,18,6,4,1.0,96,0.6614583333333334,0.6964314579963684,0.21875
13,gsm8k-00042,math,decode,learned,19,5,4,1.0,80,0.65,0.684356689453125,0.225
13,gsm8k-00042,math,decode,learned,20,4,4,1.0,64,0.66796875,0.6954269409179688,0.21875
13,gsm8k-00042,math,decode,learned,21,3,4,1.0,48,0.6354166666666666,0.6699422001838684,0.16666666666666666
13,gsm8k-00042,math,decode,learned,22,2,4,1.0,32,0.6640625,0.6877593994140625,0.21875
13,gsm8k-00042,math,decode,learned,23,1,4,1.0,16,0.609375,0.637451171875,0.125
14,wikitext2-00040,general,decode,learned,1,23,4,1.0,368,0.845108695652174,0.8799716830253601,0.5081521739130435
14,wikitext2-00040,general,decode,learned,2,22,4,1.0,352,0.8323863636363636,0.8701671361923218,0.4659090909090909
14,wikitext2-00040,general,decode,learned,3,21,4,1.0,336,0.8244047619047619,0.853549063205719,0.46726190476190477
14,wikitext2-00040,general,decode,learned,4,20,4,1.0,320,0.809375,0.8435714840888977,0.41875
14,wikitext2-00040,general,decode,learned,5,19,4,1.0,304,0.8125,0.8445450663566589,0.42105263157894735
14,wikitext2-00040,general,decode,learned,6,18,4,1.0,288,0.8177083333333334,0.8469374179840088,0.4479166666666667
14,wikitext2-00040,general,decode,learned,7,17,4,1.0,272,0.8097426470588235,0.841163158416748,0.41911764705882354
14,wikitext2-00040,general,decode,learned,8,16,4,1.0,256,0.8115234375,0.8415966033935547,0.4609375
14,wikitext2-00040,general,decode,learned,9,15,4,1.0,240,0.8041666666666667,0.8325582146644592,0.42916666666666664
14,wikitext2-00040,general,decode,learned,10,14,4,1.0,224,0.7845982142857143,0.8166155219078064,0.4017857142857143
14,wikitext2-00040,general,decode,learned,11,13,4,1.0,208,0.8028846153846154,0.8384422659873962,0.38461538461538464
14,wikitext2-00040,general,decode,learned,12,12,4,1.0,192,0.8125,0.8416010737419128,0.453125
14,wikitext2-00040,general,decode,learned,13,11,4,1.0,176,0.8423295454545454,0.8672540783882141,0.5170454545454546
14,wikitext2-00040,general,decode,learned,14,10,4,1.0,160,0.8359375,0.8640472292900085,0.5
14,wikitext2-00040,general,decode,learned,15,9,4,1.0,144,0.84375,0.8740878701210022,0.5277777777777778
14,wikitext2-00040,general,decode,learned,16,8,4,1.0,128,0.828125,0.8572654724121094,0.5
14,wikitext2-00040,general,decode,learned,17,7,4,1.0,112,0.8660714285714286,0.8972254991531372,0.5267857142857143
14,wikitext2-00040,general,decode,learned,18,6,4,1.0,96,0.84375,0.8701832890510559,0.5104166666666666
14,wikitext2-00040,general,decode,learned,19,5,4,1.0,80,0.86875,0.896984875202179,0.5625
14,wikitext2-00040,general,decode,learned,20,4,4,1.0,64,0.8984375,0.920562744140625,0.625
14,wikitext2-00040,general,decode,learned,21,3,4,1.0,48,0.8541666666666666,0.8830363154411316,0.5625
14,wikitext2-00040,general,decode,learned,22,2,4,1.0,32,0.8828125,0.911468505859375,0.59375
14,wikitext2-00040,general,decode,learned,23,1,4,1.0,16,0.9375,0.96246337890625,0.75
15,gsm8k-00036,math,decode,learned,1,23,4,1.0,368,0.7438858695652174,0.7850381731987,0.3125
15,gsm8k-00036,math,decode,learned,2,22,4,1.0,352,0.7528409090909091,0.7925220727920532,0.35511363636363635
15,gsm8k-00036,math,decode,learned,3,21,4,1.0,336,0.7284226190476191,0.7657848596572876,0.3125
15,gsm8k-00036,math,decode,learned,4,20,4,1.0,320,0.7109375,0.7473236322402954,0.296875
15,gsm8k-00036,math,decode,learned,5,19,4,1.0,304,0.7006578947368421,0.7401508688926697,0.29605263157894735
15,gsm8k-00036,math,decode,learned,6,18,4,1.0,288,0.7109375,0.7475196123123169,0.3020833333333333
15,gsm8k-00036,math,decode,learned,7,17,4,1.0,272,0.7003676470588235,0.7400369048118591,0.27941176470588236
15,gsm8k-00036,math,decode,learned,8,16,4,1.0,256,0.681640625,0.7205486297607422,0.2734375
15,gsm8k-00036,math,decode,learned,9,15,4,1.0,240,0.690625,0.729962170124054,0.2833333333333333
15,gsm8k-00036,math,decode,learned,10,14,4,1.0,224,0.6774553571428571,0.7163892388343811,0.23214285714285715
15,gsm8k-00036,math,decode,learned,11,13,4,1.0,208,0.6959134615384616,0.7259310483932495,0.3173076923076923
15,gsm8k-00036,math,decode,learned,12,12,4,1.0,192,0.69140625,0.7251612544059753,0.2760416666666667
15,gsm8k-00036,math,decode,learned,13,11,4,1.0,176,0.6917613636363636,0.7238075733184814,0.29545454545454547
15,gsm8k-00036,math,decode,learned,14,10,4,1.0,160,0.6859375,0.7194122076034546,0.30625
15,gsm8k-00036,math,decode,learned,15,9,4,1.0,144,0.6979166666666666,0.7324049472808838,0.3263888888888889
15,gsm8k-00036,math,decode,learned,16,8,4,1.0,128,0.673828125,0.7062759399414062,0.296875
15,gsm8k-00036,math,decode,learned,17,7,4,1.0,112,0.6785714285714286,0.7072274088859558,0.25892857142857145
15,gsm8k-00036,math,decode,learned,18,6,4,1.0,96,0.7005208333333334,0.7354786992073059,0.28125
15,gsm8k-00036,math,decode,learned,19,5,4,1.0,80,0.64375,0.6760619878768921,0.25
15,gsm8k-00036,math,decode,learned,20,4,4,1.0,64,0.69140625,0.7194747924804688,0.34375
15,gsm8k-00036,math,decode,learned,21,3,4,1.0,48,0.6875,0.7209370732307434,0.2708333333333333
15,gsm8k-00036,math,decode,learned,22,2,4,1.0,32,0.6953125,0.73052978515625,0.28125
15,gsm8k-00036,math,decode,learned,23,1,4,1.0,16,0.609375,0.653472900390625,0.125
16,humaneval-HumanEval_4,code,decode,learned,1,23,4,1.0,368,0.7269021739130435,0.76784747838974,0.2826086956521739
16,humaneval-HumanEval_4,code,decode,learned,2,22,4,1.0,352,0.7223011363636364,0.7637953162193298,0.29829545454545453
16,humaneval-HumanEval_4,code,decode,learned,3,21,4,1.0,336,0.6934523809523809,0.734308123588562,0.25892857142857145
16,humaneval-HumanEval_4,code,decode,learned,4,20,4,1.0,320,0.7078125,0.7445831298828125,0.278125
16,humaneval-HumanEval_4,code,decode,learned,5,19,4,1.0,304,0.6957236842105263,0.7316492795944214,0.27960526315789475
16,humaneval-HumanEval_4,code,decode,learned,6,18,4,1.0,288,0.7005208333333334,0.7352447509765625,0.2743055555555556
16,humaneval-HumanEval_4,code,decode,learned,7,17,4,1.0,272,0.6783088235294118,0.712745189666748,0.29044117647058826
16,humaneval-HumanEval_4,code,decode,learned,8,16,4,1.0,256,0.677734375,0.7020835876464844,0.296875
16,humaneval-HumanEval_4,code,decode,learned,9,15,4,1.0,240,0.640625,0.6662577390670776,0.2375
16,humaneval-HumanEval_4,code,decode,learned,10,14,4,1.0,224,0.671875,0.7022639513015747,0.3125
16,humaneval-HumanEval_4,code,decode,learned,11,13,4,1.0,208,0.6646634615384616,0.69512939453125,0.27403846153846156
16,humaneval-HumanEval_4,code,decode,learned,12,12,4,1.0,192,0.6861979166666666,0.7226435542106628,0.2760416666666667
16,humaneval-HumanEval_4,code,decode,learned,13,11,4,1.0,176,0.6860795454545454,0.7207114696502686,0.2897727272727273
16,humaneval-HumanEval_4,code,decode,learned,14,10,4,1.0,160,0.7046875,0.736175537109375,0.35625
16,humaneval-HumanEval_4,code,decode,learned,15,9,4,1.0,144,0.6649305555555556,0.6984897255897522,0.2638888888888889
16,humaneval-HumanEval_4,code,decode,learned,16,8,4,1.0,128,0.685546875,0.7149429321289062,0.328125
16,humaneval-HumanEval_4,code,decode,learned,17,7,4,1.0,112,0.6540178571428571,0.6791207194328308,0.26785714285714285
16,humaneval-HumanEval_4,code,decode,learned,18,6,4,1.0,96,0.6822916666666666,0.7122039794921875,0.3020833333333333
16,humaneval-HumanEval_4,code,decode,learned,19,5,4,1.0,80,0.6625,0.6830078363418579,0.2875
16,humaneval-HumanEval_4,code,decode,learned,20,4,4,1.0,64,0.65234375,0.6731338500976562,0.25
16,humaneval-HumanEval_4,code,decode,learned,21,3,4,1.0,48,0.5989583333333334,0.60174560546875,0.20833333333333334
16,humaneval-HumanEval_4,code,decode,learned,22,2,4,1.0,32,0.5859375,0.615234375,0.1875
16,humaneval-HumanEval_4,code,decode,learned,23,1,4,1.0,16,0.484375,0.481475830078125,0.25
17,wikitext2-00045,general,decode,learned,1,23,4,1.0,368,0.8675271739130435,0.894719660282135,0.5597826086956522
17,wikitext2-00045,general,decode,learned,2,22,4,1.0,352,0.8586647727272727,0.8894292712211609,0.5397727272727273
17,wikitext2-00045,general,decode,learned,3,21,4,1.0,336,0.8601190476190477,0.8875238299369812,0.5595238095238095
17,wikitext2-00045,general,decode,learned,4,20,4,1.0,320,0.8484375,0.8774337768554688,0.521875
17,wikitext2-00045,general,decode,learned,5,19,4,1.0,304,0.8470394736842105,0.8753228187561035,0.5263157894736842
17,wikitext2-00045,general,decode,learned,6,18,4,1.0,288,0.8411458333333334,0.8684607744216919,0.5104166666666666
17,wikitext2-00045,general,decode,learned,7,17,4,1.0,272,0.8474264705882353,0.871619701385498,0.5257352941176471
17,wikitext2-00045,general,decode,learned,8,16,4,1.0,256,0.8388671875,0.8621196746826172,0.51953125
17,wikitext2-00045,general,decode,learned,9,15,4,1.0,240,0.8427083333333333,0.8674560785293579,0.525
17,wikitext2-00045,general,decode,learned,10,14,4,1.0,224,0.8292410714285714,0.8498252034187317,0.5178571428571429
17,wikitext2-00045,general,decode,learned,11,13,4,1.0,208,0.8257211538461539,0.8501352071762085,0.4807692307692308
17,wikitext2-00045,general,decode,learned,12,12,4,1.0,192,0.8333333333333334,0.8597767949104309,0.5104166666666666
17,wikitext2-00045,general,decode,learned,13,11,4,1.0,176,0.8423295454545454,0.8688715100288391,0.5284090909090909
17,wikitext2-00045,general,decode,learned,14,10,4,1.0,160,0.85,0.881091296672821,0.55
17,wikitext2-00045,general,decode,learned,15,9,4,1.0,144,0.8715277777777778,0.9013400673866272,0.5694444444444444
17,wikitext2-00045,general,decode,learned,16,8,4,1.0,128,0.8515625,0.8725929260253906,0.5625
17,wikitext2-00045,general,decode,learned,17,7,4,1.0,112,0.8883928571428571,0.9146859049797058,0.5803571428571429
17,wikitext2-00045,general,decode,learned,18,6,4,1.0,96,0.8697916666666666,0.8963572382926941,0.5833333333333334
17,wikitext2-00045,general,decode,learned,19,5,4,1.0,80,0.86875,0.897247314453125,0.525
17,wikitext2-00045,general,decode,learned,20,4,4,1.0,64,0.890625,0.917999267578125,0.625
17,wikitext2-00045,general,decode,learned,21,3,4,1.0,48,0.890625,0.9145405888557434,0.6458333333333334
17,wikitext2-00045,general,decode,learned,22,2,4,1.0,32,0.9140625,0.943939208984375,0.6875
17,wikitext2-00045,general,decode,learned,23,1,4,1.0,16,0.96875,0.98370361328125,0.875
18,wikitext2-00036,general,decode,learned,1,23,4,1.0,368,0.8661684782608695,0.8926099538803101,0.5652173913043478
18,wikitext2-00036,general,decode,learned,2,22,4,1.0,352,0.8544034090909091,0.8854703307151794,0.53125
18,wikitext2-00036,general,decode,learned,3,21,4,1.0,336,0.8474702380952381,0.8752586841583252,0.5178571428571429
18,wikitext2-00036,general,decode,learned,4,20,4,1.0,320,0.85,0.8812347650527954,0.521875
18,wikitext2-00036,general,decode,learned,5,19,4,1.0,304,0.8429276315789473,0.8738853335380554,0.48026315789473684
18,wikitext2-00036,general,decode,learned,6,18,4,1.0,288,0.8402777777777778,0.8719601035118103,0.4895833333333333
18,wikitext2-00036,general,decode,learned,7,17,4,1.0,272,0.8400735294117647,0.869774341583252,0.46691176470588236
18,wikitext2-00036,general,decode,learned,8,16,4,1.0,256,0.8349609375,0.8648357391357422,0.47265625
18,wikitext2-00036,general,decode,learned,9,15,4,1.0,240,0.8385416666666666,0.8663167357444763,0.5041666666666667
18,wikitext2-00036,general,decode,learned,10,14,4,1.0,224,0.8214285714285714,0.8499995470046997,0.44642857142857145
18,wikitext2-00036,general,decode,learned,11,13,4,1.0,208,0.8257211538461539,0.852278470993042,0.4519230769230769
18,wikitext2-00036,general,decode,learned,12,12,4,1.0,192,0.8229166666666666,0.8528060913085938,0.46875
18,wikitext2-00036,general,decode,learned,13,11,4,1.0,176,0.8508522727272727,0.87738037109375,0.5340909090909091
18,wikitext2-00036,general,decode,learned,14,10,4,1.0,160,0.8515625,0.8813506960868835,0.55625
