phase,domain,layer_id,num_experts,n_tokens,n_selections,entropy,normalized_entropy,gini,max_to_median,utilization_variance,top_1_coverage,top_2_coverage,top_4_coverage,top_8_coverage,top_16_coverage
decode,math,5,64,2015,16120,3.8264928911592,0.9200770530120418,0.4294626240694789,7.549295774647887,55339.703125,0.09975186104218363,0.14491315136476426,0.22580645161290322,0.3388957816377171,0.5261166253101737
decode,math,6,64,2015,16120,3.702841200794557,0.8903451062642737,0.5142059553349876,6.453825857519789,69211.859375,0.07586848635235732,0.14547146401985112,0.26253101736972706,0.40285359801488835,0.6064516129032258
decode,math,7,64,2015,16120,3.7844859021814643,0.9099765072318989,0.4625562189826303,6.446555819477434,56171.046875,0.08418114143920595,0.14981389578163773,0.22884615384615384,0.34516129032258064,0.5485111662531017
decode,math,8,64,2015,16120,3.7925241382838,0.9119092944589547,0.4441609801488834,7.193069306930693,61708.609375,0.090136476426799,0.17264267990074442,0.2404466501240695,0.35055831265508686,0.533498759305211
decode,math,9,64,2015,16120,3.848290427212674,0.9253182525400326,0.396353520471464,7.488172043010753,54505.453125,0.10800248138957816,0.14416873449131515,0.20911910669975187,0.31904466501240697,0.4983250620347395
decode,math,10,64,2015,16120,3.944560545261609,0.9484663228558649,0.3533615074441687,3.95,28271.546875,0.05390818858560794,0.10632754342431762,0.16712158808933003,0.27710918114143923,0.46799007444168733
decode,math,11,64,2015,16120,3.8486737849452326,0.9254104305899741,0.4127888492555831,6.599033816425121,51685.234375,0.0847394540942928,0.15812655086848634,0.22524813895781637,0.3292803970223325,0.5104218362282879
decode,math,12,64,2015,16120,3.8308337787966593,0.9211208158566448,0.4238853132754342,6.324074074074074,56445.140625,0.0847394540942928,0.1609801488833747,0.24156327543424316,0.34689826302729526,0.5283498759305211
decode,math,13,64,2015,16120,3.919102178230604,0.9423448795450713,0.3706071650124069,5.412017167381975,35353.890625,0.07822580645161291,0.11035980148883374,0.17140198511166252,0.2826302729528536,0.4803970223325062
decode,math,14,64,2015,16120,3.988103996047574,0.9589363096078822,0.3172727977667494,2.193018480492813,19423.109375,0.03312655086848635,0.06482630272952854,0.12686104218362282,0.2400744416873449,0.4310794044665012
decode,math,15,64,2015,16120,3.9819193962429833,0.9574492276965546,0.32822774503722085,2.846580406654344,22971.359375,0.047766749379652605,0.09032258064516129,0.15266749379652605,0.264454094292804,0.44826302729528533
prefill,__all__,0,64,15582,124656,4.055658738649953,0.9751797916313794,0.23237975909703504,4.208972845336482,982567.28125,0.05719740726479271,0.09632107560005135,0.15797875754075216,0.2502406623026569,0.4045854190732897
