phase,domain,delta,bin,bin_low,bin_high,predictions,mean_score,empirical_frequency
prefill,general,20,7,0.7000000000000001,0.8,4662,0.7520747184753418,0.7917202917202917
prefill,general,20,8,0.8,0.9,4462,0.8482875823974609,0.8780815777678171
prefill,general,20,9,0.9,1.0,529,0.9102903604507446,0.9111531190926276
prefill,general,21,0,0.0,0.1,142259,0.02624444290995598,0.023408009335086005
prefill,general,21,1,0.1,0.2,17645,0.14194218814373016,0.1548880702748654
prefill,general,21,2,0.2,0.30000000000000004,9414,0.25003695487976074,0.24378585086042065
prefill,general,21,3,0.30000000000000004,0.4,7202,0.34907183051109314,0.3326853651763399
prefill,general,21,4,0.4,0.5,6674,0.44530174136161804,0.4847168115073419
prefill,general,21,5,0.5,0.6000000000000001,4331,0.5426293611526489,0.5522973909027938
prefill,general,21,6,0.6000000000000001,0.7000000000000001,2790,0.6500726938247681,0.6874551971326165
prefill,general,21,7,0.7000000000000001,0.8,3170,0.7539063096046448,0.7772870662460568
prefill,general,21,8,0.8,0.9,4148,0.844812273979187,0.8471552555448408
prefill,general,21,9,0.9,1.0,511,0.9124670028686523,0.9608610567514677
prefill,general,22,0,0.0,0.1,93801,0.02565498650074005,0.022654342704235563
prefill,general,22,1,0.1,0.2,10958,0.14377039670944214,0.16499361197298776
prefill,general,22,2,0.2,0.30000000000000004,7494,0.2491859346628189,0.24165999466239657
prefill,general,22,3,0.30000000000000004,0.4,5963,0.34830906987190247,0.3305383196377662
prefill,general,22,4,0.4,0.5,4246,0.44356027245521545,0.4738577484691474
prefill,general,22,5,0.5,0.6000000000000001,2966,0.5460378527641296,0.5552933243425489
prefill,general,22,6,0.6000000000000001,0.7000000000000001,2129,0.6532946228981018,0.6937529356505402
prefill,general,22,7,0.7000000000000001,0.8,2068,0.7515997886657715,0.7659574468085106
prefill,general,22,8,0.8,0.9,2438,0.8433617353439331,0.8404429860541427
prefill,general,22,9,0.9,1.0,33,0.9057528972625732,0.8484848484848485
prefill,general,23,0,0.0,0.1,48319,0.024272000417113304,0.024172685692998613
prefill,general,23,1,0.1,0.2,4979,0.14360173046588898,0.13617192207270537
prefill,general,23,2,0.2,0.30000000000000004,2948,0.24893125891685486,0.19810040705563092
prefill,general,23,3,0.30000000000000004,0.4,1812,0.34850990772247314,0.35596026490066224
prefill,general,23,4,0.4,0.5,2111,0.4553455114364624,0.516816674561819
prefill,general,23,5,0.5,0.6000000000000001,1730,0.5457227826118469,0.5705202312138729
prefill,general,23,6,0.6000000000000001,0.7000000000000001,1585,0.6525747776031494,0.6403785488958991
prefill,general,23,7,0.7000000000000001,0.8,1427,0.7453263401985168,0.7967764540995095
prefill,general,23,8,0.8,0.9,1053,0.8435176610946655,0.8271604938271605
prefill,general,23,9,0.9,1.0,84,0.9098725318908691,0.9523809523809523
prefill,math,1,0,0.0,0.1,449929,0.04074637219309807,0.03826826010326074
prefill,math,1,1,0.1,0.2,172315,0.1412513256072998,0.13283811624060587
prefill,math,1,2,0.2,0.30000000000000004,69992,0.2435481995344162,0.24481369299348496
prefill,math,1,3,0.30000000000000004,0.4,34935,0.3449525535106659,0.3559753828538715
prefill,math,1,4,0.4,0.5,19037,0.44479119777679443,0.4716079214161895
prefill,math,1,5,0.5,0.6000000000000001,10702,0.5455417037010193,0.5631657634087086
prefill,math,1,6,0.6000000000000001,0.7000000000000001,7189,0.6464110612869263,0.7044095145360968
prefill,math,1,7,0.7000000000000001,0.8,4478,0.7421668171882629,0.794104510942385
prefill,math,1,8,0.8,0.9,2995,0.8545446991920471,0.9095158597662771
prefill,math,1,9,0.9,1.0,492,0.9189116954803467,0.975609756097561
prefill,math,2,0,0.0,0.1,438452,0.040342189371585846,0.03820030470838313
prefill,math,2,1,0.1,0.2,153771,0.14224375784397125,0.13173485247543426
prefill,math,2,2,0.2,0.30000000000000004,67747,0.24387824535369873,0.23719131474456434
prefill,math,2,3,0.30000000000000004,0.4,33139,0.34439778327941895,0.3807296538821328
prefill,math,2,4,0.4,0.5,20109,0.4457244277000427,0.47719926401113927
prefill,math,2,5,0.5,0.6000000000000001,10533,0.5455060005187988,0.5983100731035792
prefill,math,2,6,0.6000000000000001,0.7000000000000001,7384,0.646978497505188,0.6634615384615384
prefill,math,2,7,0.7000000000000001,0.8,4211,0.7433382272720337,0.7516029446687248
prefill,math,2,8,0.8,0.9,2836,0.8474791049957275,0.8413258110014105
prefill,math,2,9,0.9,1.0,314,0.909008800983429,0.8662420382165605
prefill,math,3,0,0.0,0.1,419535,0.03970768675208092,0.03773463477421431
prefill,math,3,1,0.1,0.2,146009,0.1419963240623474,0.1334575265908266
prefill,math,3,2,0.2,0.30000000000000004,63971,0.24337700009346008,0.2444076222038111
prefill,math,3,3,0.30000000000000004,0.4,30741,0.34467417001724243,0.34953319670797955
prefill,math,3,4,0.4,0.5,19099,0.4460684359073639,0.49379548667469503
prefill,math,3,5,0.5,0.6000000000000001,11152,0.5478781461715698,0.5910150645624104
prefill,math,3,6,0.6000000000000001,0.7000000000000001,7147,0.6447319984436035,0.6844829998600811
prefill,math,3,7,0.7000000000000001,0.8,4122,0.7438935041427612,0.6914119359534207
prefill,math,3,8,0.8,0.9,2805,0.8519125580787659,0.8317290552584671
prefill,math,3,9,0.9,1.0,347,0.9113052487373352,0.9279538904899135
prefill,math,4,0,0.0,0.1,401548,0.039302658289670944,0.038453684241983525
prefill,math,4,1,0.1,0.2,139178,0.14273840188980103,0.1349063788817198
prefill,math,4,2,0.2,0.30000000000000004,58042,0.24360637366771698,0.23355501188794323
prefill,math,4,3,0.30000000000000004,0.4,29630,0.344621866941452,0.3606817414782315
prefill,math,4,4,0.4,0.5,17939,0.4454950988292694,0.48860025642454985
prefill,math,4,5,0.5,0.6000000000000001,11118,0.5461157560348511,0.596510163698507
prefill,math,4,6,0.6000000000000001,0.7000000000000001,6404,0.6473457217216492,0.6511555277951281
prefill,math,4,7,0.7000000000000001,0.8,3796,0.7443494200706482,0.7210221285563752
prefill,math,4,8,0.8,0.9,3359,0.8495263457298279,0.8517415897588568
prefill,math,4,9,0.9,1.0,346,0.9120192527770996,0.8526011560693642
prefill,math,5,0,0.0,0.1,383337,0.03922616317868233,0.039117017141575165
prefill,math,5,1,0.1,0.2,128133,0.14160262048244476,0.13346288621978725
prefill,math,5,2,0.2,0.30000000000000004,56936,0.24438753724098206,0.23856610931572292
prefill,math,5,3,0.30000000000000004,0.4,29182,0.3455377519130707,0.35134672058118016
prefill,math,5,4,0.4,0.5,16570,0.4453584551811218,0.4859987929993965
prefill,math,5,5,0.5,0.6000000000000001,10460,0.5465972423553467,0.5997131931166348
prefill,math,5,6,0.6000000000000001,0.7000000000000001,5862,0.6482948064804077,0.6298191743432275
prefill,math,5,7,0.7000000000000001,0.8,4200,0.7443421483039856,0.7278571428571429
prefill,math,5,8,0.8,0.9,2665,0.8445844650268555,0.8585365853658536
prefill,math,5,9,0.9,1.0,447,0.9110305309295654,0.959731543624161
prefill,math,6,0,0.0,0.1,364730,0.03952736034989357,0.03749897184218463
prefill,math,6,1,0.1,0.2,118302,0.14240486919879913,0.1357119913441869
prefill,math,6,2,0.2,0.30000000000000004,54887,0.24303120374679565,0.24648823947382806
prefill,math,6,3,0.30000000000000004,0.4,28206,0.34656235575675964,0.3498546408565553
prefill,math,6,4,0.4,0.5,15935,0.444470077753067,0.4795105114527769
prefill,math,6,5,0.5,0.6000000000000001,9140,0.5462261438369751,0.587308533916849
prefill,math,6,6,0.6000000000000001,0.7000000000000001,5809,0.6478774547576904,0.658633155448442
prefill,math,6,7,0.7000000000000001,0.8,4472,0.7436909675598145,0.7169051878354203
prefill,math,6,8,0.8,0.9,2490,0.8495364189147949,0.8598393574297188
prefill,math,6,9,0.9,1.0,253,0.914797306060791,0.857707509881423
prefill,math,7,0,0.0,0.1,345868,0.03846348077058792,0.03730903119109024
prefill,math,7,1,0.1,0.2,113040,0.14236941933631897,0.13707537154989385
prefill,math,7,2,0.2,0.30000000000000004,48841,0.24332204461097717,0.24825454024282878
prefill,math,7,3,0.30000000000000004,0.4,25229,0.34647873044013977,0.36267787070434815
prefill,math,7,4,0.4,0.5,15055,0.44364747405052185,0.45327133842577216
prefill,math,7,5,0.5,0.6000000000000001,8911,0.5477853417396545,0.5681741667601841
prefill,math,7,6,0.6000000000000001,0.7000000000000001,6793,0.6453604698181152,0.6299131458854703
prefill,math,7,7,0.7000000000000001,0.8,4235,0.7457706928253174,0.7485242030696576
prefill,math,7,8,0.8,0.9,2229,0.8431440591812134,0.8546433378196501
prefill,math,7,9,0.9,1.0,455,0.9106174111366272,0.9164835164835164
prefill,math,8,0,0.0,0.1,329932,0.037542570382356644,0.03602257434865366
prefill,math,8,1,0.1,0.2,99259,0.1425710767507553,0.1427276116019706
prefill,math,8,2,0.2,0.30000000000000004,45976,0.24375739693641663,0.23997302940664694
prefill,math,8,3,0.30000000000000004,0.4,24576,0.3461185693740845,0.34619140625
prefill,math,8,4,0.4,0.5,15204,0.44401535391807556,0.4565245987897922
prefill,math,8,5,0.5,0.6000000000000001,8997,0.5490676760673523,0.5751917305768589
prefill,math,8,6,0.6000000000000001,0.7000000000000001,6089,0.6449601650238037,0.6608638528494005
prefill,math,8,7,0.7000000000000001,0.8,4251,0.7466614246368408,0.7238296871324394
prefill,math,8,8,0.8,0.9,2534,0.84813392162323,0.819258089976322
prefill,math,8,9,0.9,1.0,270,0.9076053500175476,0.9259259259259259
prefill,math,9,0,0.0,0.1,309489,0.036406900733709335,0.034989935021923234
prefill,math,9,1,0.1,0.2,91130,0.14243172109127045,0.1400636453418194
prefill,math,9,2,0.2,0.30000000000000004,44886,0.24501466751098633,0.2485853049948759
prefill,math,9,3,0.30000000000000004,0.4,21419,0.3454010784626007,0.3434800877725384
prefill,math,9,4,0.4,0.5,14349,0.44766077399253845,0.4640741515088159
prefill,math,9,5,0.5,0.6000000000000001,9836,0.5459535717964172,0.5514436762911753
prefill,math,9,6,0.6000000000000001,0.7000000000000001,6099,0.6491408348083496,0.6499426135432038
prefill,math,9,7,0.7000000000000001,0.8,3752,0.746365487575531,0.7182835820895522
prefill,math,9,8,0.8,0.9,2378,0.8432374596595764,0.8095037846930193
prefill,math,9,9,0.9,1.0,182,0.9088009595870972,0.9065934065934066
prefill,math,10,0,0.0,0.1,289429,0.036049578338861465,0.03515888179829941
prefill,math,10,1,0.1,0.2,86856,0.1417071670293808,0.13710048816431794
prefill,math,10,2,0.2,0.30000000000000004,37129,0.24452407658100128,0.2472460879635864
prefill,math,10,3,0.30000000000000004,0.4,21636,0.34766504168510437,0.3296820114623775
prefill,math,10,4,0.4,0.5,13538,0.4444620907306671,0.48338011523120106
prefill,math,10,5,0.5,0.6000000000000001,8725,0.5450631380081177,0.5750143266475645
prefill,math,10,6,0.6000000000000001,0.7000000000000001,5678,0.6505498886108398,0.6299753434307855
prefill,math,10,7,0.7000000000000001,0.8,4468,0.7442347407341003,0.7009847806624888
prefill,math,10,8,0.8,0.9,2416,0.8477957248687744,0.828228476821192
prefill,math,10,9,0.9,1.0,77,0.9086312651634216,0.987012987012987
prefill,math,11,0,0.0,0.1,273217,0.036292579025030136,0.03587258479523602
prefill,math,11,1,0.1,0.2,76608,0.14127624034881592,0.14066416040100252
prefill,math,11,2,0.2,0.30000000000000004,34490,0.24468109011650085,0.25068135691504784
prefill,math,11,3,0.30000000000000004,0.4,19806,0.3457461893558502,0.34858123800868424
prefill,math,11,4,0.4,0.5,12573,0.44678544998168945,0.4481826135369442
prefill,math,11,5,0.5,0.6000000000000001,7892,0.5482337474822998,0.5648758236188546
prefill,math,11,6,0.6000000000000001,0.7000000000000001,5587,0.6485804915428162,0.6405942366207267
prefill,math,11,7,0.7000000000000001,0.8,3625,0.7461589574813843,0.6940689655172414
prefill,math,11,8,0.8,0.9,2484,0.8526190519332886,0.8631239935587761
prefill,math,11,9,0.9,1.0,102,0.904603123664856,0.8725490196078431
prefill,math,12,0,0.0,0.1,254611,0.03576631098985672,0.035422664378208325
prefill,math,12,1,0.1,0.2,67837,0.14136868715286255,0.13976148709406372
prefill,math,12,2,0.2,0.30000000000000004,31170,0.2441461980342865,0.24549246069939043
prefill,math,12,3,0.30000000000000004,0.4,18574,0.3475782573223114,0.3717023796705072
prefill,math,12,4,0.4,0.5,11674,0.4461701810359955,0.4444063731368854
prefill,math,12,5,0.5,0.6000000000000001,7130,0.5443264245986938,0.5373071528751753
prefill,math,12,6,0.6000000000000001,0.7000000000000001,4982,0.6480177044868469,0.6099959855479727
prefill,math,12,7,0.7000000000000001,0.8,3481,0.7451988458633423,0.6977879919563343
prefill,math,12,8,0.8,0.9,3257,0.8488076329231262,0.8345102855388394
prefill,math,12,9,0.9,1.0,100,0.9092262983322144,0.91
prefill,math,13,0,0.0,0.1,233046,0.03453945741057396,0.03467555761523476
prefill,math,13,1,0.1,0.2,62357,0.14265374839305878,0.143480282887246
prefill,math,13,2,0.2,0.30000000000000004,28914,0.2452409863471985,0.25088192571072837
prefill,math,13,3,0.30000000000000004,0.4,16531,0.3448708653450012,0.35182384610731354
prefill,math,13,4,0.4,0.5,10362,0.44700419902801514,0.44364022389500096
prefill,math,13,5,0.5,0.6000000000000001,6873,0.5460159778594971,0.5175323730539794
prefill,math,13,6,0.6000000000000001,0.7000000000000001,4908,0.6526033282279968,0.6265281173594132
prefill,math,13,7,0.7000000000000001,0.8,3140,0.7415431141853333,0.7356687898089171
prefill,math,13,8,0.8,0.9,2895,0.8536831736564636,0.7996545768566494
prefill,math,13,9,0.9,1.0,222,0.90793377161026,0.918918918918919
prefill,math,14,0,0.0,0.1,212283,0.03347140550613403,0.03225411361248899
prefill,math,14,1,0.1,0.2,56529,0.1422826498746872,0.14647349148224806
prefill,math,14,2,0.2,0.30000000000000004,25428,0.24524320662021637,0.25369671228566937
prefill,math,14,3,0.30000000000000004,0.4,15378,0.3457692563533783,0.36617245415528676
prefill,math,14,4,0.4,0.5,9343,0.4467390477657318,0.41539120196938883
prefill,math,14,5,0.5,0.6000000000000001,6106,0.5486999154090881,0.5507697346871929
prefill,math,14,6,0.6000000000000001,0.7000000000000001,4424,0.650684118270874,0.6295207956600362
prefill,math,14,7,0.7000000000000001,0.8,3536,0.745058000087738,0.6928733031674208
prefill,math,14,8,0.8,0.9,2413,0.8508231043815613,0.8474927476170742
prefill,math,14,9,0.9,1.0,240,0.910112738609314,0.9458333333333333
prefill,math,15,0,0.0,0.1,192694,0.032150570303201675,0.03137617154659719
prefill,math,15,1,0.1,0.2,48179,0.14238698780536652,0.14568587974013575
prefill,math,15,2,0.2,0.30000000000000004,23079,0.24458953738212585,0.25425711685948266
prefill,math,15,3,0.30000000000000004,0.4,13209,0.34676751494407654,0.3458248164130517
prefill,math,15,4,0.4,0.5,9155,0.4479072391986847,0.4342981977061715
prefill,math,15,5,0.5,0.6000000000000001,5663,0.547523558139801,0.534875507681441
prefill,math,15,6,0.6000000000000001,0.7000000000000001,3971,0.6486831903457642,0.6063963737093931
prefill,math,15,7,0.7000000000000001,0.8,3669,0.7469649314880371,0.7358953393295176
prefill,math,15,8,0.8,0.9,2312,0.8475895524024963,0.8572664359861591
prefill,math,15,9,0.9,1.0,181,0.9093113541603088,0.9281767955801105
prefill,math,16,0,0.0,0.1,175265,0.031146373599767685,0.03003451915670556
prefill,math,16,1,0.1,0.2,39696,0.1418980062007904,0.14993954050785974
prefill,math,16,2,0.2,0.30000000000000004,18773,0.24650715291500092,0.25403505033825174
prefill,math,16,3,0.30000000000000004,0.4,11938,0.3453538119792938,0.3376612497905847
prefill,math,16,4,0.4,0.5,6989,0.4456312656402588,0.4512805837745028
prefill,math,16,5,0.5,0.6000000000000001,5211,0.5501125454902649,0.533486854730378
prefill,math,16,6,0.6000000000000001,0.7000000000000001,4524,0.6495612859725952,0.6248894783377542
prefill,math,16,7,0.7000000000000001,0.8,3482,0.7440664172172546,0.7240091901206204
prefill,math,16,8,0.8,0.9,2598,0.8491988778114319,0.8518090839107005
prefill,math,16,9,0.9,1.0,68,0.9058017730712891,0.8382352941176471
prefill,math,17,0,0.0,0.1,157641,0.03082028217613697,0.029414936469573272
prefill,math,17,1,0.1,0.2,30250,0.1414533406496048,0.13950413223140495
prefill,math,17,2,0.2,0.30000000000000004,15154,0.247541144490242,0.25768773921076943
prefill,math,17,3,0.30000000000000004,0.4,10145,0.3480675220489502,0.3472646623952686
prefill,math,17,4,0.4,0.5,7002,0.4451407790184021,0.45944015995429877
prefill,math,17,5,0.5,0.6000000000000001,5176,0.5486792922019958,0.5579598145285936
prefill,math,17,6,0.6000000000000001,0.7000000000000001,3971,0.6465256214141846,0.6235205237975321
prefill,math,17,7,0.7000000000000001,0.8,3279,0.748871386051178,0.7429094236047575
prefill,math,17,8,0.8,0.9,2309,0.84855717420578,0.8826331745344305
prefill,math,17,9,0.9,1.0,49,0.9027988910675049,0.6530612244897959
prefill,math,18,0,0.0,0.1,136949,0.030902350321412086,0.029507334847278913
prefill,math,18,1,0.1,0.2,24306,0.14173848927021027,0.14918127211388135
prefill,math,18,2,0.2,0.30000000000000004,12449,0.24628384411334991,0.25921760783998715
prefill,math,18,3,0.30000000000000004,0.4,9190,0.34865859150886536,0.3310119695321001
prefill,math,18,4,0.4,0.5,5890,0.445000022649765,0.45585738539898135
prefill,math,18,5,0.5,0.6000000000000001,3760,0.5478814244270325,0.5335106382978724
prefill,math,18,6,0.6000000000000001,0.7000000000000001,3248,0.6486126184463501,0.6157635467980296
prefill,math,18,7,0.7000000000000001,0.8,3095,0.7449925541877747,0.7554119547657512
prefill,math,18,8,0.8,0.9,2334,0.8509843349456787,0.8684661525278492
prefill,math,18,9,0.9,1.0,187,0.9081690311431885,0.983957219251337
prefill,math,19,0,0.0,0.1,114549,0.028700539842247963,0.028415787130398346
prefill,math,19,1,0.1,0.2,20855,0.14050228893756866,0.13929513306161592
prefill,math,19,2,0.2,0.30000000000000004,9872,0.245489701628685,0.27025931928687197
prefill,math,19,3,0.30000000000000004,0.4,6092,0.34798920154571533,0.3330597504924491
prefill,math,19,4,0.4,0.5,4891,0.4478246867656708,0.4316090778981803
prefill,math,19,5,0.5,0.6000000000000001,3278,0.5458995699882507,0.5774862721171447
prefill,math,19,6,0.6000000000000001,0.7000000000000001,2929,0.652951717376709,0.6357118470467736
prefill,math,19,7,0.7000000000000001,0.8,3071,0.7440519332885742,0.7193096711169
prefill,math,19,8,0.8,0.9,2110,0.8521009087562561,0.8867298578199052
prefill,math,19,9,0.9,1.0,193,0.9091951251029968,0.917098445595855
prefill,math,20,0,0.0,0.1,95158,0.027957404032349586,0.027806385169927908
prefill,math,20,1,0.1,0.2,13141,0.13948477804660797,0.1448900388098318
prefill,math,20,2,0.2,0.30000000000000004,6750,0.24553552269935608,0.24044444444444443
prefill,math,20,3,0.30000000000000004,0.4,4802,0.3499261736869812,0.3334027488546439
prefill,math,20,4,0.4,0.5,4173,0.44785118103027344,0.43757488617301704
prefill,math,20,5,0.5,0.6000000000000001,3003,0.5470873713493347,0.562104562104562
prefill,math,20,6,0.6000000000000001,0.7000000000000001,2347,0.6484542489051819,0.6416702172986791
prefill,math,20,7,0.7000000000000001,0.8,2412,0.7501951456069946,0.7466832504145937
prefill,math,20,8,0.8,0.9,2217,0.8495944738388062,0.8786648624267027
prefill,math,20,9,0.9,1.0,269,0.9102858304977417,0.895910780669145
prefill,math,21,0,0.0,0.1,72366,0.026665108278393745,0.027858386535113175
prefill,math,21,1,0.1,0.2,9087,0.141919806599617,0.16110927698910532
prefill,math,21,2,0.2,0.30000000000000004,4833,0.24700692296028137,0.25139664804469275
prefill,math,21,3,0.30000000000000004,0.4,3613,0.3484635353088379,0.3296429559922502
prefill,math,21,4,0.4,0.5,3042,0.44429969787597656,0.4516765285996055
prefill,math,21,5,0.5,0.6000000000000001,2113,0.5433635711669922,0.5215333648840511
prefill,math,21,6,0.6000000000000001,0.7000000000000001,1474,0.6510190367698669,0.6424694708276798
prefill,math,21,7,0.7000000000000001,0.8,1672,0.7496843338012695,0.694377990430622
prefill,math,21,8,0.8,0.9,2294,0.8449386954307556,0.8317349607672189
prefill,math,21,9,0.9,1.0,210,0.9110226631164551,1.0
prefill,math,22,0,0.0,0.1,47450,0.026273159310221672,0.02845100105374078
prefill,math,22,1,0.1,0.2,5563,0.14234748482704163,0.1520762178680568
prefill,math,22,2,0.2,0.30000000000000004,4034,0.2505311965942383,0.24343083787803668
prefill,math,22,3,0.30000000000000004,0.4,3266,0.3476704955101013,0.3481322718922229
prefill,math,22,4,0.4,0.5,2027,0.44539880752563477,0.47755303404045385
prefill,math,22,5,0.5,0.6000000000000001,1598,0.547623872756958,0.532540675844806
prefill,math,22,6,0.6000000000000001,0.7000000000000001,1009,0.6517553925514221,0.6362735381565907
prefill,math,22,7,0.7000000000000001,0.8,1031,0.7521761655807495,0.6915615906886518
prefill,math,22,8,0.8,0.9,1152,0.841698408126831,0.7786458333333334
prefill,math,22,9,0.9,1.0,6,0.9023981094360352,1.0
prefill,math,23,0,0.0,0.1,24654,0.025507520884275436,0.028230713068873207
prefill,math,23,1,0.1,0.2,2385,0.1408972144126892,0.12033542976939203
prefill,math,23,2,0.2,0.30000000000000004,1383,0.2547786235809326,0.26247288503253796
prefill,math,23,3,0.30000000000000004,0.4,1089,0.346392422914505,0.3755739210284665
prefill,math,23,4,0.4,0.5,1173,0.4554521441459656,0.4961636828644501
prefill,math,23,5,0.5,0.6000000000000001,903,0.5461717844009399,0.5426356589147286
prefill,math,23,6,0.6000000000000001,0.7000000000000001,897,0.6495538353919983,0.6321070234113713
prefill,math,23,7,0.7000000000000001,0.8,641,0.744817852973938,0.7457098283931357
prefill,math,23,8,0.8,0.9,431,0.8373723030090332,0.7238979118329466
prefill,math,23,9,0.9,1.0,12,0.9089718461036682,1.0
decode,code,1,0,0.0,0.1,54369,0.04093300178647041,0.054755467269951626
decode,code,1,1,0.1,0.2,21061,0.14309769868850708,0.1368880869854233
decode,code,1,2,0.2,0.30000000000000004,8812,0.24238547682762146,0.20926009986382207
decode,code,1,3,0.30000000000000004,0.4,4096,0.34475940465927124,0.3017578125
decode,code,1,4,0.4,0.5,2459,0.4454309940338135,0.3757625050833672
decode,code,1,5,0.5,0.6000000000000001,1653,0.547540545463562,0.44283121597096187
decode,code,1,6,0.6000000000000001,0.7000000000000001,1041,0.6371413469314575,0.5965417867435159
decode,code,1,7,0.7000000000000001,0.8,607,0.7447312474250793,0.7479406919275123
decode,code,1,8,0.8,0.9,87,0.8349353075027466,0.9425287356321839
decode,code,1,9,0.9,1.0,23,0.9443836808204651,1.0
decode,code,2,0,0.0,0.1,53131,0.04079638421535492,0.05202235982759594
decode,code,2,1,0.1,0.2,19579,0.1434844583272934,0.15016088666428315
decode,code,2,2,0.2,0.30000000000000004,7907,0.242701917886734,0.2077905653218667
decode,code,2,3,0.30000000000000004,0.4,3880,0.34568992257118225,0.28737113402061853
decode,code,2,4,0.4,0.5,2439,0.44536474347114563,0.4013940139401394
decode,code,2,5,0.5,0.6000000000000001,1603,0.5448021292686462,0.4940736119775421
decode,code,2,6,0.6000000000000001,0.7000000000000001,911,0.6435627341270447,0.5883644346871569
decode,code,2,7,0.7000000000000001,0.8,515,0.740172266960144,0.7106796116504854
decode,code,2,8,0.8,0.9,142,0.8367185592651367,0.8732394366197183
decode,code,2,9,0.9,1.0,5,0.9101700782775879,1.0
decode,code,3,0,0.0,0.1,50040,0.04007573798298836,0.050619504396482815
decode,code,3,1,0.1,0.2,19319,0.14239387214183807,0.14426212536880792
decode,code,3,2,0.2,0.30000000000000004,7226,0.24351614713668823,0.20523110988098534
decode,code,3,3,0.30000000000000004,0.4,3860,0.34469425678253174,0.30440414507772023
decode,code,3,4,0.4,0.5,2314,0.4446468651294708,0.37683664649956783
decode,code,3,5,0.5,0.6000000000000001,1603,0.5461549162864685,0.49344978165938863
decode,code,3,6,0.6000000000000001,0.7000000000000001,1032,0.6453418135643005,0.5852713178294574
decode,code,3,7,0.7000000000000001,0.8,458,0.7450476884841919,0.7947598253275109
decode,code,3,8,0.8,0.9,129,0.8375121355056763,0.8449612403100775
decode,code,3,9,0.9,1.0,35,0.9316391944885254,0.9714285714285714
decode,code,4,0,0.0,0.1,48446,0.040692415088415146,0.0496841844527928
decode,code,4,1,0.1,0.2,17638,0.14289067685604095,0.14514117246853384
decode,code,4,2,0.2,0.30000000000000004,7149,0.24187757074832916,0.22017065323821514
decode,code,4,3,0.30000000000000004,0.4,3251,0.34748128056526184,0.287603814211012
decode,code,4,4,0.4,0.5,2365,0.44803181290626526,0.4236786469344609
decode,code,4,5,0.5,0.6000000000000001,1624,0.5455474257469177,0.5295566502463054
decode,code,4,6,0.6000000000000001,0.7000000000000001,912,0.644711971282959,0.5635964912280702
decode,code,4,7,0.7000000000000001,0.8,406,0.7448873519897461,0.6674876847290641
decode,code,4,8,0.8,0.9,111,0.843047022819519,0.8918918918918919
decode,code,4,9,0.9,1.0,18,0.9246962666511536,1.0
decode,code,5,0,0.0,0.1,45806,0.04076622426509857,0.04979696982928001
decode,code,5,1,0.1,0.2,17033,0.14416052401065826,0.14501262255621442
decode,code,5,2,0.2,0.30000000000000004,6860,0.24210107326507568,0.2303206997084548
decode,code,5,3,0.30000000000000004,0.4,3203,0.345152884721756,0.31876365906962223
decode,code,5,4,0.4,0.5,2108,0.4455729126930237,0.38472485768500947
decode,code,5,5,0.5,0.6000000000000001,1537,0.5463024377822876,0.5035783994795056
decode,code,5,6,0.6000000000000001,0.7000000000000001,781,0.6455836892127991,0.559539052496799
decode,code,5,7,0.7000000000000001,0.8,403,0.7454623579978943,0.6823821339950372
decode,code,5,8,0.8,0.9,90,0.8317380547523499,0.8777777777777778
decode,code,5,9,0.9,1.0,3,0.9053363800048828,0.0
decode,code,6,0,0.0,0.1,43328,0.041091423481702805,0.04936761447562777
decode,code,6,1,0.1,0.2,15845,0.14420759677886963,0.14168507415588513
decode,code,6,2,0.2,0.30000000000000004,6642,0.2410820871591568,0.23080397470641373
decode,code,6,3,0.30000000000000004,0.4,3365,0.3446650803089142,0.30222882615156016
decode,code,6,4,0.4,0.5,1825,0.44825664162635803,0.42191780821917807
decode,code,6,5,0.5,0.6000000000000001,1434,0.5446195006370544,0.50139470013947
decode,code,6,6,0.6000000000000001,0.7000000000000001,699,0.6437157988548279,0.5708154506437768
decode,code,6,7,0.7000000000000001,0.8,411,0.7493658661842346,0.6034063260340633
decode,code,6,8,0.8,0.9,163,0.8297716379165649,0.7975460122699386
decode,code,6,9,0.9,1.0,16,0.9261482954025269,1.0
decode,code,7,0,0.0,0.1,41419,0.04049718752503395,0.05050822086482049
decode,code,7,1,0.1,0.2,15037,0.1442970633506775,0.14278113985502427
decode,code,7,2,0.2,0.30000000000000004,5936,0.24295903742313385,0.22557277628032346
decode,code,7,3,0.30000000000000004,0.4,3106,0.34448280930519104,0.34449452672247266
decode,code,7,4,0.4,0.5,1697,0.4473492503166199,0.40954625810253387
decode,code,7,5,0.5,0.6000000000000001,1209,0.5454855561256409,0.48469809760132343
decode,code,7,6,0.6000000000000001,0.7000000000000001,710,0.6441186666488647,0.532394366197183
decode,code,7,7,0.7000000000000001,0.8,399,0.7456585764884949,0.7418546365914787
decode,code,7,8,0.8,0.9,96,0.8374139666557312,0.8125
decode,code,7,9,0.9,1.0,23,0.9404460787773132,1.0
decode,code,8,0,0.0,0.1,39303,0.03931187838315964,0.051217464315701094
decode,code,8,1,0.1,0.2,13247,0.14393655955791473,0.1489393825016985
decode,code,8,2,0.2,0.30000000000000004,6198,0.2412024736404419,0.2265246853823814
decode,code,8,3,0.30000000000000004,0.4,2977,0.34443601965904236,0.30097413503527043
decode,code,8,4,0.4,0.5,1495,0.44722503423690796,0.411371237458194
