phase,delta,candidate_count,baseline,requests,domains,selection_coverage,candidate_precision,routed_mass_coverage,complete_route_coverage,candidate_amplification,candidate_set_fraction,useful_candidate_amplification,brier_score
prefill,3,16,learned,32,4,0.8657698922243557,0.21644247305608894,0.8809391626326978,0.5932379762207509,4.0,0.5,4.62675561826547,0.08658336714421089
prefill,3,16,source_copy,32,4,0.8190701735526735,0.20476754338816838,0.8378122398788996,0.4743641073168224,4.0,0.5,4.895503830991196,
prefill,3,16,transition,32,4,0.9483799486935302,0.23709498717338254,0.9564449610029326,0.8221916564575577,4.0,0.5,4.218878479183778,
prefill,4,4,domain_static,32,4,0.43925213069491653,0.43925213069491653,0.47054274419369413,0.033822746688389256,1.0,0.125,2.2869857798240005,
prefill,4,4,global_static,32,4,0.4170145427900523,0.4170145427900523,0.44448415791288043,0.0336399866308769,1.0,0.125,2.418635007678545,
prefill,4,4,learned,32,4,0.45708387753967583,0.45708387753967583,0.4922010702122654,0.04253082648521212,1.0,0.125,2.198431872661695,0.08612901427900876
prefill,4,4,source_copy,32,4,0.13511915049468576,0.13511915049468576,0.1311863481626152,2.933013606552448e-05,1.0,0.125,7.412818073788912,
prefill,4,4,transition,32,4,0.5598184859278458,0.5598184859278458,0.600868877394048,0.07102814357026463,1.0,0.125,1.7899439494731282,
prefill,4,8,domain_static,32,4,0.6516225406070577,0.32581127030352885,0.679845441429324,0.2049038072965053,2.0,0.25,3.076481752848303,
prefill,4,8,global_static,32,4,0.6224297980618324,0.3112148990309162,0.6491301832919208,0.18448674852200136,2.0,0.25,3.2298989393644346,
prefill,4,8,learned,32,4,0.6613140633979445,0.33065703169897226,0.6885381692085402,0.22766943114682187,2.0,0.25,3.036978139754051,0.08612901427900876
prefill,4,8,source_copy,32,4,0.527434815560869,0.2637174077804345,0.5507318364737105,0.091819981712947,2.0,0.25,3.806786717021378,
prefill,4,8,transition,32,4,0.7852872442447121,0.39264362212235604,0.8100203854280758,0.413543625102084,2.0,0.25,2.550026365308306,
prefill,4,12,domain_static,32,4,0.7841800202320575,0.2613933400773525,0.808113007698889,0.4052789899113702,3.0,0.375,3.8310283244255796,
prefill,4,12,global_static,32,4,0.752875055785369,0.25095835192845634,0.7765425341972032,0.36319067046146103,3.0,0.375,4.00173849904931,
prefill,4,12,learned,32,4,0.784515247282435,0.2615050824274784,0.8046142342311088,0.42294228657187816,3.0,0.375,3.834542691942026,0.08612901427900876
prefill,4,12,source_copy,32,4,0.7088121183453885,0.23627070611512951,0.7302240901183445,0.28899662310460345,3.0,0.375,4.245039708413133,
prefill,4,12,transition,32,4,0.8926126020862433,0.2975375340287477,0.9077807446411386,0.6600379170009137,3.0,0.375,3.3629545849790725,
prefill,4,16,domain_static,32,4,0.8770022223173284,0.2192505555793321,0.8937490884478347,0.616181000125131,4.0,0.5,4.565061640173058,
prefill,4,16,global_static,32,4,0.8474816475573106,0.21187041188932765,0.8648755775449151,0.544453355469686,4.0,0.5,4.731531019177369,
prefill,4,16,learned,32,4,0.8684698074478019,0.21711745186195047,0.8840790416958432,0.6013794928130635,4.0,0.5,4.612129076990479,0.08612901427900876
prefill,4,16,source_copy,32,4,0.8223933136419148,0.2055983284104787,0.8406691666222776,0.4853412831755518,4.0,0.5,4.874622565900651,
prefill,4,16,transition,32,4,0.9465378121796169,0.2366344530449042,0.9553271254075698,0.8153477892966224,4.0,0.5,4.227077704939157,
prefill,5,4,domain_static,32,4,0.43962409139565006,0.43962409139565006,0.46964521415065363,0.03516378213195354,1.0,0.125,2.284990977887487,
prefill,5,4,global_static,32,4,0.4189862994940924,0.4189862994940924,0.4453405284845501,0.035010385827088625,1.0,0.125,2.406413480047861,
prefill,5,4,learned,32,4,0.45476649722231544,0.45476649722231544,0.49011607361828985,0.04647186387498965,1.0,0.125,2.2093078410555966,0.08631231135967977
prefill,5,4,source_copy,32,4,0.1312590343765495,0.1312590343765495,0.1296672313769033,0.0,1.0,0.125,7.625360957558746,
prefill,5,4,transition,32,4,0.5540961739045074,0.5540961739045074,0.5958881805811793,0.07375530682444079,1.0,0.125,1.808329029383448,
prefill,5,8,domain_static,32,4,0.6527726175884714,0.3263863087942357,0.6798310739145785,0.20995089103531442,2.0,0.25,3.0708744722787262,
prefill,5,8,global_static,32,4,0.6254123238515682,0.3127061619257841,0.6516478717410348,0.1909170076158303,2.0,0.25,3.213326051880576,
prefill,5,8,learned,32,4,0.6630765293661915,0.3315382646830958,0.688651444841715,0.23626864349223967,2.0,0.25,3.0258878231366046,0.08631231135967977
prefill,5,8,source_copy,32,4,0.5275864201599083,0.26379321007995415,0.5501343211875223,0.08937369161140611,2.0,0.25,3.80487939284304,
prefill,5,8,transition,32,4,0.7812590467634493,0.39062952338172463,0.8057213713662952,0.40524681904160953,2.0,0.25,2.5630543968524107,
prefill,5,12,domain_static,32,4,0.785494524611827,0.2618315082039423,0.8085279061391726,0.41060853499922234,3.0,0.375,3.8244016973888386,
prefill,5,12,global_static,32,4,0.7548045004906787,0.2516015001635596,0.7779708384294173,0.3710613046319321,3.0,0.375,3.991380534597752,
prefill,5,12,learned,32,4,0.7808169875042799,0.2602723291680933,0.8011024495799356,0.41296060272786045,3.0,0.375,3.8514349262616343,0.08631231135967977
prefill,5,12,source_copy,32,4,0.7092201819780222,0.23640672732600743,0.7314752416208667,0.2827461598975089,3.0,0.375,4.242993015989729,
prefill,5,12,transition,32,4,0.889050083084098,0.2963500276946993,0.9041405553699288,0.6520144368084596,3.0,0.375,3.3765271475773,
prefill,5,16,domain_static,32,4,0.8779761903000529,0.21949404757501323,0.89415436022879,0.6200769597087648,4.0,0.5,4.559875430095797,
prefill,5,16,global_static,32,4,0.8485567490039876,0.2121391872509969,0.8654420664298256,0.5497058742484904,4.0,0.5,4.7251487005894965,
prefill,5,16,learned,32,4,0.8679895194534346,0.21699737986335865,0.8823632033780324,0.6011566117362472,4.0,0.5,4.613993312134031,0.08631231135967977
prefill,5,16,source_copy,32,4,0.823364405938561,0.20584110148464024,0.8422812246911975,0.48587913587932796,4.0,0.5,4.869365111239003,
prefill,5,16,transition,32,4,0.9473694423657568,0.2368423605914392,0.9551797539547265,0.8184033046824484,4.0,0.5,4.223362655513036,
prefill,6,4,domain_static,32,4,0.4404522904943552,0.4404522904943552,0.4709154793042705,0.036643942138364215,1.0,0.125,2.2811213041813105,
prefill,6,4,global_static,32,4,0.4198695624977101,0.4198695624977101,0.4464797157523248,0.03639674696224725,1.0,0.125,2.399285771512549,
prefill,6,4,learned,32,4,0.4567637357252231,0.4567637357252231,0.4936097192361923,0.0463097598197949,1.0,0.125,2.1986823954022037,0.08639717889318949
prefill,6,4,source_copy,32,4,0.12863741488433036,0.12863741488433036,0.12444807821248546,0.0,1.0,0.125,7.781729612878131,
prefill,6,4,transition,32,4,0.549657366102305,0.549657366102305,0.5915310499516641,0.07584677217541172,1.0,0.125,1.8229591648897032,
prefill,6,8,domain_static,32,4,0.6552187676255168,0.3276093838127584,0.682495123222846,0.21590980324557896,2.0,0.25,3.0598309847735603,
prefill,6,8,global_static,32,4,0.6291401537206001,0.31457007686030003,0.6552227556881556,0.19862660297266743,2.0,0.25,3.19334500724999,
prefill,6,8,learned,32,4,0.6659144673059658,0.3329572336529829,0.6927721334600886,0.24255412453197228,2.0,0.25,3.013322705297058,0.08639717889318949
prefill,6,8,source_copy,32,4,0.5284202051446028,0.2642101025723014,0.5507794665850643,0.09493840881112595,2.0,0.25,3.799447349056506,
prefill,6,8,transition,32,4,0.7779908948382506,0.3889954474191253,0.8027072442970311,0.39977436678323885,2.0,0.25,2.573719507194805,
prefill,6,12,domain_static,32,4,0.7881302574102655,0.26271008580342187,0.8113645234140219,0.4184602868005447,3.0,0.375,3.8118670869295945,
prefill,6,12,global_static,32,4,0.7596610872264375,0.2532203624088125,0.7824240678599067,0.3844245860650735,3.0,0.375,3.9671050419546274,
prefill,6,12,learned,32,4,0.787421367389811,0.262473789129937,0.8079614337495855,0.4366850758926579,3.0,0.375,3.8195267061295963,0.08639717889318949
prefill,6,12,source_copy,32,4,0.7167745716010039,0.23892485720033463,0.7375179839531301,0.3068006149382768,3.0,0.375,4.198863929572031,
prefill,6,12,transition,32,4,0.8882582148937417,0.2960860716312472,0.9030910332610718,0.651811944692526,3.0,0.375,3.3796077192807386,
prefill,6,16,domain_static,32,4,0.8803064365181528,0.2200766091295382,0.8966011758865543,0.6274828631828382,4.0,0.5,4.547946519047443,
prefill,6,16,global_static,32,4,0.8522229349824901,0.21305573374562253,0.8690632821408933,0.5617286965344088,4.0,0.5,4.706061812831785,
prefill,6,16,learned,32,4,0.8681397987507489,0.21703494968768722,0.8835009247230159,0.6019110220563302,4.0,0.5,4.613429828593656,0.08639717889318949
prefill,6,16,source_copy,32,4,0.824672225742755,0.20616805643568875,0.8431200857991059,0.49534287357880286,4.0,0.5,4.8640180882229895,
prefill,6,16,transition,32,4,0.946855718878015,0.23671392971950375,0.9548618369337665,0.8169602335537465,4.0,0.5,4.225925882840546,
prefill,7,4,domain_static,32,4,0.448717441268348,0.448717441268348,0.4796249379447512,0.03848932649961465,1.0,0.125,2.239122740981449,
prefill,7,4,global_static,32,4,0.42760657809567826,0.42760657809567826,0.4544282270572706,0.03813053329873829,1.0,0.125,2.356960811624737,
prefill,7,4,learned,32,4,0.4623112315073441,0.4623112315073441,0.49712531673607474,0.05179734121181022,1.0,0.125,2.172177367417177,0.08591763724049116
prefill,7,4,source_copy,32,4,0.13149171228446832,0.13149171228446832,0.12923858610888447,4.837461300309598e-06,1.0,0.125,7.62710232483151,
prefill,7,4,transition,32,4,0.5516770033371912,0.5516770033371912,0.5924658831687288,0.07800110058043352,1.0,0.125,1.816043709858827,
prefill,7,8,domain_static,32,4,0.663942813572783,0.3319714067863915,0.690802079297931,0.2236352758761845,2.0,0.25,3.019845097577205,
prefill,7,8,global_static,32,4,0.636954805039841,0.3184774025199205,0.6616143620030861,0.20721970624666983,2.0,0.25,3.1543377331818183,
prefill,7,8,learned,32,4,0.6716232591673555,0.3358116295836778,0.6972329625092655,0.25079241530493124,2.0,0.25,2.9880652375420595,0.08591763724049116
prefill,7,8,source_copy,32,4,0.5374004077615477,0.26870020388077387,0.5607565506757635,0.09844521129340836,2.0,0.25,3.737130601218109,
prefill,7,8,transition,32,4,0.7798607613094334,0.3899303806547167,0.804101487387637,0.4060222511835817,2.0,0.25,2.5678403152238385,
prefill,7,12,domain_static,32,4,0.7950186721285311,0.2650062240428437,0.8172082796031763,0.432787467156594,3.0,0.375,3.778744251911349,
prefill,7,12,global_static,32,4,0.76598512634261,0.2553283754475366,0.7879363019274463,0.3973019874157232,3.0,0.375,3.934304685142312,
prefill,7,12,learned,32,4,0.7911981324236099,0.26373271080787,0.8113053669749444,0.4377914975182037,3.0,0.375,3.8008966788701555,0.08591763724049116
prefill,7,12,source_copy,32,4,0.7259618400079882,0.24198728000266279,0.7465634244565953,0.32180920693259196,3.0,0.375,4.146292084458688,
prefill,7,12,transition,32,4,0.8900844552413978,0.29669481841379924,0.9039565915649064,0.6598636739335907,3.0,0.375,3.3726822287845906,
prefill,7,16,domain_static,32,4,0.8849592280648688,0.2212398070162172,0.9002043651690622,0.6407622802935606,4.0,0.5,4.523654476758503,
prefill,7,16,global_static,32,4,0.8567103403495469,0.2141775850873867,0.8725763310315364,0.5734660632005807,4.0,0.5,4.680892623957968,
prefill,7,16,learned,32,4,0.8722503110703144,0.2180625777675786,0.8864371134465489,0.6153900040047685,4.0,0.5,4.591439546063297,0.08591763724049116
prefill,7,16,source_copy,32,4,0.8348427072331644,0.2087106768082911,0.8523021246630917,0.5200267149720899,4.0,0.5,4.804235991287939,
prefill,7,16,transition,32,4,0.9488922353256339,0.23722305883140848,0.9560400750901866,0.828159169760686,4.0,0.5,4.216880663404547,
prefill,8,4,domain_static,32,4,0.4581587530377669,0.4581587530377669,0.48947094488227616,0.04084612299574167,1.0,0.125,2.1932839052678066,
prefill,8,4,global_static,32,4,0.4372779121332421,0.4372779121332421,0.4645864455108272,0.040513691629909435,1.0,0.125,2.3051656032989234,
prefill,8,4,learned,32,4,0.4608935091554405,0.4608935091554405,0.49342271728275555,0.04646662782712008,1.0,0.125,2.180588628473087,0.08540154666515214
prefill,8,4,source_copy,32,4,0.11080774683736738,0.11080774683736738,0.10944028571470925,0.0,1.0,0.125,9.032647315643816,
prefill,8,4,transition,32,4,0.5463387650863247,0.5463387650863247,0.5865125010566723,0.07615023908187926,1.0,0.125,1.8347544080454887,
prefill,8,8,domain_static,32,4,0.674742648518006,0.337371324259003,0.7002159091562715,0.23567779782124154,2.0,0.25,2.9717952358534054,
prefill,8,8,global_static,32,4,0.6473956156937095,0.32369780784685476,0.6699374835529095,0.2188137388616905,2.0,0.25,3.1035781413507526,
prefill,8,8,learned,32,4,0.6758939004520488,0.3379469502260244,0.7003468899387358,0.25504655798239684,2.0,0.25,2.9700467732763682,0.08540154666515214
prefill,8,8,source_copy,32,4,0.5338652458126685,0.26693262290633424,0.5585895210600196,0.08409287722011745,2.0,0.25,3.7618645184068598,
prefill,8,8,transition,32,4,0.7764705578282615,0.38823527891413073,0.799660187100962,0.40465490159300693,2.0,0.25,2.579567722792067,
prefill,8,12,domain_static,32,4,0.8045590141590834,0.2681863380530278,0.8247822800970337,0.4531752972443725,3.0,0.375,3.734014110720334,
prefill,8,12,global_static,32,4,0.7751977702431304,0.25839925674771014,0.7954772362752557,0.4175646466652213,3.0,0.375,3.887773450818695,
prefill,8,12,learned,32,4,0.7999932889393763,0.26666442964645876,0.8192427950067186,0.4580216331192239,3.0,0.375,3.760477713711143,0.08540154666515214
prefill,8,12,source_copy,32,4,0.7256374833006497,0.24187916110021657,0.7458207645701933,0.3192875049260372,3.0,0.375,4.147424626250185,
prefill,8,12,transition,32,4,0.8883247267536718,0.29610824225122395,0.902422059001923,0.6563018049136984,3.0,0.375,3.379825540628352,
prefill,8,16,domain_static,32,4,0.8927819150980637,0.22319547877451593,0.9065263886047982,0.6625244609491336,4.0,0.5,4.484030959143352,
prefill,8,16,global_static,32,4,0.864347911130557,0.21608697778263924,0.8785875942205797,0.5948863795465089,4.0,0.5,4.6392865197641,
prefill,8,16,learned,32,4,0.8794105786323537,0.21985264465808843,0.8920391111820959,0.6325761000319059,4.0,0.5,4.554345856807187,0.08540154666515214
prefill,8,16,source_copy,32,4,0.835757872190883,0.20893946804772076,0.852658528772291,0.5208883857753421,4.0,0.5,4.799658446348561,
prefill,8,16,transition,32,4,0.9485175252024663,0.2371293813006166,0.9553440264799072,0.8274399842788176,4.0,0.5,4.218568849314508,
prefill,9,4,domain_static,32,4,0.4646741050055123,0.4646741050055123,0.4968277890923438,0.04326196775397163,1.0,0.125,2.162333848727042,
prefill,9,4,global_static,32,4,0.44266304676001444,0.44266304676001444,0.47062865424064315,0.04321460440523673,1.0,0.125,2.276785494906044,
prefill,9,4,learned,32,4,0.46655779516683316,0.46655779516683316,0.5000249549551224,0.05048562826752806,1.0,0.125,2.1530939916749725,0.08497488647937931
prefill,9,4,source_copy,32,4,0.12867566514114687,0.12867566514114687,0.13316233438048317,1.6937669376693767e-05,1.0,0.125,7.812138035164679,
prefill,9,4,transition,32,4,0.5407161149799183,0.5407161149799183,0.5812184389586128,0.07652291662658231,1.0,0.125,1.8540512612672337,
prefill,9,8,domain_static,32,4,0.6817029413363559,0.34085147066817795,0.7073456969893539,0.24446372945859948,2.0,0.25,2.9411841058587718,
prefill,9,8,global_static,32,4,0.6538465296997875,0.32692326484989376,0.6764803089668193,0.22822522914357513,2.0,0.25,3.071994629159996,
prefill,9,8,learned,32,4,0.6822648274961723,0.34113241374808617,0.7077478450226539,0.261172911440493,2.0,0.25,2.9407976214924907,0.08497488647937931
prefill,9,8,source_copy,32,4,0.5459536446266691,0.27297682231333453,0.5701332319226678,0.09868380254239972,2.0,0.25,3.6747706541333516,
prefill,9,8,transition,32,4,0.7741486714062603,0.38707433570313016,0.7972933334471225,0.40212888627468063,2.0,0.25,2.587790918057507,
prefill,9,12,domain_static,32,4,0.8105298929135529,0.2701766309711843,0.8307238942575663,0.46589778054840536,3.0,0.375,3.7063444690457596,
prefill,9,12,global_static,32,4,0.7806619160615712,0.2602206386871904,0.8010707582636397,0.4282660378548623,3.0,0.375,3.8594240556934443,
prefill,9,12,learned,32,4,0.8039927846957068,0.26799759489856895,0.8224773017839062,0.4656509930215019,3.0,0.375,3.7402640889432988,0.08497488647937931
prefill,9,12,source_copy,32,4,0.7333460688062126,0.2444486896020709,0.7515501041505284,0.33819026216678716,3.0,0.375,4.100836386423673,
prefill,9,12,transition,32,4,0.8870864421764333,0.2956954807254777,0.9012264187526744,0.6541217374897521,3.0,0.375,3.384906233014395,
prefill,9,16,domain_static,32,4,0.897344231542832,0.224336057885708,0.9102763620886705,0.677059086687634,4.0,0.5,4.461007128438644,
prefill,9,16,global_static,32,4,0.8690302854144453,0.21725757135361132,0.8826709303805726,0.6056372831868384,4.0,0.5,4.613025409316043,
prefill,9,16,learned,32,4,0.8839701040681759,0.22099252601704397,0.89617521749462,0.6472335330515826,4.0,0.5,4.530537701321173,0.08497488647937931
prefill,9,16,source_copy,32,4,0.8421369312117089,0.2105342328029272,0.8583235913154557,0.5376158207208279,4.0,0.5,4.760881372206968,
prefill,9,16,transition,32,4,0.9464780646746875,0.23661951616867188,0.953786567111152,0.8210710123145883,4.0,0.5,4.227684267839956,
prefill,10,4,domain_static,32,4,0.46872924549985584,0.46872924549985584,0.49916575965483845,0.045699889291719496,1.0,0.125,2.1429728966594572,
prefill,10,4,global_static,32,4,0.4474105998584808,0.4474105998584808,0.4743563027176414,0.04624721470625626,1.0,0.125,2.2500787129282793,
prefill,10,4,learned,32,4,0.4741112994912298,0.4741112994912298,0.5080487817236106,0.054495919783819756,1.0,0.125,2.118636591860599,0.08440166613166711
prefill,10,4,source_copy,32,4,0.13908005776367327,0.13908005776367327,0.13800721654053494,0.00048627931267361855,1.0,0.125,7.2157792163536865,
prefill,10,4,transition,32,4,0.5432319418663926,0.5432319418663926,0.5816378683862288,0.07887207195572556,1.0,0.125,1.8453483012453868,
prefill,10,8,domain_static,32,4,0.6856607059547822,0.3428303529773911,0.7101834211551817,0.2535541738651264,2.0,0.25,2.923356439676623,
prefill,10,8,global_static,32,4,0.6589809756323567,0.32949048781617835,0.6801909852229482,0.23662457763850364,2.0,0.25,3.0477593460104853,
prefill,10,8,learned,32,4,0.6841146180678709,0.34205730903393544,0.7081008626251595,0.2627893169679852,2.0,0.25,2.932848706377289,0.08440166613166711
prefill,10,8,source_copy,32,4,0.5520899817005487,0.27604499085027434,0.5778789072646979,0.1072025918821024,2.0,0.25,3.633985409059169,
prefill,10,8,transition,32,4,0.7736456481076098,0.3868228240538049,0.795404662477434,0.4069871165613228,2.0,0.25,2.589506239216855,
prefill,10,12,domain_static,32,4,0.8131350289421726,0.27104500964739087,0.832496544411061,0.4754220130510439,3.0,0.375,3.693996720746288,
prefill,10,12,global_static,32,4,0.7852799628628409,0.26175998762094693,0.8051688582202572,0.44062211053440814,3.0,0.375,3.8340621407815365,
prefill,10,12,learned,32,4,0.8074474293826106,0.26914914312753685,0.8250876179812701,0.4741468389196512,3.0,0.375,3.7232154561885427,0.08440166613166711
prefill,10,12,source_copy,32,4,0.7369111834395313,0.24563706114651043,0.7545949911857283,0.3537763597872893,3.0,0.375,4.082422584788985,
prefill,10,12,transition,32,4,0.8880503568735916,0.2960167856245305,0.9003382088469583,0.6576259471313987,3.0,0.375,3.3809482773304946,
prefill,10,16,domain_static,32,4,0.899400294703,0.22485007367575,0.9118565554754745,0.684092733568711,4.0,0.5,4.450502865795629,
prefill,10,16,global_static,32,4,0.8727529443484892,0.2181882360871223,0.8855160362101417,0.6148045915681447,4.0,0.5,4.591154499199289,
prefill,10,16,learned,32,4,0.8872352942465163,0.22180882356162906,0.899380982853062,0.6522751587182627,4.0,0.5,4.5126197829680965,0.08440166613166711
prefill,10,16,source_copy,32,4,0.8446598574537152,0.2111649643634288,0.8608963448183657,0.5488608344419799,4.0,0.5,4.745514923928477,
prefill,10,16,transition,32,4,0.9468072896789725,0.23670182241974314,0.9536429899325657,0.823293364543989,4.0,0.5,4.225944586827596,
prefill,11,4,domain_static,32,4,0.46910762176932913,0.46910762176932913,0.4979467314467525,0.04873103548166652,1.0,0.125,2.1406268874679277,
prefill,11,4,global_static,32,4,0.4492434605872966,0.4492434605872966,0.47489233871439746,0.04842103788649205,1.0,0.125,2.237160737682986,
prefill,11,4,learned,32,4,0.4753941814678202,0.4753941814678202,0.5070526649148239,0.05720139169117684,1.0,0.125,2.110267658733331,0.08422998925404762
prefill,11,4,source_copy,32,4,0.13527657602898757,0.13527657602898757,0.13199898988455497,0.0002059354821338982,1.0,0.125,7.40488696677967,
prefill,11,4,transition,32,4,0.5424857078855112,0.5424857078855112,0.5810393855627943,0.07796842316178153,1.0,0.125,1.847356892520713,
prefill,11,8,domain_static,32,4,0.6841853788056171,0.34209268940280857,0.708241664594016,0.25249488011451765,2.0,0.25,2.9291139312611967,
prefill,11,8,global_static,32,4,0.6591959762395356,0.3295979881197678,0.6806487770918008,0.22998072738797778,2.0,0.25,3.0456212611293774,
prefill,11,8,learned,32,4,0.6914113626699541,0.34570568133497703,0.7158978268486693,0.2692146291397466,2.0,0.25,2.8998790181939973,0.08422998925404762
prefill,11,8,source_copy,32,4,0.5645133375579042,0.2822566687789521,0.585806510048805,0.12249601103744995,2.0,0.25,3.5518315233569613,
prefill,11,8,transition,32,4,0.7754663901812001,0.38773319509060006,0.7969590092840214,0.4135633679323403,2.0,0.25,2.5833890461439606,
prefill,11,12,domain_static,32,4,0.8098813840497986,0.26996046134993285,0.8292898494162917,0.4675541901032403,3.0,0.375,3.708443187968582,
prefill,11,12,global_static,32,4,0.7861532572930474,0.26205108576434916,0.8064400573300341,0.4396575090219429,3.0,0.375,3.8274844337530425,
prefill,11,12,learned,32,4,0.8057895028916889,0.2685965009638963,0.8228404448175511,0.46702663987393866,3.0,0.375,3.7306942453254477,0.08422998925404762
prefill,11,12,source_copy,32,4,0.74558636153772,0.24852878717923998,0.7647812783139527,0.3523076139824217,3.0,0.375,4.0325748606279905,
prefill,11,12,transition,32,4,0.8888603057389575,0.29628676857965247,0.9012722036119445,0.6671560981440562,3.0,0.375,3.3779782627906956,
prefill,11,16,domain_static,32,4,0.8978910643005089,0.22447276607512723,0.910468720470143,0.6803151875385411,4.0,0.5,4.457751476595082,
prefill,11,16,global_static,32,4,0.873919563375755,0.21847989084393876,0.8872797370868206,0.6179153590626587,4.0,0.5,4.58445370067986,
prefill,11,16,learned,32,4,0.8862404647279609,0.22156011618199023,0.8966495766631619,0.6524598435446166,4.0,0.5,4.5178017284198635,0.08422998925404762
prefill,11,16,source_copy,32,4,0.8492724037352332,0.2123181009338083,0.8651714170866859,0.5619196444225028,4.0,0.5,4.71795181538078,
prefill,11,16,transition,32,4,0.9486055366831435,0.23715138417078588,0.9552659498604762,0.8295687001892571,4.0,0.5,4.217969710962735,
prefill,12,4,domain_static,32,4,0.4717477731162495,0.4717477731162495,0.5006935242176722,0.05168551021955372,1.0,0.125,2.1271116639813314,
prefill,12,4,global_static,32,4,0.4546081043100855,0.4546081043100855,0.4805809923332515,0.05179069716973931,1.0,0.125,2.2074324434328796,
prefill,12,4,learned,32,4,0.47988427045014864,0.47988427045014864,0.5108471761185749,0.06034399989376334,1.0,0.125,2.0880952515391424,0.08376579582168138
prefill,12,4,source_copy,32,4,0.1181257416329347,0.1181257416329347,0.11854430616865898,0.0,1.0,0.125,8.491680239653883,
prefill,12,4,transition,32,4,0.5392619626757039,0.5392619626757039,0.57938115680138,0.07769046420945448,1.0,0.125,1.8573005814705246,
prefill,12,8,domain_static,32,4,0.6860701757730066,0.3430350878865033,0.7097103758033256,0.25750988992797175,2.0,0.25,2.919881557092031,
prefill,12,8,global_static,32,4,0.6644978680361071,0.33224893401805355,0.6866758492916725,0.23561653002913754,2.0,0.25,3.017881968170962,
prefill,12,8,learned,32,4,0.696872325463986,0.348436162731993,0.71980586204504,0.28054640691329535,2.0,0.25,2.8747828510722493,0.08376579582168138
prefill,12,8,source_copy,32,4,0.5501595551047166,0.2750797775523583,0.5742253262088557,0.10636739312010278,2.0,0.25,3.643002343375988,
prefill,12,8,transition,32,4,0.7745936628170493,0.38729683140852467,0.7972146478742667,0.4114597049774853,2.0,0.25,2.585083829786937,
prefill,12,12,domain_static,32,4,0.8098591080775259,0.269953036025842,0.829352592369027,0.4685187916254326,3.0,0.375,3.707999037925678,
prefill,12,12,global_static,32,4,0.7901432481626603,0.26338108272088673,0.8108668005503876,0.4459536206371876,3.0,0.375,3.804951588278545,
prefill,12,12,learned,32,4,0.8117796080995785,0.2705932026998595,0.8289645310109628,0.4868482864888545,3.0,0.375,3.701433560118089,0.08376579582168138
prefill,12,12,source_copy,32,4,0.7379021647984968,0.2459673882661656,0.7566292395754078,0.3409723848891715,3.0,0.375,4.072021507947421,
prefill,12,12,transition,32,4,0.8878302615657067,0.2959434205219022,0.9007335503164166,0.6616565079248031,3.0,0.375,3.381612293475296,
prefill,12,16,domain_static,32,4,0.8974332012187496,0.2243583003046874,0.9102613611740302,0.6796301512634797,4.0,0.5,4.4598000716180195,
prefill,12,16,global_static,32,4,0.8756755877112063,0.2189188969278016,0.8893475695816575,0.6195533047556114,4.0,0.5,4.573597472697433,
prefill,12,16,learned,32,4,0.8899669156018787,0.22249172890046967,0.9006116276646496,0.6659952315869766,4.0,0.5,4.49847085753372,0.08376579582168138
prefill,12,16,source_copy,32,4,0.8459686764187806,0.21149216910469515,0.8616835472857964,0.5465085917073288,4.0,0.5,4.735490471259967,
prefill,12,16,transition,32,4,0.9500583930699097,0.23751459826747742,0.956265044757105,0.8376518522375285,4.0,0.5,4.211684042997699,
prefill,13,4,domain_static,32,4,0.47434171373367084,0.47434171373367084,0.50389419999175,0.054850823776452326,1.0,0.125,2.1147594115662676,
prefill,13,4,global_static,32,4,0.45931394175019524,0.45931394175019524,0.48590667509219126,0.05612395316537107,1.0,0.125,2.1833817622501486,
prefill,13,4,learned,32,4,0.47447300805919257,0.47447300805919257,0.5054128522754553,0.061687270078564574,1.0,0.125,2.1126421558476562,0.08367818978664138
prefill,13,4,source_copy,32,4,0.13249485227350857,0.13249485227350857,0.1357237187595926,3.459524394657803e-05,1.0,0.125,7.573973676108027,
prefill,13,4,transition,32,4,0.5439729244270901,0.5439729244270901,0.5821173071691493,0.08379352445365033,1.0,0.125,1.8410836200980314,
prefill,13,8,domain_static,32,4,0.6899164156165796,0.3449582078082898,0.7127724658127623,0.26573469910615444,2.0,0.25,2.902825456390471,
prefill,13,8,global_static,32,4,0.6720233867999282,0.3360116933999641,0.6927695620792281,0.24717965162296746,2.0,0.25,2.9814033777859263,
prefill,13,8,learned,32,4,0.69651513472088,0.34825756736044,0.7180882470755829,0.28438758622323956,2.0,0.25,2.8757182160621975,0.08367818978664138
prefill,13,8,source_copy,32,4,0.5698710805481412,0.2849355402740706,0.5942911123814729,0.12442065311999712,2.0,0.25,3.515802358685157,
prefill,13,8,transition,32,4,0.781118671360356,0.390559335680178,0.8040622950188158,0.4174920971116487,2.0,0.25,2.56272286336642,
prefill,13,12,domain_static,32,4,0.8136630183531117,0.27122100611770394,0.8322133091242156,0.4800906457514641,3.0,0.375,3.6901819291170392,
prefill,13,12,global_static,32,4,0.7989644582566187,0.26632148608553957,0.8192846778849232,0.45950011759682896,3.0,0.375,3.7607844532799586,
prefill,13,12,learned,32,4,0.8158833404378181,0.27196111347927265,0.8342281319146527,0.483677864987457,3.0,0.375,3.681741493429901,0.08367818978664138
prefill,13,12,source_copy,32,4,0.7538008386571633,0.25126694621905443,0.7723275503017957,0.36761504287748725,3.0,0.375,3.984266813473826,
