phase,domain,delta,capacity,baseline,n_scopes,mean_selection_coverage,mean_complete_token_coverage,mean_candidate_amplification,mean_useful_amplification,mean_candidate_replacement_fraction
prefill,conversation,12,8,previous_window,4,0.17673693586698336,0.0,1.0,5.666283132047918,0.003199404761904762
prefill,conversation,12,8,static,4,0.1097832541567696,0.0,1.0,9.151680950506341,0.0
prefill,conversation,12,8,transition,4,0.3154691211401425,0.0,1.0,3.2545655045237467,0.4445684523809524
prefill,conversation,12,16,domain_oracle,4,0.32667755344418054,0.005938242280285036,2.0,6.168239923487332,0.0
prefill,conversation,12,16,previous_window,4,0.3489459619952494,0.002969121140142518,2.0,5.735277745516886,0.0021577380952380954
prefill,conversation,12,16,static,4,0.2718230403800475,0.0011876484560570072,2.0,7.400853356820514,0.0
prefill,conversation,12,16,transition,4,0.5001484560570071,0.022565320665083134,2.0,4.091442518253437,0.3335565476190476
prefill,conversation,12,32,domain_oracle,4,0.6054038004750594,0.035629453681710214,4.0,6.642026558250378,0.0
prefill,conversation,12,32,previous_window,4,0.6245546318289786,0.06828978622327792,4.0,6.4226758543705476,0.0013578869047619047
prefill,conversation,12,32,static,4,0.5698485748218527,0.045724465558194774,4.0,7.023346146578016,0.0
prefill,conversation,12,32,transition,4,0.7571258907363421,0.1995249406175772,4.0,5.320828702549983,0.1982142857142857
prefill,conversation,13,8,domain_oracle,3,0.1634996041171813,0.0,1.0,6.190530246537578,0.0
prefill,conversation,13,8,previous_window,3,0.1783452098178939,0.0,1.0,5.616068931389165,0.003174603174603175
prefill,conversation,13,8,static,3,0.10926365795724464,0.0,1.0,9.20846348956401,0.0
prefill,conversation,13,8,transition,3,0.28869754552652416,0.0,1.0,3.5693130022432347,0.41240079365079363
prefill,conversation,13,16,domain_oracle,3,0.3229414093428345,0.0055423594615993665,2.0,6.2512677597288615,0.0
prefill,conversation,13,16,previous_window,3,0.34669437846397466,0.0023752969121140144,2.0,5.772802158185009,0.0021329365079365077
prefill,conversation,13,16,static,3,0.27840459224069675,0.0007917656373713382,2.0,7.223124460055934,0.0
prefill,conversation,13,16,transition,3,0.472486144101346,0.01583531274742676,2.0,4.360402756183469,0.31359126984126984
prefill,conversation,13,32,domain_oracle,3,0.6028305621536025,0.03642121931908155,4.0,6.681378429563861,0.0
prefill,conversation,13,32,previous_window,3,0.6218329374505146,0.06730007917656373,4.0,6.456262941131636,0.0013144841269841269
prefill,conversation,13,32,static,3,0.5703681710213777,0.04671417260490895,4.0,7.018240699791238,0.0
prefill,conversation,13,32,transition,3,0.7302058590657166,0.16389548693586697,4.0,5.510772756320168,0.1861359126984127
prefill,conversation,14,8,domain_oracle,2,0.1530581947743468,0.0,1.0,6.574040136312003,0.0
prefill,conversation,14,8,previous_window,2,0.17339667458432304,0.0,1.0,5.767951977525388,0.0034226190476190476
prefill,conversation,14,8,static,2,0.11460807600950118,0.0,1.0,8.74040607771951,0.0
prefill,conversation,14,8,transition,2,0.25044536817102137,0.0,1.0,4.021784308729012,0.3816964285714286
prefill,conversation,14,16,domain_oracle,2,0.31457838479809974,0.004750593824228029,2.0,6.432845695537348,0.0
prefill,conversation,14,16,previous_window,2,0.3460510688836105,0.0035629453681710215,2.0,5.785483100758741,0.0020089285714285712
prefill,conversation,14,16,static,2,0.292458432304038,0.0,2.0,6.839431648565514,0.0
prefill,conversation,14,16,transition,2,0.45561163895486934,0.0166270783847981,2.0,4.422678374453497,0.3331845238095238
prefill,conversation,14,32,domain_oracle,2,0.6089667458432304,0.029691211401425176,4.0,6.635441198895817,0.0
prefill,conversation,14,32,previous_window,2,0.6255938242280286,0.07244655581947743,4.0,6.428715339681988,0.0012648809523809524
prefill,conversation,14,32,static,2,0.5697743467933492,0.039192399049881234,4.0,7.028140270466078,0.0
prefill,conversation,14,32,transition,2,0.7103622327790974,0.10807600950118765,4.0,5.643631239391411,0.1888392857142857
prefill,conversation,15,8,domain_oracle,1,0.16508313539192399,0.0,1.0,6.057553956834532,0.0
prefill,conversation,15,8,previous_window,1,0.1754750593824228,0.0,1.0,5.698815566835871,0.003273809523809524
prefill,conversation,15,8,static,1,0.11935866983372921,0.0,1.0,8.378109452736318,0.0
prefill,conversation,15,8,transition,1,0.20783847980997625,0.0,1.0,4.811428571428571,0.29732142857142857
prefill,conversation,15,16,domain_oracle,1,0.3485748218527316,0.009501187648456057,2.0,5.737649063032368,0.0
prefill,conversation,15,16,previous_window,1,0.3571852731591449,0.004750593824228029,2.0,5.599334995843724,0.0019345238095238096
prefill,conversation,15,16,static,1,0.28919239904988125,0.0,2.0,6.915811088295688,0.0
prefill,conversation,15,16,transition,1,0.39756532066508316,0.009501187648456057,2.0,5.030619865571322,0.2889880952380952
prefill,conversation,15,32,domain_oracle,1,0.6701306413301663,0.04513064133016627,4.0,5.968985378821444,0.0
prefill,conversation,15,32,previous_window,1,0.6716152019002375,0.09501187648456057,4.0,5.95579133510168,0.0009672619047619048
prefill,conversation,15,32,static,1,0.5887767220902613,0.04513064133016627,4.0,6.793746848209783,0.0
