train_checkpoint,eval_checkpoint,phase,domain,source_layer,target_layer,delta,capacity,n_tokens,routing_top_k,selection_coverage,complete_token_coverage,candidate_amplification,useful_amplification,mean_candidate_replacement_fraction,mean_candidate_jaccard
instruct,instruct,prefill,code,1,3,2,16,1033,8,0.7090997095837367,0.12197483059051308,2.0,2.820477815699659,0.27386143410852715,0.5864046844372863
instruct,instruct,prefill,code,1,3,2,32,1033,8,0.8914569215876089,0.4675701839303001,4.0,4.487036785665807,0.17178415697674418,0.713781007287824
instruct,instruct,prefill,code,1,4,3,8,1033,8,0.5987415295256534,0.00484027105517909,1.0,1.6701697655618433,0.2760416666666667,0.5895225360341685
instruct,instruct,prefill,code,1,4,3,16,1033,8,0.7912633107454018,0.16553727008712488,2.0,2.5276036091145433,0.22298934108527133,0.6464762888635128
instruct,instruct,prefill,code,1,4,3,32,1033,8,0.9345353339787028,0.5837366892545982,4.0,4.2802019940437654,0.1335392441860465,0.7694597141224513
instruct,instruct,prefill,code,1,5,4,8,1033,8,0.6266940948693127,0.002904162633107454,1.0,1.5956748407028385,0.27325581395348836,0.5904410834643449
instruct,instruct,prefill,code,1,5,4,16,1033,8,0.80094385285576,0.25072604065827686,2.0,2.497053935639825,0.23358769379844962,0.6378161847884244
instruct,instruct,prefill,code,1,5,4,32,1033,8,0.9000484027105518,0.5014520813165537,4.0,4.444205431567625,0.13238856589147288,0.7705230575722206
instruct,instruct,prefill,code,1,6,5,8,1033,8,0.6038238141335914,0.007744433688286544,1.0,1.6561122244488977,0.18883236434108527,0.6974115032254666
instruct,instruct,prefill,code,1,6,5,16,1033,8,0.8250242013552759,0.2846079380445305,2.0,2.424171311234966,0.17926356589147288,0.7098040117166023
instruct,instruct,prefill,code,1,6,5,32,1033,8,0.9408276863504357,0.6573088092933205,4.0,4.251575562700965,0.15652252906976744,0.734037848826384
instruct,instruct,prefill,code,1,7,6,8,1033,8,0.6210067763794772,0.00484027105517909,1.0,1.6102883865939206,0.3234011627906977,0.5363625607811674
instruct,instruct,prefill,code,1,7,6,16,1033,8,0.7998547918683446,0.2894482090997096,2.0,2.5004538577912254,0.22771317829457363,0.6451452882711629
instruct,instruct,prefill,code,1,7,6,32,1033,8,0.9299370764762827,0.6350435624394967,4.0,4.301366297983084,0.136234253875969,0.7646536865896431
instruct,instruct,prefill,code,1,8,7,8,1033,8,0.5744191674733785,0.005808325266214908,1.0,1.740888982515273,0.30959302325581395,0.5590212973933943
instruct,instruct,prefill,code,1,8,7,16,1033,8,0.7646418199419167,0.2739593417231365,2.0,2.6156037347681593,0.24788032945736435,0.6237295976279298
instruct,instruct,prefill,code,1,8,7,32,1033,8,0.9128751210067764,0.6060019361084221,4.0,4.381760339342524,0.16139777131782945,0.7281341936304895
instruct,instruct,prefill,code,1,9,8,8,1033,8,0.5894240077444337,0.003872216844143272,1.0,1.696571545883802,0.30862403100775193,0.557571412222578
instruct,instruct,prefill,code,1,9,8,16,1033,8,0.7892061955469506,0.30977734753146174,2.0,2.534191965654707,0.2822795542635659,0.5889759034910111
instruct,instruct,prefill,code,1,9,8,32,1033,8,0.9261858664085189,0.6795740561471443,4.0,4.318787562059054,0.22601744186046513,0.6408374112866768
instruct,instruct,prefill,code,1,10,9,8,1033,8,0.556026137463698,0.022265246853823813,1.0,1.7984766050054406,0.32521802325581395,0.5455533699719776
instruct,instruct,prefill,code,1,10,9,16,1033,8,0.7351161665053243,0.24588576960309777,2.0,2.720658436213992,0.29754118217054265,0.5625843511813532
instruct,instruct,prefill,code,1,10,9,32,1033,8,0.8996853823814134,0.5624394966118103,4.0,4.445998655010087,0.2083938953488372,0.663312949006041
instruct,instruct,prefill,code,1,11,10,8,1033,8,0.5917231364956438,0.03388189738625363,1.0,1.6899795501022494,0.21911337209302326,0.6677147142263492
instruct,instruct,prefill,code,1,11,10,16,1033,8,0.7975556631171346,0.26621490803484993,2.0,2.507661963283265,0.2609011627906977,0.6029896648159783
instruct,instruct,prefill,code,1,11,10,32,1033,8,0.9215876089060987,0.6321393998063891,4.0,4.340336134453781,0.17375242248062014,0.7092735532815009
instruct,instruct,prefill,code,1,12,11,8,1033,8,0.5934172313649564,0.012584704743465635,1.0,1.6851549755301793,0.297843992248062,0.5741787497601483
instruct,instruct,prefill,code,1,12,11,16,1033,8,0.7810987415295256,0.3213939980638916,2.0,2.560495739736638,0.22238372093023256,0.6535440158564219
instruct,instruct,prefill,code,1,12,11,32,1033,8,0.8972652468538238,0.5721200387221684,4.0,4.457990559676332,0.16130692829457363,0.727346209723708
instruct,instruct,prefill,code,1,13,12,8,1033,8,0.5747821878025169,0.003872216844143272,1.0,1.7397894736842106,0.18459302325581395,0.714629341373537
instruct,instruct,prefill,code,1,13,12,16,1033,8,0.781703775411423,0.2681510164569216,2.0,2.558513931888545,0.1799297480620155,0.7053176667001564
instruct,instruct,prefill,code,1,13,12,32,1033,8,0.9105759922555663,0.6098741529525653,4.0,4.392823920265781,0.15609859496124032,0.7343209465519952
instruct,instruct,prefill,code,1,14,13,8,1033,8,0.6015246853823815,0.0377541142303969,1.0,1.6624421645544156,0.28960755813953487,0.5863269805130302
instruct,instruct,prefill,code,1,14,13,16,1033,8,0.7752904162633107,0.2575024201355276,2.0,2.5796784766661465,0.28343023255813954,0.5788626223385355
instruct,instruct,prefill,code,1,14,13,32,1033,8,0.885648596321394,0.5237173281703775,4.0,4.516463997813909,0.16266957364341086,0.7264785752654704
instruct,instruct,prefill,code,1,15,14,8,1033,8,0.558809293320426,0.013552758954501452,1.0,1.7895192724122997,0.23001453488372092,0.6466019768345427
instruct,instruct,prefill,code,1,15,14,16,1033,8,0.7434656340755083,0.21200387221684414,2.0,2.6901041666666665,0.25617732558139533,0.6072970801138565
instruct,instruct,prefill,code,1,15,14,32,1033,8,0.8772991287512101,0.47337850919651503,4.0,4.559448275862069,0.17902131782945738,0.7015969651171394
instruct,instruct,prefill,code,2,3,1,8,1033,8,0.56945788964182,0.001936108422071636,1.0,1.756056098597535,0.3875968992248062,0.4741990137338957
instruct,instruct,prefill,code,2,3,1,16,1033,8,0.7760164569215876,0.14714424007744434,2.0,2.577264930609699,0.3102592054263566,0.5519363601323347
instruct,instruct,prefill,code,2,3,1,32,1033,8,0.925459825750242,0.5488867376573088,4.0,4.322175732217573,0.19010416666666666,0.692127041468433
instruct,instruct,prefill,code,2,4,2,8,1033,8,0.6397628267182962,0.015488867376573089,1.0,1.5630792509930016,0.3322432170542636,0.5248435457737785
instruct,instruct,prefill,code,2,4,2,16,1033,8,0.8331316553727008,0.2149080348499516,2.0,2.4005809731299927,0.2802204457364341,0.5849212525759084
instruct,instruct,prefill,code,2,4,2,32,1033,8,0.9553484995159729,0.6892545982575025,4.0,4.186953768207727,0.1711482558139535,0.7166390311134393
instruct,instruct,prefill,code,2,5,3,8,1033,8,0.6563407550822846,0.015488867376573089,1.0,1.5235988200589972,0.33030523255813954,0.5340390014808623
instruct,instruct,prefill,code,2,5,3,16,1033,8,0.8320425943852856,0.3165537270087125,2.0,2.4037230948225714,0.2824612403100775,0.5902831956225371
instruct,instruct,prefill,code,2,5,3,32,1033,8,0.9316311713455954,0.5924491771539206,4.0,4.29354461618392,0.16394137596899225,0.726627852744469
instruct,instruct,prefill,code,2,6,4,8,1033,8,0.6484753146176185,0.012584704743465635,1.0,1.542078746034708,0.25218023255813954,0.6208376464190487
instruct,instruct,prefill,code,2,6,4,16,1033,8,0.8679816069699903,0.37463697967086157,2.0,2.30419629164924,0.22547238372093023,0.6530398994451588
instruct,instruct,prefill,code,2,6,4,32,1033,8,0.9593417231364957,0.7279767666989352,4.0,4.169525731584258,0.1898921996124031,0.6890138610351195
instruct,instruct,prefill,code,2,7,5,8,1033,8,0.6519845111326235,0.017424975798644726,1.0,1.5337787676317742,0.3498062015503876,0.5114979335909564
instruct,instruct,prefill,code,2,7,5,16,1033,8,0.8353097773475314,0.35818005808325265,2.0,2.3943213095755467,0.2845203488372093,0.5862317769222927
instruct,instruct,prefill,code,2,7,5,32,1033,8,0.9436108422071636,0.6902226524685382,4.0,4.239035650166709,0.17332848837209303,0.7111838644372419
instruct,instruct,prefill,code,2,8,6,8,1033,8,0.6020087124878993,0.015488867376573089,1.0,1.661105527638191,0.3544089147286822,0.5106298524903176
instruct,instruct,prefill,code,2,8,6,16,1033,8,0.7992497579864473,0.33107454017424975,2.0,2.5023467070401213,0.30129602713178294,0.5674088575166991
instruct,instruct,prefill,code,2,8,6,32,1033,8,0.939133591481123,0.6960309777347532,4.0,4.259244942662028,0.20318556201550386,0.6719065039213452
instruct,instruct,prefill,code,2,9,7,8,1033,8,0.6068489835430784,0.013552758954501452,1.0,1.6478564307078765,0.35828488372093026,0.5040530098669633
instruct,instruct,prefill,code,2,9,7,16,1033,8,0.8403920619554696,0.41045498547918685,2.0,2.3798416126709863,0.33327277131782945,0.5387129048844688
instruct,instruct,prefill,code,2,9,7,32,1033,8,0.9528073572120038,0.7686350435624395,4.0,4.1981203962407925,0.24812257751937986,0.6170468145421285
instruct,instruct,prefill,code,2,10,8,8,1033,8,0.5919651500484027,0.02516940948693127,1.0,1.6892886345053149,0.3798449612403101,0.4969988237430086
instruct,instruct,prefill,code,2,10,8,16,1033,8,0.7930784123910939,0.33978702807357214,2.0,2.5218187366493745,0.36076792635658916,0.49967520953146394
instruct,instruct,prefill,code,2,10,8,32,1033,8,0.9293320425943853,0.665053242981607,4.0,4.304166666666666,0.2289546996124031,0.6416399961688695
instruct,instruct,prefill,code,2,11,9,8,1033,8,0.6228218780251694,0.03388189738625363,1.0,1.6055954925199145,0.25169573643410853,0.6266531057228795
instruct,instruct,prefill,code,2,11,9,16,1033,8,0.8354307841239109,0.3552758954501452,2.0,2.3939745075318655,0.29221172480620156,0.5761074185702257
instruct,instruct,prefill,code,2,11,9,32,1033,8,0.9528073572120038,0.7579864472410455,4.0,4.1981203962407925,0.21063468992248063,0.6635850473531718
instruct,instruct,prefill,code,2,12,10,8,1033,8,0.6205227492739593,0.02516940948693127,1.0,1.611544461778471,0.30910852713178294,0.5590382055498357
instruct,instruct,prefill,code,2,12,10,16,1033,8,0.8017909002904162,0.34075508228460794,2.0,2.494415937217024,0.266109496124031,0.6069642999654895
instruct,instruct,prefill,code,2,12,10,32,1033,8,0.9218296224588577,0.6553727008712488,4.0,4.339196639537937,0.18586482558139536,0.695139272575288
instruct,instruct,prefill,code,2,13,11,8,1033,8,0.6131413359148112,0.012584704743465635,1.0,1.6309453325439116,0.2189922480620155,0.6687688710944605
instruct,instruct,prefill,code,2,13,11,16,1033,8,0.8121974830590513,0.3339787028073572,2.0,2.462455303933254,0.17986918604651161,0.7102413479726513
instruct,instruct,prefill,code,2,13,11,32,1033,8,0.9330832526621491,0.6940948693126815,4.0,4.286862923096875,0.187984496124031,0.6917060323859722
instruct,instruct,prefill,code,2,14,12,8,1033,8,0.6287512100677638,0.04065827686350436,1.0,1.5904541955350269,0.3425387596899225,0.5336986441637597
instruct,instruct,prefill,code,2,14,12,16,1033,8,0.8011858664085189,0.2904162633107454,2.0,2.49629965262045,0.3028100775193798,0.5644344891113826
instruct,instruct,prefill,code,2,14,12,32,1033,8,0.9113020329138432,0.6001936108422071,4.0,4.389324126941974,0.21063468992248063,0.6612697515712185
instruct,instruct,prefill,code,2,15,13,8,1033,8,0.5936592449177154,0.022265246853823813,1.0,1.6844679983693436,0.26647286821705424,0.6079010567382719
instruct,instruct,prefill,code,2,15,13,16,1033,8,0.7809777347531461,0.26137463697967084,2.0,2.5608924697861792,0.26199127906976744,0.6069153277495737
instruct,instruct,prefill,code,2,15,13,32,1033,8,0.9108180058083253,0.5788964181994192,4.0,4.3916567025375315,0.19800750968992248,0.6780135999388271
instruct,instruct,prefill,code,3,4,1,8,1033,8,0.662512100677638,0.021297192642787996,1.0,1.509406392694064,0.3528343023255814,0.5008647252833288
instruct,instruct,prefill,code,3,4,1,16,1033,8,0.8591481122942884,0.2807357212003872,2.0,2.327887323943662,0.3218265503875969,0.5413644231884789
instruct,instruct,prefill,code,3,4,1,32,1033,8,0.9613988383349468,0.7241045498547919,4.0,4.1606041535556955,0.2265625,0.6437450149746333
instruct,instruct,prefill,code,3,5,2,8,1033,8,0.6875605033881897,0.011616650532429816,1.0,1.4544174586413234,0.3650678294573643,0.4988703802657264
instruct,instruct,prefill,code,3,5,2,16,1033,8,0.8507986447241046,0.3339787028073572,2.0,2.3507324704878396,0.33103197674418605,0.5418076268854759
instruct,instruct,prefill,code,3,5,2,32,1033,8,0.957405614714424,0.7405614714424008,4.0,4.177957532861476,0.22956031976744187,0.6450461277038249
instruct,instruct,prefill,code,3,6,3,8,1033,8,0.6921587608906099,0.031945788964181994,1.0,1.4447552447552447,0.3127422480620155,0.5495736391085255
instruct,instruct,prefill,code,3,6,3,16,1033,8,0.8975072604065828,0.462729912875121,2.0,2.2283942294728325,0.26695736434108525,0.6012227137340024
instruct,instruct,prefill,code,3,6,3,32,1033,8,0.9738625363020329,0.8151016456921588,4.0,4.107355864811133,0.22053657945736435,0.6531563616818329
instruct,instruct,prefill,code,3,7,4,8,1033,8,0.7002662149080349,0.027105517909002903,1.0,1.428028339381372,0.38953488372093026,0.4714553319204473
instruct,instruct,prefill,code,3,7,4,16,1033,8,0.8809293320425944,0.462729912875121,2.0,2.2703296703296703,0.32297722868217055,0.5500130717607952
instruct,instruct,prefill,code,3,7,4,32,1033,8,0.962487899322362,0.7734753146176185,4.0,4.155896404324868,0.21575218023255813,0.6601251412978211
instruct,instruct,prefill,code,3,8,5,8,1033,8,0.6401258470474347,0.011616650532429816,1.0,1.5621928166351606,0.40564437984496127,0.4586350772397282
instruct,instruct,prefill,code,3,8,5,16,1033,8,0.8488625363020329,0.38915779283639884,2.0,2.356094084105488,0.3492005813953488,0.5233742137170857
instruct,instruct,prefill,code,3,8,5,32,1033,8,0.9693852855759922,0.8121974830590513,4.0,4.126326301335664,0.2509387112403101,0.6170617481087657
instruct,instruct,prefill,code,3,9,6,8,1033,8,0.6546466602129719,0.022265246853823813,1.0,1.5275415896487985,0.41969476744186046,0.44350731094917156
instruct,instruct,prefill,code,3,9,6,16,1033,8,0.8852855759922555,0.5024201355275896,2.0,2.2591580098414434,0.3825702519379845,0.4944275224516816
instruct,instruct,prefill,code,3,9,6,32,1033,8,0.9738625363020329,0.8422071636011617,4.0,4.107355864811133,0.29690528100775193,0.567565978633262
instruct,instruct,prefill,code,3,10,7,8,1033,8,0.6327444336882866,0.03484995159728945,1.0,1.5804169057181106,0.453125,0.4284985686148462
instruct,instruct,prefill,code,3,10,7,16,1033,8,0.837729912875121,0.38431752178121975,2.0,2.387404304492272,0.42393410852713176,0.4425036438068814
instruct,instruct,prefill,code,3,10,7,32,1033,8,0.954622458857696,0.7521781219748306,4.0,4.19013816706807,0.28521681201550386,0.5789537894137808
instruct,instruct,prefill,code,3,11,8,8,1033,8,0.6453291384317522,0.046466602129719266,1.0,1.5495968498031127,0.3075339147286822,0.560101999636886
instruct,instruct,prefill,code,3,11,8,16,1033,8,0.8573330106485963,0.38431752178121975,2.0,2.332815808045166,0.3195251937984496,0.5524917176295623
instruct,instruct,prefill,code,3,11,8,32,1033,8,0.9699903194578896,0.8373668925459826,4.0,4.12375249500998,0.26111312984496127,0.602868700535345
instruct,instruct,prefill,code,3,12,9,8,1033,8,0.6375847047434656,0.028073572120038724,1.0,1.5684190548491175,0.3374515503875969,0.5300969056783011
instruct,instruct,prefill,code,3,12,9,16,1033,8,0.8265972894482091,0.37947725072604066,2.0,2.4195578978187675,0.30414244186046513,0.5655332120026715
instruct,instruct,prefill,code,3,12,9,32,1033,8,0.9431268151016456,0.7299128751210068,4.0,4.241211188093406,0.23894743217054262,0.630452839194223
instruct,instruct,prefill,code,3,13,10,8,1033,8,0.6294772507260407,0.007744433688286544,1.0,1.5886197616301423,0.2702277131782946,0.6067521625661221
instruct,instruct,prefill,code,3,13,10,16,1033,8,0.8316795740561471,0.345595353339787,2.0,2.404772297395606,0.23062015503875968,0.6478189805534582
instruct,instruct,prefill,code,3,13,10,32,1033,8,0.9499031945788964,0.750242013552759,4.0,4.210955414012739,0.22553294573643412,0.6451881257481019
instruct,instruct,prefill,code,3,14,11,8,1033,8,0.6522265246853823,0.046466602129719266,1.0,1.5332096474953618,0.3535610465116279,0.5211233641466189
instruct,instruct,prefill,code,3,14,11,16,1033,8,0.8221200387221684,0.3475314617618587,2.0,2.4327347659699736,0.3568919573643411,0.5100033129550291
instruct,instruct,prefill,code,3,14,11,32,1033,8,0.9344143272023233,0.6737657308809293,4.0,4.280756280756281,0.2535731589147287,0.6117837156893924
instruct,instruct,prefill,code,3,15,12,8,1033,8,0.597894482090997,0.01936108422071636,1.0,1.672535923902044,0.3169815891472868,0.5467562583841667
instruct,instruct,prefill,code,3,15,12,16,1033,8,0.8119554695062924,0.29912875121006777,2.0,2.4631892697466466,0.3071705426356589,0.5571016674813017
instruct,instruct,prefill,code,3,15,12,32,1033,8,0.9328412391093901,0.6505324298160697,4.0,4.287975094045921,0.24006782945736435,0.6277081153194104
instruct,instruct,prefill,code,4,5,1,8,1033,8,0.6856243949661182,0.008712487899322363,1.0,1.4585245322979175,0.2956637596899225,0.5697026917957186
instruct,instruct,prefill,code,4,5,1,16,1033,8,0.8448693126815101,0.3339787028073572,2.0,2.367230020051561,0.25157461240310075,0.6257381329089751
instruct,instruct,prefill,code,4,5,1,32,1033,8,0.9488141335914811,0.6795740561471443,4.0,4.215788802448667,0.16639413759689922,0.72315263902773
instruct,instruct,prefill,code,4,6,2,8,1033,8,0.6747337850919651,0.013552758954501452,1.0,1.4820659971305596,0.24588178294573643,0.6270153188757912
instruct,instruct,prefill,code,4,6,2,16,1033,8,0.8753630203291385,0.40561471442400776,2.0,2.2847663809787115,0.19422238372093023,0.6944053512732863
instruct,instruct,prefill,code,4,6,2,32,1033,8,0.9768877057115198,0.8422071636011617,4.0,4.094636442462529,0.1721172480620155,0.7154566937246905
instruct,instruct,prefill,code,4,7,3,8,1033,8,0.6921587608906099,0.05421103581800581,1.0,1.4447552447552447,0.3316375968992248,0.5322894590336471
instruct,instruct,prefill,code,4,7,3,16,1033,8,0.8619312681510165,0.4249757986447241,2.0,2.3203706303523797,0.2477592054263566,0.6272393730548204
instruct,instruct,prefill,code,4,7,3,32,1033,8,0.9529283639883833,0.7347531461761858,4.0,4.197587301587301,0.1555232558139535,0.7389959477153386
instruct,instruct,prefill,code,4,8,4,8,1033,8,0.6400048402710552,0.02904162633107454,1.0,1.562488183021365,0.3190406976744186,0.5529973902066956
instruct,instruct,prefill,code,4,8,4,16,1033,8,0.8200629235237173,0.33688286544046464,2.0,2.4388372436181203,0.2771317829457364,0.5969062754293727
instruct,instruct,prefill,code,4,8,4,32,1033,8,0.9547434656340755,0.7657308809293321,4.0,4.189607097591889,0.18074733527131784,0.7041202647205074
instruct,instruct,prefill,code,4,9,5,8,1033,8,0.6421829622458858,0.03388189738625363,1.0,1.5571886188053514,0.3137112403100775,0.564662598383531
instruct,instruct,prefill,code,4,9,5,16,1033,8,0.8608422071636012,0.4801548886737657,2.0,2.32330615687377,0.3072916666666667,0.5670554582634613
instruct,instruct,prefill,code,4,9,5,32,1033,8,0.9621248789932236,0.8112294288480155,4.0,4.157464469878002,0.22550266472868216,0.6479863022025478
instruct,instruct,prefill,code,4,10,6,8,1033,8,0.5993465634075508,0.022265246853823813,1.0,1.6684837472239047,0.3280038759689923,0.5500392802718402
instruct,instruct,prefill,code,4,10,6,16,1033,8,0.7987657308809293,0.3591481122942885,2.0,2.5038630510528708,0.3157097868217054,0.5507536249664905
instruct,instruct,prefill,code,4,10,6,32,1033,8,0.9332042594385286,0.6960309777347532,4.0,4.286307053941909,0.23243701550387597,0.6363142730719025
instruct,instruct,prefill,code,4,11,7,8,1033,8,0.6297192642787997,0.04065827686350436,1.0,1.5880092236740968,0.23522286821705427,0.6570247581875543
instruct,instruct,prefill,code,4,11,7,16,1033,8,0.8441432720232332,0.41045498547918685,2.0,2.3692660550458715,0.2686531007751938,0.6034047499527329
instruct,instruct,prefill,code,4,11,7,32,1033,8,0.9565585672797676,0.7831558567279767,4.0,4.1816571790006325,0.20294331395348839,0.6734629963227527
instruct,instruct,prefill,code,4,12,8,8,1033,8,0.6291142303969022,0.022265246853823813,1.0,1.5895364493171764,0.2602955426356589,0.6293129351268932
instruct,instruct,prefill,code,4,12,8,16,1033,8,0.8169167473378509,0.3920619554695063,2.0,2.4482298918678715,0.23443556201550386,0.6469857393588436
instruct,instruct,prefill,code,4,12,8,32,1033,8,0.9231606969990319,0.6689254598257502,4.0,4.332940096998296,0.17541787790697674,0.7096694967429008
instruct,instruct,prefill,code,4,13,9,8,1033,8,0.6228218780251694,0.006776379477250726,1.0,1.6055954925199145,0.19343507751937986,0.6987148080171433
instruct,instruct,prefill,code,4,13,9,16,1033,8,0.8142545982575025,0.35721200387221685,2.0,2.4562342101352357,0.16993701550387597,0.7244524823398685
instruct,instruct,prefill,code,4,13,9,32,1033,8,0.9380445304937076,0.7221684414327202,4.0,4.264189886480908,0.1863796027131783,0.696225830214898
instruct,instruct,prefill,code,4,14,10,8,1033,8,0.6332284607938045,0.04259438528557599,1.0,1.579208866806803,0.28815406976744184,0.592668184528654
instruct,instruct,prefill,code,4,14,10,16,1033,8,0.8067521781219749,0.3194578896418199,2.0,2.47907604619769,0.25090843023255816,0.6273077081412427
instruct,instruct,prefill,code,4,14,10,32,1033,8,0.9188044530493708,0.6127783155856728,4.0,4.353483471618596,0.20251937984496124,0.6736201502729692
