phase,domain,layer_id,rank,expert_id,selections,probability
prefill,code,1,56,56,16,0.005917159763313609
prefill,code,1,57,10,15,0.005547337278106509
prefill,code,1,58,43,14,0.005177514792899409
prefill,code,1,59,28,12,0.004437869822485207
prefill,code,1,60,38,11,0.0040680473372781065
prefill,code,1,61,2,10,0.0036982248520710057
prefill,code,1,62,13,10,0.0036982248520710057
prefill,code,1,63,35,5,0.0018491124260355029
prefill,code,1,64,5,4,0.0014792899408284023
prefill,code,2,1,40,331,0.1224112426035503
prefill,code,2,2,5,218,0.08062130177514792
prefill,code,2,3,60,124,0.04585798816568047
prefill,code,2,4,34,112,0.04142011834319527
prefill,code,2,5,45,97,0.03587278106508876
prefill,code,2,6,16,87,0.03217455621301775
prefill,code,2,7,14,78,0.028846153846153848
prefill,code,2,8,24,76,0.028106508875739646
prefill,code,2,9,61,75,0.027736686390532544
prefill,code,2,10,30,74,0.027366863905325445
prefill,code,2,11,35,71,0.02625739644970414
prefill,code,2,12,22,64,0.023668639053254437
prefill,code,2,13,63,63,0.02329881656804734
prefill,code,2,14,23,58,0.021449704142011833
prefill,code,2,15,19,54,0.019970414201183433
prefill,code,2,16,15,52,0.019230769230769232
prefill,code,2,17,41,51,0.01886094674556213
prefill,code,2,18,62,48,0.01775147928994083
prefill,code,2,19,26,45,0.01664201183431953
prefill,code,2,20,33,44,0.016272189349112426
prefill,code,2,21,38,44,0.016272189349112426
prefill,code,2,22,20,39,0.014423076923076924
prefill,code,2,23,56,38,0.014053254437869823
prefill,code,2,24,0,38,0.014053254437869823
prefill,code,2,25,21,36,0.013313609467455622
prefill,code,2,26,1,36,0.013313609467455622
prefill,code,2,27,50,36,0.013313609467455622
prefill,code,2,28,46,36,0.013313609467455622
prefill,code,2,29,29,35,0.012943786982248521
prefill,code,2,30,28,35,0.012943786982248521
prefill,code,2,31,32,34,0.01257396449704142
prefill,code,2,32,3,33,0.01220414201183432
prefill,code,2,33,48,32,0.011834319526627219
prefill,code,2,34,54,31,0.011464497041420118
prefill,code,2,35,31,28,0.010355029585798817
prefill,code,2,36,47,28,0.010355029585798817
prefill,code,2,37,52,28,0.010355029585798817
prefill,code,2,38,39,23,0.008505917159763314
prefill,code,2,39,2,21,0.007766272189349112
prefill,code,2,40,27,20,0.0073964497041420114
prefill,code,2,41,37,19,0.0070266272189349116
prefill,code,2,42,17,19,0.0070266272189349116
prefill,code,2,43,49,18,0.006656804733727811
prefill,code,2,44,42,18,0.006656804733727811
prefill,code,2,45,12,17,0.00628698224852071
prefill,code,2,46,44,16,0.005917159763313609
prefill,code,2,47,58,13,0.004807692307692308
prefill,code,2,48,10,13,0.004807692307692308
prefill,code,2,49,57,12,0.004437869822485207
prefill,code,2,50,7,12,0.004437869822485207
prefill,code,2,51,6,10,0.0036982248520710057
prefill,code,2,52,13,10,0.0036982248520710057
prefill,code,2,53,11,10,0.0036982248520710057
prefill,code,2,54,53,9,0.0033284023668639054
prefill,code,2,55,9,9,0.0033284023668639054
prefill,code,2,56,55,8,0.0029585798816568047
prefill,code,2,57,25,5,0.0018491124260355029
prefill,code,2,58,51,5,0.0018491124260355029
prefill,code,2,59,43,3,0.0011094674556213018
prefill,code,2,60,4,3,0.0011094674556213018
prefill,code,2,61,59,2,0.0007396449704142012
prefill,code,3,1,43,241,0.08912721893491124
prefill,code,3,2,15,233,0.08616863905325443
prefill,code,3,3,62,146,0.053994082840236685
prefill,code,3,4,9,117,0.04326923076923077
prefill,code,3,5,31,94,0.03476331360946745
prefill,code,3,6,19,85,0.03143491124260355
prefill,code,3,7,38,79,0.029215976331360947
prefill,code,3,8,39,73,0.026997041420118342
prefill,code,3,9,30,73,0.026997041420118342
prefill,code,3,10,42,73,0.026997041420118342
prefill,code,3,11,54,72,0.026627218934911243
prefill,code,3,12,52,71,0.02625739644970414
prefill,code,3,13,56,60,0.022189349112426034
prefill,code,3,14,20,57,0.021079881656804734
prefill,code,3,15,37,56,0.020710059171597635
prefill,code,3,16,45,51,0.01886094674556213
prefill,code,3,17,49,51,0.01886094674556213
prefill,code,3,18,55,49,0.018121301775147928
prefill,code,3,19,51,48,0.01775147928994083
prefill,code,3,20,35,48,0.01775147928994083
prefill,code,3,21,59,46,0.017011834319526627
prefill,code,3,22,12,46,0.017011834319526627
prefill,code,3,23,63,43,0.015902366863905327
prefill,code,3,24,29,43,0.015902366863905327
prefill,code,3,25,57,43,0.015902366863905327
prefill,code,3,26,50,37,0.013683431952662722
prefill,code,3,27,28,36,0.013313609467455622
prefill,code,3,28,44,36,0.013313609467455622
prefill,code,3,29,47,36,0.013313609467455622
prefill,code,3,30,6,35,0.012943786982248521
prefill,code,3,31,61,34,0.01257396449704142
prefill,code,3,32,46,34,0.01257396449704142
prefill,code,3,33,36,33,0.01220414201183432
prefill,code,3,34,14,33,0.01220414201183432
prefill,code,3,35,40,32,0.011834319526627219
prefill,code,3,36,8,30,0.011094674556213017
prefill,code,3,37,11,30,0.011094674556213017
prefill,code,3,38,5,30,0.011094674556213017
prefill,code,3,39,18,28,0.010355029585798817
prefill,code,3,40,32,28,0.010355029585798817
prefill,code,3,41,7,27,0.009985207100591717
prefill,code,3,42,33,24,0.008875739644970414
prefill,code,3,43,26,23,0.008505917159763314
prefill,code,3,44,4,20,0.0073964497041420114
prefill,code,3,45,41,15,0.005547337278106509
prefill,code,3,46,22,15,0.005547337278106509
prefill,code,3,47,24,12,0.004437869822485207
prefill,code,3,48,34,10,0.0036982248520710057
prefill,code,3,49,23,9,0.0033284023668639054
prefill,code,3,50,10,9,0.0033284023668639054
prefill,code,3,51,27,9,0.0033284023668639054
prefill,code,3,52,21,7,0.0025887573964497044
prefill,code,3,53,60,6,0.0022189349112426036
prefill,code,3,54,53,5,0.0018491124260355029
prefill,code,3,55,3,5,0.0018491124260355029
prefill,code,3,56,16,4,0.0014792899408284023
prefill,code,3,57,25,4,0.0014792899408284023
prefill,code,3,58,48,2,0.0007396449704142012
prefill,code,3,59,0,2,0.0007396449704142012
prefill,code,3,60,17,2,0.0007396449704142012
prefill,code,3,61,13,2,0.0007396449704142012
prefill,code,3,62,1,1,0.0003698224852071006
prefill,code,3,63,2,1,0.0003698224852071006
prefill,code,4,1,19,270,0.09985207100591716
prefill,code,4,2,17,257,0.09504437869822485
prefill,code,4,3,55,252,0.09319526627218935
prefill,code,4,4,21,214,0.07914201183431953
prefill,code,4,5,25,160,0.05917159763313609
prefill,code,4,6,6,90,0.03328402366863906
prefill,code,4,7,39,72,0.026627218934911243
prefill,code,4,8,42,69,0.02551775147928994
prefill,code,4,9,52,66,0.02440828402366864
prefill,code,4,10,23,66,0.02440828402366864
prefill,code,4,11,43,66,0.02440828402366864
prefill,code,4,12,62,65,0.02403846153846154
prefill,code,4,13,59,65,0.02403846153846154
prefill,code,4,14,61,58,0.021449704142011833
prefill,code,4,15,41,55,0.020340236686390532
prefill,code,4,16,2,53,0.01960059171597633
prefill,code,4,17,48,53,0.01960059171597633
prefill,code,4,18,27,47,0.017381656804733726
prefill,code,4,19,35,41,0.015162721893491124
prefill,code,4,20,34,40,0.014792899408284023
prefill,code,4,21,8,40,0.014792899408284023
prefill,code,4,22,36,35,0.012943786982248521
prefill,code,4,23,51,35,0.012943786982248521
prefill,code,4,24,4,30,0.011094674556213017
prefill,code,4,25,30,30,0.011094674556213017
prefill,code,4,26,14,29,0.010724852071005916
prefill,code,4,27,26,28,0.010355029585798817
prefill,code,4,28,7,28,0.010355029585798817
prefill,code,4,29,60,27,0.009985207100591717
prefill,code,4,30,58,26,0.009615384615384616
prefill,code,4,31,24,26,0.009615384615384616
prefill,code,4,32,38,25,0.009245562130177515
prefill,code,4,33,20,23,0.008505917159763314
prefill,code,4,34,56,22,0.008136094674556213
prefill,code,4,35,50,22,0.008136094674556213
prefill,code,4,36,45,20,0.0073964497041420114
prefill,code,4,37,5,20,0.0073964497041420114
prefill,code,4,38,22,16,0.005917159763313609
prefill,code,4,39,57,15,0.005547337278106509
prefill,code,4,40,63,13,0.004807692307692308
prefill,code,4,41,33,12,0.004437869822485207
prefill,code,4,42,47,12,0.004437869822485207
prefill,code,4,43,16,11,0.0040680473372781065
prefill,code,4,44,46,11,0.0040680473372781065
prefill,code,4,45,40,11,0.0040680473372781065
prefill,code,4,46,11,11,0.0040680473372781065
prefill,code,4,47,13,9,0.0033284023668639054
prefill,code,4,48,37,7,0.0025887573964497044
prefill,code,4,49,3,7,0.0025887573964497044
prefill,code,4,50,44,7,0.0025887573964497044
prefill,code,4,51,10,6,0.0022189349112426036
prefill,code,4,52,32,6,0.0022189349112426036
prefill,code,4,53,18,5,0.0018491124260355029
prefill,code,4,54,1,4,0.0014792899408284023
prefill,code,4,55,28,4,0.0014792899408284023
prefill,code,4,56,54,4,0.0014792899408284023
prefill,code,4,57,15,3,0.0011094674556213018
prefill,code,4,58,31,2,0.0007396449704142012
prefill,code,4,59,9,2,0.0007396449704142012
prefill,code,4,60,12,1,0.0003698224852071006
prefill,code,5,1,42,331,0.1224112426035503
prefill,code,5,2,2,298,0.11020710059171597
prefill,code,5,3,0,279,0.10318047337278106
prefill,code,5,4,31,107,0.039571005917159764
prefill,code,5,5,21,104,0.038461538461538464
prefill,code,5,6,8,86,0.031804733727810654
prefill,code,5,7,14,77,0.028476331360946745
prefill,code,5,8,17,76,0.028106508875739646
prefill,code,5,9,10,76,0.028106508875739646
prefill,code,5,10,52,75,0.027736686390532544
prefill,code,5,11,22,74,0.027366863905325445
prefill,code,5,12,58,71,0.02625739644970414
prefill,code,5,13,53,71,0.02625739644970414
prefill,code,5,14,30,64,0.023668639053254437
prefill,code,5,15,55,63,0.02329881656804734
prefill,code,5,16,11,49,0.018121301775147928
prefill,code,5,17,54,46,0.017011834319526627
prefill,code,5,18,29,45,0.01664201183431953
prefill,code,5,19,57,41,0.015162721893491124
prefill,code,5,20,9,41,0.015162721893491124
prefill,code,5,21,6,40,0.014792899408284023
prefill,code,5,22,18,37,0.013683431952662722
prefill,code,5,23,19,37,0.013683431952662722
prefill,code,5,24,24,37,0.013683431952662722
prefill,code,5,25,35,32,0.011834319526627219
prefill,code,5,26,34,30,0.011094674556213017
prefill,code,5,27,40,30,0.011094674556213017
prefill,code,5,28,51,29,0.010724852071005916
prefill,code,5,29,39,29,0.010724852071005916
prefill,code,5,30,41,28,0.010355029585798817
prefill,code,5,31,13,26,0.009615384615384616
prefill,code,5,32,60,26,0.009615384615384616
prefill,code,5,33,1,22,0.008136094674556213
prefill,code,5,34,7,21,0.007766272189349112
prefill,code,5,35,15,20,0.0073964497041420114
prefill,code,5,36,27,19,0.0070266272189349116
prefill,code,5,37,4,18,0.006656804733727811
prefill,code,5,38,20,16,0.005917159763313609
prefill,code,5,39,61,14,0.005177514792899409
prefill,code,5,40,12,14,0.005177514792899409
prefill,code,5,41,32,13,0.004807692307692308
prefill,code,5,42,5,11,0.0040680473372781065
prefill,code,5,43,50,11,0.0040680473372781065
prefill,code,5,44,45,10,0.0036982248520710057
prefill,code,5,45,43,8,0.0029585798816568047
prefill,code,5,46,26,7,0.0025887573964497044
prefill,code,5,47,36,7,0.0025887573964497044
prefill,code,5,48,25,7,0.0025887573964497044
prefill,code,5,49,3,6,0.0022189349112426036
prefill,code,5,50,16,6,0.0022189349112426036
prefill,code,5,51,44,5,0.0018491124260355029
prefill,code,5,52,62,3,0.0011094674556213018
prefill,code,5,53,63,3,0.0011094674556213018
prefill,code,5,54,59,2,0.0007396449704142012
prefill,code,5,55,48,2,0.0007396449704142012
prefill,code,5,56,47,1,0.0003698224852071006
prefill,code,5,57,23,1,0.0003698224852071006
prefill,code,5,58,28,1,0.0003698224852071006
prefill,code,5,59,38,1,0.0003698224852071006
prefill,code,6,1,52,322,0.11908284023668639
prefill,code,6,2,42,281,0.10392011834319527
prefill,code,6,3,5,197,0.07285502958579881
prefill,code,6,4,57,139,0.05140532544378698
prefill,code,6,5,18,131,0.048446745562130175
prefill,code,6,6,36,127,0.04696745562130177
prefill,code,6,7,62,103,0.03809171597633136
prefill,code,6,8,24,99,0.03661242603550296
prefill,code,6,9,2,93,0.03439349112426036
prefill,code,6,10,55,88,0.03254437869822485
prefill,code,6,11,59,67,0.02477810650887574
prefill,code,6,12,38,66,0.02440828402366864
prefill,code,6,13,16,65,0.02403846153846154
prefill,code,6,14,1,63,0.02329881656804734
prefill,code,6,15,49,60,0.022189349112426034
prefill,code,6,16,61,56,0.020710059171597635
prefill,code,6,17,40,55,0.020340236686390532
prefill,code,6,18,26,46,0.017011834319526627
prefill,code,6,19,48,44,0.016272189349112426
prefill,code,6,20,9,41,0.015162721893491124
prefill,code,6,21,50,40,0.014792899408284023
prefill,code,6,22,20,39,0.014423076923076924
prefill,code,6,23,12,38,0.014053254437869823
prefill,code,6,24,25,37,0.013683431952662722
prefill,code,6,25,17,33,0.01220414201183432
prefill,code,6,26,7,31,0.011464497041420118
prefill,code,6,27,47,30,0.011094674556213017
prefill,code,6,28,58,28,0.010355029585798817
prefill,code,6,29,4,27,0.009985207100591717
prefill,code,6,30,3,26,0.009615384615384616
prefill,code,6,31,33,25,0.009245562130177515
prefill,code,6,32,8,24,0.008875739644970414
prefill,code,6,33,63,24,0.008875739644970414
prefill,code,6,34,23,22,0.008136094674556213
prefill,code,6,35,13,19,0.0070266272189349116
prefill,code,6,36,10,19,0.0070266272189349116
prefill,code,6,37,30,17,0.00628698224852071
prefill,code,6,38,6,16,0.005917159763313609
prefill,code,6,39,53,15,0.005547337278106509
prefill,code,6,40,44,10,0.0036982248520710057
prefill,code,6,41,46,10,0.0036982248520710057
prefill,code,6,42,22,7,0.0025887573964497044
prefill,code,6,43,35,6,0.0022189349112426036
prefill,code,6,44,51,4,0.0014792899408284023
prefill,code,6,45,29,3,0.0011094674556213018
prefill,code,6,46,56,3,0.0011094674556213018
prefill,code,6,47,21,2,0.0007396449704142012
prefill,code,6,48,31,2,0.0007396449704142012
prefill,code,6,49,15,2,0.0007396449704142012
prefill,code,6,50,14,1,0.0003698224852071006
prefill,code,6,51,32,1,0.0003698224852071006
prefill,code,7,1,17,326,0.1205621301775148
prefill,code,7,2,4,239,0.08838757396449703
prefill,code,7,3,2,162,0.059911242603550297
prefill,code,7,4,35,144,0.05325443786982249
prefill,code,7,5,0,101,0.03735207100591716
prefill,code,7,6,21,93,0.03439349112426036
prefill,code,7,7,48,87,0.03217455621301775
prefill,code,7,8,38,84,0.03106508875739645
prefill,code,7,9,23,83,0.03069526627218935
prefill,code,7,10,45,81,0.029955621301775148
prefill,code,7,11,58,79,0.029215976331360947
prefill,code,7,12,15,79,0.029215976331360947
prefill,code,7,13,39,75,0.027736686390532544
prefill,code,7,14,56,71,0.02625739644970414
prefill,code,7,15,32,70,0.025887573964497042
prefill,code,7,16,46,69,0.02551775147928994
prefill,code,7,17,29,60,0.022189349112426034
prefill,code,7,18,36,57,0.021079881656804734
prefill,code,7,19,41,54,0.019970414201183433
prefill,code,7,20,5,52,0.019230769230769232
prefill,code,7,21,10,52,0.019230769230769232
prefill,code,7,22,54,50,0.01849112426035503
prefill,code,7,23,26,49,0.018121301775147928
prefill,code,7,24,61,44,0.016272189349112426
prefill,code,7,25,37,39,0.014423076923076924
prefill,code,7,26,34,31,0.011464497041420118
prefill,code,7,27,57,30,0.011094674556213017
prefill,code,7,28,19,29,0.010724852071005916
prefill,code,7,29,16,27,0.009985207100591717
prefill,code,7,30,12,24,0.008875739644970414
prefill,code,7,31,14,24,0.008875739644970414
prefill,code,7,32,13,22,0.008136094674556213
prefill,code,7,33,59,22,0.008136094674556213
prefill,code,7,34,24,21,0.007766272189349112
prefill,code,7,35,6,21,0.007766272189349112
prefill,code,7,36,31,20,0.0073964497041420114
prefill,code,7,37,22,16,0.005917159763313609
prefill,code,7,38,30,16,0.005917159763313609
prefill,code,7,39,52,13,0.004807692307692308
prefill,code,7,40,20,12,0.004437869822485207
prefill,code,7,41,50,12,0.004437869822485207
prefill,code,7,42,49,12,0.004437869822485207
prefill,code,7,43,27,11,0.0040680473372781065
prefill,code,7,44,1,9,0.0033284023668639054
prefill,code,7,45,18,4,0.0014792899408284023
prefill,code,7,46,63,4,0.0014792899408284023
prefill,code,7,47,62,4,0.0014792899408284023
prefill,code,7,48,33,3,0.0011094674556213018
prefill,code,7,49,60,3,0.0011094674556213018
prefill,code,7,50,8,3,0.0011094674556213018
prefill,code,7,51,47,2,0.0007396449704142012
prefill,code,7,52,11,2,0.0007396449704142012
prefill,code,7,53,9,2,0.0007396449704142012
prefill,code,7,54,28,2,0.0007396449704142012
prefill,code,7,55,25,1,0.0003698224852071006
prefill,code,7,56,55,1,0.0003698224852071006
prefill,code,7,57,40,1,0.0003698224852071006
prefill,code,8,1,3,310,0.11464497041420119
prefill,code,8,2,54,298,0.11020710059171597
prefill,code,8,3,16,104,0.038461538461538464
prefill,code,8,4,37,87,0.03217455621301775
prefill,code,8,5,30,85,0.03143491124260355
prefill,code,8,6,35,81,0.029955621301775148
prefill,code,8,7,10,81,0.029955621301775148
prefill,code,8,8,32,77,0.028476331360946745
prefill,code,8,9,1,77,0.028476331360946745
prefill,code,8,10,42,72,0.026627218934911243
prefill,code,8,11,51,71,0.02625739644970414
prefill,code,8,12,29,69,0.02551775147928994
prefill,code,8,13,45,66,0.02440828402366864
prefill,code,8,14,27,63,0.02329881656804734
prefill,code,8,15,18,59,0.021819526627218935
prefill,code,8,16,57,59,0.021819526627218935
prefill,code,8,17,20,54,0.019970414201183433
prefill,code,8,18,9,53,0.01960059171597633
prefill,code,8,19,6,52,0.019230769230769232
prefill,code,8,20,50,51,0.01886094674556213
prefill,code,8,21,25,48,0.01775147928994083
prefill,code,8,22,0,48,0.01775147928994083
prefill,code,8,23,21,44,0.016272189349112426
prefill,code,8,24,63,42,0.015532544378698224
prefill,code,8,25,55,40,0.014792899408284023
prefill,code,8,26,17,39,0.014423076923076924
prefill,code,8,27,62,36,0.013313609467455622
prefill,code,8,28,53,35,0.012943786982248521
prefill,code,8,29,40,31,0.011464497041420118
prefill,code,8,30,13,30,0.011094674556213017
prefill,code,8,31,60,29,0.010724852071005916
prefill,code,8,32,12,29,0.010724852071005916
prefill,code,8,33,28,28,0.010355029585798817
prefill,code,8,34,61,26,0.009615384615384616
prefill,code,8,35,14,25,0.009245562130177515
prefill,code,8,36,31,24,0.008875739644970414
prefill,code,8,37,38,22,0.008136094674556213
prefill,code,8,38,52,22,0.008136094674556213
prefill,code,8,39,36,22,0.008136094674556213
prefill,code,8,40,44,22,0.008136094674556213
prefill,code,8,41,2,22,0.008136094674556213
prefill,code,8,42,11,22,0.008136094674556213
prefill,code,8,43,47,20,0.0073964497041420114
prefill,code,8,44,23,19,0.0070266272189349116
prefill,code,8,45,22,17,0.00628698224852071
prefill,code,8,46,8,15,0.005547337278106509
prefill,code,8,47,24,13,0.004807692307692308
prefill,code,8,48,56,11,0.0040680473372781065
prefill,code,8,49,41,11,0.0040680473372781065
prefill,code,8,50,34,10,0.0036982248520710057
prefill,code,8,51,7,6,0.0022189349112426036
prefill,code,8,52,48,6,0.0022189349112426036
prefill,code,8,53,33,5,0.0018491124260355029
prefill,code,8,54,43,5,0.0018491124260355029
prefill,code,8,55,49,4,0.0014792899408284023
prefill,code,8,56,59,3,0.0011094674556213018
prefill,code,8,57,26,3,0.0011094674556213018
prefill,code,8,58,39,1,0.0003698224852071006
prefill,code,9,1,46,320,0.11834319526627218
prefill,code,9,2,5,264,0.09763313609467456
prefill,code,9,3,4,156,0.057692307692307696
prefill,code,9,4,51,122,0.045118343195266274
prefill,code,9,5,39,101,0.03735207100591716
prefill,code,9,6,13,81,0.029955621301775148
prefill,code,9,7,42,78,0.028846153846153848
prefill,code,9,8,52,76,0.028106508875739646
prefill,code,9,9,21,72,0.026627218934911243
prefill,code,9,10,50,67,0.02477810650887574
prefill,code,9,11,6,65,0.02403846153846154
prefill,code,9,12,7,60,0.022189349112426034
prefill,code,9,13,8,58,0.021449704142011833
prefill,code,9,14,16,58,0.021449704142011833
prefill,code,9,15,35,57,0.021079881656804734
prefill,code,9,16,12,49,0.018121301775147928
prefill,code,9,17,1,46,0.017011834319526627
prefill,code,9,18,37,45,0.01664201183431953
prefill,code,9,19,55,43,0.015902366863905327
prefill,code,9,20,48,42,0.015532544378698224
prefill,code,9,21,28,40,0.014792899408284023
prefill,code,9,22,58,40,0.014792899408284023
prefill,code,9,23,33,39,0.014423076923076924
prefill,code,9,24,27,39,0.014423076923076924
prefill,code,9,25,61,38,0.014053254437869823
prefill,code,9,26,38,37,0.013683431952662722
prefill,code,9,27,0,36,0.013313609467455622
prefill,code,9,28,53,35,0.012943786982248521
prefill,code,9,29,44,34,0.01257396449704142
prefill,code,9,30,20,32,0.011834319526627219
prefill,code,9,31,30,29,0.010724852071005916
prefill,code,9,32,34,26,0.009615384615384616
prefill,code,9,33,49,26,0.009615384615384616
prefill,code,9,34,22,26,0.009615384615384616
prefill,code,9,35,43,25,0.009245562130177515
prefill,code,9,36,23,24,0.008875739644970414
prefill,code,9,37,40,23,0.008505917159763314
prefill,code,9,38,36,21,0.007766272189349112
prefill,code,9,39,14,20,0.0073964497041420114
prefill,code,9,40,2,20,0.0073964497041420114
prefill,code,9,41,11,19,0.0070266272189349116
prefill,code,9,42,59,19,0.0070266272189349116
prefill,code,9,43,47,18,0.006656804733727811
prefill,code,9,44,29,18,0.006656804733727811
prefill,code,9,45,32,16,0.005917159763313609
prefill,code,9,46,24,15,0.005547337278106509
prefill,code,9,47,3,14,0.005177514792899409
prefill,code,9,48,54,13,0.004807692307692308
prefill,code,9,49,45,12,0.004437869822485207
prefill,code,9,50,56,12,0.004437869822485207
prefill,code,9,51,10,11,0.0040680473372781065
prefill,code,9,52,26,10,0.0036982248520710057
prefill,code,9,53,25,10,0.0036982248520710057
prefill,code,9,54,18,9,0.0033284023668639054
prefill,code,9,55,62,7,0.0025887573964497044
prefill,code,9,56,41,6,0.0022189349112426036
prefill,code,9,57,9,6,0.0022189349112426036
prefill,code,9,58,31,5,0.0018491124260355029
prefill,code,9,59,63,4,0.0014792899408284023
prefill,code,9,60,60,4,0.0014792899408284023
prefill,code,9,61,57,3,0.0011094674556213018
prefill,code,9,62,17,3,0.0011094674556213018
prefill,code,10,1,56,318,0.11760355029585799
prefill,code,10,2,43,131,0.048446745562130175
prefill,code,10,3,2,115,0.04252958579881657
prefill,code,10,4,16,109,0.04031065088757396
prefill,code,10,5,6,91,0.03365384615384615
prefill,code,10,6,44,89,0.032914201183431954
prefill,code,10,7,30,85,0.03143491124260355
prefill,code,10,8,62,81,0.029955621301775148
prefill,code,10,9,19,77,0.028476331360946745
prefill,code,10,10,59,70,0.025887573964497042
prefill,code,10,11,38,70,0.025887573964497042
prefill,code,10,12,11,68,0.02514792899408284
prefill,code,10,13,12,65,0.02403846153846154
prefill,code,10,14,17,52,0.019230769230769232
prefill,code,10,15,13,50,0.01849112426035503
prefill,code,10,16,37,47,0.017381656804733726
prefill,code,10,17,39,47,0.017381656804733726
prefill,code,10,18,50,45,0.01664201183431953
prefill,code,10,19,32,43,0.015902366863905327
prefill,code,10,20,29,43,0.015902366863905327
prefill,code,10,21,46,39,0.014423076923076924
prefill,code,10,22,53,38,0.014053254437869823
prefill,code,10,23,0,38,0.014053254437869823
prefill,code,10,24,47,38,0.014053254437869823
prefill,code,10,25,48,38,0.014053254437869823
prefill,code,10,26,15,36,0.013313609467455622
prefill,code,10,27,52,36,0.013313609467455622
prefill,code,10,28,23,35,0.012943786982248521
prefill,code,10,29,20,33,0.01220414201183432
prefill,code,10,30,36,32,0.011834319526627219
prefill,code,10,31,10,32,0.011834319526627219
prefill,code,10,32,22,31,0.011464497041420118
prefill,code,10,33,1,31,0.011464497041420118
prefill,code,10,34,9,30,0.011094674556213017
prefill,code,10,35,14,30,0.011094674556213017
prefill,code,10,36,7,30,0.011094674556213017
prefill,code,10,37,5,30,0.011094674556213017
prefill,code,10,38,21,29,0.010724852071005916
prefill,code,10,39,49,27,0.009985207100591717
prefill,code,10,40,3,26,0.009615384615384616
prefill,code,10,41,27,26,0.009615384615384616
prefill,code,10,42,33,26,0.009615384615384616
prefill,code,10,43,34,25,0.009245562130177515
prefill,code,10,44,60,25,0.009245562130177515
prefill,code,10,45,26,25,0.009245562130177515
prefill,code,10,46,4,24,0.008875739644970414
prefill,code,10,47,35,24,0.008875739644970414
prefill,code,10,48,18,20,0.0073964497041420114
prefill,code,10,49,42,20,0.0073964497041420114
prefill,code,10,50,28,19,0.0070266272189349116
prefill,code,10,51,41,19,0.0070266272189349116
prefill,code,10,52,45,18,0.006656804733727811
prefill,code,10,53,61,17,0.00628698224852071
prefill,code,10,54,24,15,0.005547337278106509
prefill,code,10,55,51,15,0.005547337278106509
prefill,code,10,56,58,13,0.004807692307692308
prefill,code,10,57,55,6,0.0022189349112426036
prefill,code,10,58,31,5,0.0018491124260355029
prefill,code,10,59,8,4,0.0014792899408284023
prefill,code,10,60,63,3,0.0011094674556213018
prefill,code,11,1,27,320,0.11834319526627218
prefill,code,11,2,13,280,0.10355029585798817
prefill,code,11,3,47,231,0.08542899408284024
prefill,code,11,4,63,185,0.06841715976331361
prefill,code,11,5,44,80,0.029585798816568046
prefill,code,11,6,7,80,0.029585798816568046
prefill,code,11,7,33,77,0.028476331360946745
prefill,code,11,8,22,76,0.028106508875739646
prefill,code,11,9,23,68,0.02514792899408284
prefill,code,11,10,51,60,0.022189349112426034
prefill,code,11,11,43,58,0.021449704142011833
prefill,code,11,12,37,56,0.020710059171597635
prefill,code,11,13,52,54,0.019970414201183433
prefill,code,11,14,56,53,0.01960059171597633
prefill,code,11,15,20,52,0.019230769230769232
prefill,code,11,16,57,50,0.01849112426035503
prefill,code,11,17,58,48,0.01775147928994083
prefill,code,11,18,61,45,0.01664201183431953
prefill,code,11,19,11,43,0.015902366863905327
prefill,code,11,20,46,40,0.014792899408284023
prefill,code,11,21,54,40,0.014792899408284023
prefill,code,11,22,34,39,0.014423076923076924
prefill,code,11,23,0,36,0.013313609467455622
prefill,code,11,24,31,35,0.012943786982248521
prefill,code,11,25,62,34,0.01257396449704142
prefill,code,11,26,18,33,0.01220414201183432
prefill,code,11,27,30,33,0.01220414201183432
prefill,code,11,28,8,32,0.011834319526627219
prefill,code,11,29,3,30,0.011094674556213017
prefill,code,11,30,15,30,0.011094674556213017
prefill,code,11,31,29,29,0.010724852071005916
prefill,code,11,32,5,26,0.009615384615384616
prefill,code,11,33,26,23,0.008505917159763314
prefill,code,11,34,36,23,0.008505917159763314
prefill,code,11,35,38,20,0.0073964497041420114
prefill,code,11,36,14,20,0.0073964497041420114
prefill,code,11,37,12,19,0.0070266272189349116
prefill,code,11,38,24,19,0.0070266272189349116
prefill,code,11,39,42,19,0.0070266272189349116
prefill,code,11,40,16,18,0.006656804733727811
prefill,code,11,41,4,18,0.006656804733727811
prefill,code,11,42,49,17,0.00628698224852071
prefill,code,11,43,59,17,0.00628698224852071
prefill,code,11,44,45,17,0.00628698224852071
prefill,code,11,45,10,16,0.005917159763313609
prefill,code,11,46,19,14,0.005177514792899409
prefill,code,11,47,40,10,0.0036982248520710057
prefill,code,11,48,39,10,0.0036982248520710057
prefill,code,11,49,32,9,0.0033284023668639054
prefill,code,11,50,60,9,0.0033284023668639054
prefill,code,11,51,2,8,0.0029585798816568047
prefill,code,11,52,21,8,0.0029585798816568047
prefill,code,11,53,17,7,0.0025887573964497044
prefill,code,11,54,35,7,0.0025887573964497044
prefill,code,11,55,41,6,0.0022189349112426036
prefill,code,11,56,9,5,0.0018491124260355029
prefill,code,11,57,25,5,0.0018491124260355029
prefill,code,11,58,28,4,0.0014792899408284023
prefill,code,11,59,6,2,0.0007396449704142012
prefill,code,11,60,1,1,0.0003698224852071006
