phase,domain,layer_id,window_size,hotset_size,n_windows,mean_jaccard,min_jaccard,mean_static_coverage,mean_lagged_coverage,mean_oracle_coverage,mean_lagged_oracle_ratio
prefill,general,1,512,8,10,0.5809721143054476,0.23076923076923078,0.2366265190972222,0.2250434027777778,0.247314453125,0.915113582241761
prefill,general,2,256,8,21,0.2818248418248418,0.06666666666666667,0.2377197265625,0.2114013671875,0.2886962890625,0.7338212564459864
prefill,general,2,512,8,10,0.3641765641765642,0.14285714285714285,0.22865125868055555,0.195556640625,0.2628580729166667,0.7536218795568268
prefill,general,3,256,8,21,0.305028305028305,0.06666666666666667,0.2380126953125,0.2177490234375,0.2951171875,0.7492384791987358
prefill,general,3,512,8,10,0.3183853183853184,0.14285714285714285,0.23828125,0.21980794270833334,0.2699381510416667,0.8202546561024436
prefill,general,4,256,8,21,0.3392074592074592,0.06666666666666667,0.281591796875,0.2503173828125,0.3288330078125,0.7605468398399952
prefill,general,4,512,8,10,0.45123025123025123,0.23076923076923078,0.2800564236111111,0.2568630642361111,0.3035753038194444,0.852801254513115
prefill,general,5,256,8,21,0.28299367299367295,0.0,0.259765625,0.2261474609375,0.33466796875,0.6881240761264389
prefill,general,5,512,8,10,0.2982868982868983,0.14285714285714285,0.2568088107638889,0.2192111545138889,0.2976345486111111,0.7409822294790219
prefill,general,6,256,8,21,0.30911754911754913,0.14285714285714285,0.2798828125,0.2465576171875,0.358544921875,0.6960379203137672
prefill,general,6,512,8,10,0.3327117327117327,0.06666666666666667,0.2772894965277778,0.24281141493055555,0.3193088107638889,0.7676639761432663
prefill,general,7,256,8,21,0.33786213786213787,0.06666666666666667,0.262646484375,0.2339111328125,0.326025390625,0.7277324797064813
prefill,general,7,512,8,10,0.39197099197099194,0.23076923076923078,0.2562391493055556,0.22743055555555555,0.2952745225694444,0.7730588553847204
prefill,general,8,256,8,21,0.3248085248085248,0.06666666666666667,0.2480224609375,0.229248046875,0.30341796875,0.7612113748725473
prefill,general,8,512,8,10,0.447747314413981,0.14285714285714285,0.2475857204861111,0.2277289496527778,0.2802191840277778,0.8177534111461351
prefill,general,9,256,8,21,0.33076257076257076,0.06666666666666667,0.232958984375,0.206982421875,0.2650390625,0.7841383324982295
prefill,general,9,512,8,10,0.35257335257335254,0.14285714285714285,0.23011610243055555,0.20621744791666666,0.24348958333333334,0.8469738413953034
prefill,general,10,256,8,21,0.45554445554445555,0.14285714285714285,0.261083984375,0.2428955078125,0.28408203125,0.8517786269436375
prefill,general,10,512,8,10,0.49584736251402917,0.3333333333333333,0.2577853732638889,0.2424587673611111,0.2667371961805556,0.9102852429261122
prefill,general,11,256,8,21,0.31576423576423573,0.06666666666666667,0.2739501953125,0.2351318359375,0.316015625,0.7460202623621328
prefill,general,11,512,8,10,0.4622809289475956,0.23076923076923078,0.2664930555555556,0.23771158854166666,0.2868109809027778,0.8385865474889069
prefill,general,12,256,8,21,0.31000999000999,0.06666666666666667,0.272265625,0.252685546875,0.3214111328125,0.7949819408112567
prefill,general,12,512,8,10,0.32001332001332,0.14285714285714285,0.2706434461805556,0.2419162326388889,0.2973090277777778,0.8172097962142745
prefill,general,13,256,8,21,0.3410722610722611,0.06666666666666667,0.2745361328125,0.2458251953125,0.3320556640625,0.7386550057512792
prefill,general,13,512,8,10,0.3614829614829615,0.14285714285714285,0.2689073350694444,0.2207573784722222,0.3041720920138889,0.7328505474709717
prefill,general,14,256,8,21,0.459007659007659,0.14285714285714285,0.2806884765625,0.2645751953125,0.3263671875,0.8164154828656045
