phase,domain,layer_id,rank,expert_id,selections,probability
prefill,__all__,6,7,36,3552,0.03190113522057767
prefill,__all__,6,8,62,2965,0.02662918522776261
prefill,__all__,6,9,24,2712,0.02435694783733295
prefill,__all__,6,10,2,2620,0.02353067969535853
prefill,__all__,6,11,55,2592,0.023279206782583703
prefill,__all__,6,12,20,2438,0.021896105762322173
prefill,__all__,6,13,40,2277,0.020450136513866936
prefill,__all__,6,14,16,2217,0.019911265986492312
prefill,__all__,6,15,26,2074,0.01862695789624946
prefill,__all__,6,16,1,2067,0.018564089668055755
prefill,__all__,6,17,48,2022,0.01815993677252479
prefill,__all__,6,18,9,2004,0.0179982756143124
prefill,__all__,6,19,0,1968,0.017674953297887628
prefill,__all__,6,20,59,1965,0.017648009771518897
prefill,__all__,6,21,3,1940,0.017423480385112804
prefill,__all__,6,22,45,1928,0.01731570627963788
prefill,__all__,6,23,47,1798,0.016148153470326197
prefill,__all__,6,24,35,1794,0.01611222876850122
prefill,__all__,6,25,38,1738,0.015609282942951573
prefill,__all__,6,26,21,1730,0.015537433539301624
prefill,__all__,6,27,12,1712,0.015375772381089238
prefill,__all__,6,28,15,1655,0.014863845380083346
prefill,__all__,6,29,28,1644,0.014765052450064665
prefill,__all__,6,30,6,1598,0.014351918379077453
prefill,__all__,6,31,49,1548,0.013902859606265267
prefill,__all__,6,32,39,1517,0.013624443167121712
prefill,__all__,6,33,63,1477,0.013265196148871965
prefill,__all__,6,34,13,1409,0.012654476217847392
prefill,__all__,6,35,25,1407,0.012636513866934904
prefill,__all__,6,36,17,1384,0.012429946831441298
prefill,__all__,6,37,44,1347,0.012097643339560281
prefill,__all__,6,38,4,1343,0.012061718637735306
prefill,__all__,6,39,58,1326,0.011909038654979163
prefill,__all__,6,40,30,1324,0.011891076304066677
prefill,__all__,6,41,54,1311,0.011774321023135508
prefill,__all__,6,42,53,1296,0.011639603391291851
prefill,__all__,6,43,23,1227,0.011019902284811036
prefill,__all__,6,44,8,1215,0.010912128179336112
prefill,__all__,6,45,22,1160,0.010418163529242708
prefill,__all__,6,46,50,1156,0.010382238827417732
prefill,__all__,6,47,10,1151,0.010337332950136514
prefill,__all__,6,48,27,955,0.008577022560712745
prefill,__all__,6,49,32,940,0.00844230492886909
prefill,__all__,6,50,19,938,0.008424342577956602
prefill,__all__,6,51,29,932,0.008370455525219141
prefill,__all__,6,52,56,924,0.00829860612156919
prefill,__all__,6,53,33,888,0.007975283805144418
prefill,__all__,6,54,7,772,0.006933467452220146
prefill,__all__,6,55,43,755,0.006780787469464003
prefill,__all__,6,56,41,713,0.006403578100301768
prefill,__all__,6,57,11,687,0.006170067538439431
prefill,__all__,6,58,46,663,0.005954519327489582
prefill,__all__,6,59,37,650,0.005837764046558414
prefill,__all__,6,60,51,394,0.003538583129760023
prefill,__all__,6,61,31,391,0.003511639603391292
prefill,__all__,6,62,60,371,0.0033320160942664177
prefill,__all__,6,63,14,348,0.0031254490587728123
prefill,__all__,6,64,34,158,0.0014190257220865067
prefill,__all__,7,1,4,5583,0.05014190257220865
prefill,__all__,7,2,17,5113,0.045920750107774105
prefill,__all__,7,3,35,3341,0.030006107199310246
prefill,__all__,7,4,46,3269,0.029359462566460697
prefill,__all__,7,5,2,3065,0.02752730277338698
prefill,__all__,7,6,38,3016,0.02708722517603104
prefill,__all__,7,7,1,2940,0.02640465584135652
prefill,__all__,7,8,29,2756,0.024752119557407675
prefill,__all__,7,9,21,2725,0.024473703118264117
prefill,__all__,7,10,48,2569,0.0230726397470901
prefill,__all__,7,11,23,2557,0.022964865641615175
prefill,__all__,7,12,5,2526,0.02268644920247162
prefill,__all__,7,13,37,2463,0.022120635148728265
prefill,__all__,7,14,58,2449,0.021994898692340854
prefill,__all__,7,15,32,2327,0.02089919528667912
prefill,__all__,7,16,26,2325,0.020881232935766634
prefill,__all__,7,17,0,2258,0.020279494180198303
prefill,__all__,7,18,56,2223,0.019965153039229775
prefill,__all__,7,19,54,2198,0.019740623652823683
prefill,__all__,7,20,44,2145,0.019264621353642764
prefill,__all__,7,21,18,2018,0.018124012070699812
prefill,__all__,7,22,61,2011,0.01806114384250611
prefill,__all__,7,23,41,1909,0.01714506394596925
prefill,__all__,7,24,39,1889,0.016965440436844375
