capacity_experts_per_layer,lookahead_layers,requested_complete_cold_set_coverage,realized_complete_cold_set_coverage,eligible_cold_waves,incomplete_cold_waves,correlation_block_waves,mean_incomplete_run_waves,max_incomplete_run_waves,requested_predicted_to_useful_amplification,realized_predicted_to_useful_amplification,useful_predicted_objects,false_predicted_objects,predicted_objects,miss_generation,evidence_coverage,evidence_demand
16,15,0.95,0.9500394425453589,7606,380,4,4.175824175824176,8,2.0,2.0,28539,28539,57078,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.95,0.9500394425453589,7606,380,4,4.175824175824176,8,4.0,4.0,28539,85617,114156,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.95,0.9500394425453589,7606,380,4,4.175824175824176,8,8.0,8.0,28539,199773,228312,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.99,0.9900078885090717,7606,76,4,4.0,4,1.0,1.0,29718,0,29718,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.99,0.9900078885090717,7606,76,4,4.0,4,1.25,1.2500168248199743,29718,7430,37148,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.99,0.9900078885090717,7606,76,4,4.0,4,1.5,1.5,29718,14859,44577,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.99,0.9900078885090717,7606,76,4,4.0,4,2.0,2.0,29718,29718,59436,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.99,0.9900078885090717,7606,76,4,4.0,4,4.0,4.0,29718,89154,118872,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.99,0.9900078885090717,7606,76,4,4.0,4,8.0,8.0,29718,208026,237744,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.999,0.9989481987904286,7606,8,4,4.0,4,1.0,1.0,29973,0,29973,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.999,0.9989481987904286,7606,8,4,4.0,4,1.25,1.2499916591599105,29973,7493,37466,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.999,0.9989481987904286,7606,8,4,4.0,4,1.5,1.4999833183198212,29973,14986,44959,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.999,0.9989481987904286,7606,8,4,4.0,4,2.0,2.0,29973,29973,59946,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.999,0.9989481987904286,7606,8,4,4.0,4,4.0,4.0,29973,89919,119892,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.999,0.9989481987904286,7606,8,4,4.0,4,8.0,8.0,29973,209811,239784,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.5,0.5,87848,43924,4,7.935682023486901,56,1.0,1.0,104682,0,104682,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.5,0.5,87848,43924,4,7.935682023486901,56,1.25,1.2499952236296594,104682,26170,130852,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.5,0.5,87848,43924,4,7.935682023486901,56,1.5,1.5,104682,52341,157023,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.5,0.5,87848,43924,4,7.935682023486901,56,2.0,2.0,104682,104682,209364,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.5,0.5,87848,43924,4,7.935682023486901,56,4.0,4.0,104682,314046,418728,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.5,0.5,87848,43924,4,7.935682023486901,56,8.0,8.0,104682,732774,837456,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.75,0.75,87848,21962,4,5.295876537255848,24,1.0,1.0,157236,0,157236,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.75,0.75,87848,21962,4,5.295876537255848,24,1.25,1.25,157236,39309,196545,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.75,0.75,87848,21962,4,5.295876537255848,24,1.5,1.5,157236,78618,235854,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.75,0.75,87848,21962,4,5.295876537255848,24,2.0,2.0,157236,157236,314472,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.75,0.75,87848,21962,4,5.295876537255848,24,4.0,4.0,157236,471708,628944,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.75,0.75,87848,21962,4,5.295876537255848,24,8.0,8.0,157236,1100652,1257888,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.9,0.8999977233403151,87848,8785,4,4.4526102382159145,16,1.0,1.0,188663,0,188663,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.9,0.8999977233403151,87848,8785,4,4.4526102382159145,16,1.25,1.2500013251140922,188663,47166,235829,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.9,0.8999977233403151,87848,8785,4,4.4526102382159145,16,1.5,1.5000026502281847,188663,94332,282995,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.9,0.8999977233403151,87848,8785,4,4.4526102382159145,16,2.0,2.0,188663,188663,377326,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.9,0.8999977233403151,87848,8785,4,4.4526102382159145,16,4.0,4.0,188663,565989,754652,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.9,0.8999977233403151,87848,8785,4,4.4526102382159145,16,8.0,8.0,188663,1320641,1509304,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.95,0.9500045533193698,87848,4392,4,4.202870813397129,12,1.0,1.0,198904,0,198904,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.95,0.9500045533193698,87848,4392,4,4.202870813397129,12,1.25,1.25,198904,49726,248630,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.95,0.9500045533193698,87848,4392,4,4.202870813397129,12,1.5,1.5,198904,99452,298356,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.95,0.9500045533193698,87848,4392,4,4.202870813397129,12,2.0,2.0,198904,198904,397808,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.95,0.9500045533193698,87848,4392,4,4.202870813397129,12,4.0,4.0,198904,596712,795616,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.95,0.9500045533193698,87848,4392,4,4.202870813397129,12,8.0,8.0,198904,1392328,1591232,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.99,0.9900054639832437,87848,878,4,4.0091324200913245,8,1.0,1.0,207241,0,207241,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.99,0.9900054639832437,87848,878,4,4.0091324200913245,8,1.25,1.2499987936749968,207241,51810,259051,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.99,0.9900054639832437,87848,878,4,4.0091324200913245,8,1.5,1.4999975873499936,207241,103620,310861,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.99,0.9900054639832437,87848,878,4,4.0091324200913245,8,2.0,2.0,207241,207241,414482,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.99,0.9900054639832437,87848,878,4,4.0091324200913245,8,4.0,4.0,207241,621723,828964,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.99,0.9900054639832437,87848,878,4,4.0091324200913245,8,8.0,8.0,207241,1450687,1657928,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.999,0.9989982697386395,87848,88,4,4.0,4,1.0,1.0,209220,0,209220,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.999,0.9989982697386395,87848,88,4,4.0,4,1.25,1.25,209220,52305,261525,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.999,0.9989982697386395,87848,88,4,4.0,4,1.5,1.5,209220,104610,313830,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.999,0.9989982697386395,87848,88,4,4.0,4,2.0,2.0,209220,209220,418440,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.999,0.9989982697386395,87848,88,4,4.0,4,4.0,4.0,209220,627660,836880,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,1,0.999,0.9989982697386395,87848,88,4,4.0,4,8.0,8.0,209220,1464540,1673760,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.5,0.4999937655082981,80199,40100,4,8.08793868495361,52,1.0,1.0,94221,0,94221,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.5,0.4999937655082981,80199,40100,4,8.08793868495361,52,1.25,1.2499973466636949,94221,23555,117776,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.5,0.4999937655082981,80199,40100,4,8.08793868495361,52,1.5,1.4999946933273898,94221,47110,141331,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.5,0.4999937655082981,80199,40100,4,8.08793868495361,52,2.0,2.0,94221,94221,188442,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.5,0.4999937655082981,80199,40100,4,8.08793868495361,52,4.0,4.0,94221,282663,376884,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.5,0.4999937655082981,80199,40100,4,8.08793868495361,52,8.0,8.0,94221,659547,753768,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.75,0.7499968827541491,80199,20050,4,5.309851694915254,28,1.0,1.0,141063,0,141063,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.75,0.7499968827541491,80199,20050,4,5.309851694915254,28,1.25,1.2500017722577856,141063,35266,176329,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.75,0.7499968827541491,80199,20050,4,5.309851694915254,28,1.5,1.500003544515571,141063,70532,211595,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.75,0.7499968827541491,80199,20050,4,5.309851694915254,28,2.0,2.0,141063,141063,282126,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.75,0.7499968827541491,80199,20050,4,5.309851694915254,28,4.0,4.0,141063,423189,564252,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.75,0.7499968827541491,80199,20050,4,5.309851694915254,28,8.0,8.0,141063,987441,1128504,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.9,0.8999987531016597,80199,8020,4,4.4260485651214125,16,1.0,1.0,168946,0,168946,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.9,0.8999987531016597,80199,8020,4,4.4260485651214125,16,1.25,1.2499970404744711,168946,42236,211182,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.9,0.8999987531016597,80199,8020,4,4.4260485651214125,16,1.5,1.5,168946,84473,253419,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.9,0.8999987531016597,80199,8020,4,4.4260485651214125,16,2.0,2.0,168946,168946,337892,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.9,0.8999987531016597,80199,8020,4,4.4260485651214125,16,4.0,4.0,168946,506838,675784,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.9,0.8999987531016597,80199,8020,4,4.4260485651214125,16,8.0,8.0,168946,1182622,1351568,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.95,0.9499993765508298,80199,4010,4,4.177083333333333,12,1.0,1.0,178134,0,178134,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.95,0.9499993765508298,80199,4010,4,4.177083333333333,12,1.25,1.2500028068757227,178134,44534,222668,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.95,0.9499993765508298,80199,4010,4,4.177083333333333,12,1.5,1.5,178134,89067,267201,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.95,0.9499993765508298,80199,4010,4,4.177083333333333,12,2.0,2.0,178134,178134,356268,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.95,0.9499993765508298,80199,4010,4,4.177083333333333,12,4.0,4.0,178134,534402,712536,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.95,0.9499993765508298,80199,4010,4,4.177083333333333,12,8.0,8.0,178134,1246938,1425072,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.99,0.989999875310166,80199,802,4,3.990049751243781,4,1.0,1.0,185606,0,185606,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.99,0.989999875310166,80199,802,4,3.990049751243781,4,1.25,1.2500026938784305,185606,46402,232008,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.99,0.989999875310166,80199,802,4,3.990049751243781,4,1.5,1.5,185606,92803,278409,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.99,0.989999875310166,80199,802,4,3.990049751243781,4,2.0,2.0,185606,185606,371212,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.99,0.989999875310166,80199,802,4,3.990049751243781,4,4.0,4.0,185606,556818,742424,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.99,0.989999875310166,80199,802,4,3.990049751243781,4,8.0,8.0,185606,1299242,1484848,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.999,0.9990024813276973,80199,80,4,4.0,4,1.0,1.0,187348,0,187348,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.999,0.9990024813276973,80199,80,4,4.0,4,1.25,1.25,187348,46837,234185,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.999,0.9990024813276973,80199,80,4,4.0,4,1.5,1.5,187348,93674,281022,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.999,0.9990024813276973,80199,80,4,4.0,4,2.0,2.0,187348,187348,374696,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.999,0.9990024813276973,80199,80,4,4.0,4,4.0,4.0,187348,562044,749392,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,2,0.999,0.9990024813276973,80199,80,4,4.0,4,8.0,8.0,187348,1311436,1498784,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.5,0.5,73128,36564,4,7.948695652173913,52,1.0,1.0,84949,0,84949,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.5,0.5,73128,36564,4,7.948695652173913,52,1.25,1.249997057057764,84949,21237,106186,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.5,0.5,73128,36564,4,7.948695652173913,52,1.5,1.4999941141155282,84949,42474,127423,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.5,0.5,73128,36564,4,7.948695652173913,52,2.0,2.0,84949,84949,169898,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.5,0.5,73128,36564,4,7.948695652173913,52,4.0,4.0,84949,254847,339796,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.5,0.5,73128,36564,4,7.948695652173913,52,8.0,8.0,84949,594643,679592,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.75,0.75,73128,18282,4,5.285342584562012,24,1.0,1.0,127382,0,127382,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.75,0.75,73128,18282,4,5.285342584562012,24,1.25,1.2500039252013628,127382,31846,159228,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.75,0.75,73128,18282,4,5.285342584562012,24,1.5,1.5,127382,63691,191073,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.75,0.75,73128,18282,4,5.285342584562012,24,2.0,2.0,127382,127382,254764,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.75,0.75,73128,18282,4,5.285342584562012,24,4.0,4.0,127382,382146,509528,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.75,0.75,73128,18282,4,5.285342584562012,24,8.0,8.0,127382,891674,1019056,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.9,0.8999972650694672,73128,7313,4,4.376421304608019,16,1.0,1.0,153140,0,153140,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.9,0.8999972650694672,73128,7313,4,4.376421304608019,16,1.25,1.25,153140,38285,191425,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.9,0.8999972650694672,73128,7313,4,4.376421304608019,16,1.5,1.5,153140,76570,229710,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.9,0.8999972650694672,73128,7313,4,4.376421304608019,16,2.0,2.0,153140,153140,306280,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.9,0.8999972650694672,73128,7313,4,4.376421304608019,16,4.0,4.0,153140,459420,612560,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.9,0.8999972650694672,73128,7313,4,4.376421304608019,16,8.0,8.0,153140,1071980,1225120,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.95,0.9500054698610655,73128,3656,4,4.202298850574713,16,1.0,1.0,161645,0,161645,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.95,0.9500054698610655,73128,3656,4,4.202298850574713,16,1.25,1.2499984534009712,161645,40411,202056,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.95,0.9500054698610655,73128,3656,4,4.202298850574713,16,1.5,1.4999969068019425,161645,80822,242467,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.95,0.9500054698610655,73128,3656,4,4.202298850574713,16,2.0,2.0,161645,161645,323290,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.95,0.9500054698610655,73128,3656,4,4.202298850574713,16,4.0,4.0,161645,484935,646580,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.95,0.9500054698610655,73128,3656,4,4.202298850574713,16,8.0,8.0,161645,1131515,1293160,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.99,0.9900038289027459,73128,731,4,4.038674033149171,8,1.0,1.0,168255,0,168255,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.99,0.9900038289027459,73128,731,4,4.038674033149171,8,1.25,1.2500014858399453,168255,42064,210319,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.99,0.9900038289027459,73128,731,4,4.038674033149171,8,1.5,1.5000029716798906,168255,84128,252383,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.99,0.9900038289027459,73128,731,4,4.038674033149171,8,2.0,2.0,168255,168255,336510,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.99,0.9900038289027459,73128,731,4,4.038674033149171,8,4.0,4.0,168255,504765,673020,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.99,0.9900038289027459,73128,731,4,4.038674033149171,8,8.0,8.0,168255,1177785,1346040,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.999,0.999001750355541,73128,73,4,3.8421052631578947,4,1.0,1.0,169812,0,169812,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.999,0.999001750355541,73128,73,4,3.8421052631578947,4,1.25,1.25,169812,42453,212265,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.999,0.999001750355541,73128,73,4,3.8421052631578947,4,1.5,1.5,169812,84906,254718,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.999,0.999001750355541,73128,73,4,3.8421052631578947,4,2.0,2.0,169812,169812,339624,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.999,0.999001750355541,73128,73,4,3.8421052631578947,4,4.0,4.0,169812,509436,679248,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,3,0.999,0.999001750355541,73128,73,4,3.8421052631578947,4,8.0,8.0,169812,1188684,1358496,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.5,0.5,55322,27661,4,8.045666084933101,48,1.0,1.0,66404,0,66404,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.5,0.5,55322,27661,4,8.045666084933101,48,1.25,1.25,66404,16601,83005,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.5,0.5,55322,27661,4,8.045666084933101,48,1.5,1.5,66404,33202,99606,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.5,0.5,55322,27661,4,8.045666084933101,48,2.0,2.0,66404,66404,132808,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.5,0.5,55322,27661,4,8.045666084933101,48,4.0,4.0,66404,199212,265616,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.5,0.5,55322,27661,4,8.045666084933101,48,8.0,8.0,66404,464828,531232,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.75,0.750009037995734,55322,13830,4,5.391812865497076,24,1.0,1.0,98965,0,98965,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.75,0.750009037995734,55322,13830,4,5.391812865497076,24,1.25,1.2499974738543929,98965,24741,123706,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.75,0.750009037995734,55322,13830,4,5.391812865497076,24,1.5,1.499994947708786,98965,49482,148447,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.75,0.750009037995734,55322,13830,4,5.391812865497076,24,2.0,2.0,98965,98965,197930,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.75,0.750009037995734,55322,13830,4,5.391812865497076,24,4.0,4.0,98965,296895,395860,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.75,0.750009037995734,55322,13830,4,5.391812865497076,24,8.0,8.0,98965,692755,791720,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.9,0.9000036151982936,55322,5532,4,4.468497576736672,16,1.0,1.0,118702,0,118702,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.9,0.9000036151982936,55322,5532,4,4.468497576736672,16,1.25,1.250004212228943,118702,29676,148378,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.9,0.9000036151982936,55322,5532,4,4.468497576736672,16,1.5,1.5,118702,59351,178053,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.9,0.9000036151982936,55322,5532,4,4.468497576736672,16,2.0,2.0,118702,118702,237404,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.9,0.9000036151982936,55322,5532,4,4.468497576736672,16,4.0,4.0,118702,356106,474808,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.9,0.9000036151982936,55322,5532,4,4.468497576736672,16,8.0,8.0,118702,830914,949616,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.95,0.9500018075991468,55322,2766,4,4.23583460949464,12,1.0,1.0,125338,0,125338,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.95,0.9500018075991468,55322,2766,4,4.23583460949464,12,1.25,1.2499960107868324,125338,31334,156672,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.95,0.9500018075991468,55322,2766,4,4.23583460949464,12,1.5,1.5,125338,62669,188007,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.95,0.9500018075991468,55322,2766,4,4.23583460949464,12,2.0,2.0,125338,125338,250676,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.95,0.9500018075991468,55322,2766,4,4.23583460949464,12,4.0,4.0,125338,376014,501352,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.95,0.9500018075991468,55322,2766,4,4.23583460949464,12,8.0,8.0,125338,877366,1002704,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.99,0.990003976718123,55322,553,4,4.007246376811594,8,1.0,1.0,130611,0,130611,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.99,0.990003976718123,55322,553,4,4.007246376811594,8,1.25,1.2500019140807437,130611,32653,163264,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.99,0.990003976718123,55322,553,4,4.007246376811594,8,1.5,1.5000038281614871,130611,65306,195917,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.99,0.990003976718123,55322,553,4,4.007246376811594,8,2.0,2.0,130611,130611,261222,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.99,0.990003976718123,55322,553,4,4.007246376811594,8,4.0,4.0,130611,391833,522444,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.99,0.990003976718123,55322,553,4,4.007246376811594,8,8.0,8.0,130611,914277,1044888,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.999,0.9990058204692528,55322,55,4,3.9285714285714284,4,1.0,1.0,131807,0,131807,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.999,0.9990058204692528,55322,55,4,3.9285714285714284,4,1.25,1.2500018967126176,131807,32952,164759,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.999,0.9990058204692528,55322,55,4,3.9285714285714284,4,1.5,1.5000037934252355,131807,65904,197711,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.999,0.9990058204692528,55322,55,4,3.9285714285714284,4,2.0,2.0,131807,131807,263614,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.999,0.9990058204692528,55322,55,4,3.9285714285714284,4,4.0,4.0,131807,395421,527228,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,6,0.999,0.9990058204692528,55322,55,4,3.9285714285714284,4,8.0,8.0,131807,922649,1054456,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.5,0.4999873504187011,39527,19764,4,8.037413582757218,44,1.0,1.0,49956,0,49956,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.5,0.4999873504187011,39527,19764,4,8.037413582757218,44,1.25,1.25,49956,12489,62445,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.5,0.4999873504187011,39527,19764,4,8.037413582757218,44,1.5,1.5,49956,24978,74934,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.5,0.4999873504187011,39527,19764,4,8.037413582757218,44,2.0,2.0,49956,49956,99912,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.5,0.4999873504187011,39527,19764,4,8.037413582757218,44,4.0,4.0,49956,149868,199824,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.5,0.4999873504187011,39527,19764,4,8.037413582757218,44,8.0,8.0,49956,349692,399648,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.75,0.7499936752093506,39527,9882,4,5.324353448275862,24,1.0,1.0,74591,0,74591,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.75,0.7499936752093506,39527,9882,4,5.324353448275862,24,1.25,1.2500033516107842,74591,18648,93239,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
32,9,0.75,0.7499936752093506,39527,9882,4,5.324353448275862,24,1.5,1.5000067032215683,74591,37296,111887,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
