track,capacity_experts_per_layer,lookahead_layers,requested_complete_cold_set_coverage,realized_complete_cold_set_coverage,requested_amplification,realized_amplification,bandwidth_gbps,startup_latency_us,transfer_concurrency,expert_size_mib,expert_transfer_ms,fast_tier_expert_gib,offloaded_expert_gib,eligible_cold_demand_objects,useful_predicted_objects,false_predicted_objects,cold_demand_bytes,useful_predicted_bytes,false_predicted_bytes,candidate_movement_bytes,deadline_feasible_useful_bytes,late_useful_bytes,missed_or_unpredictable_bytes,mean_eligible_cold_objects_per_wave,cold_service_headroom,cold_service_pressure_with_amplification,mean_reactive_stall_ms,p50_reactive_stall_ms,p95_reactive_stall_ms,p99_reactive_stall_ms,mean_predictive_stall_ms,p50_predictive_stall_ms,p95_predictive_stall_ms,p99_predictive_stall_ms,mean_oracle_stall_ms,p50_oracle_stall_ms,p95_oracle_stall_ms,p99_oracle_stall_ms,mean_stall_reduction_vs_reactive,p99_stall_reduction_vs_reactive,mean_oracle_stall_reduction,mean_oracle_recovery,modeled_p99_tpot_ms,reactive_p99_tpot_ms,oracle_p99_tpot_ms,p99_tpot_ratio_vs_reactive,p99_tpot_slowdown_vs_all_resident,deadline_feasible_predicted_wave_fraction,deadline_feasible_useful_objects,late_useful_objects,missed_or_unpredictable_objects,tail_model,evidence_expert_and_timing,evidence_demand,evidence_predictor,evidence_hardware
AX1,32,1,0.999,0.9989982697386395,1.25,1.25,32.0,2.755010047474471,1,12.0,0.3959710100474745,6.0,6.0,209420,209220,52305,2635113431040,2632596848640,658149212160,3290746060800,293496422400,2339100426240,273690918912,1.6338472100861317,0.9951064597202929,1.2561470059709523,11.416529791745754,9.899275251186863,24.550202622943416,30.489767773655537,7.706785253101462,5.638651477679538,20.900102986601475,28.42355217750349,5.349335287455979,3.7495053689069504,15.203877811645487,21.143442962357604,0.32494502325272856,0.06776750847992186,0.5314394667174965,0.6114431531775253,38.652527950361154,40.7187435465132,31.37241873521527,0.9492564009547151,3.77872905446943,0.265781677301732,23325,185895,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,1.25,1.25,64.0,2.755010047474471,1,12.0,0.19936301004747448,6.0,6.0,209420,209220,52305,2635113431040,2632596848640,658149212160,3290746060800,1120231489536,1512365359104,273690918912,1.6338472100861317,1.9902129194405858,0.6280735029854762,5.747980750677222,4.984075251186862,12.360506622943417,15.350951773655535,1.9849271383362221,1.2718752033487792,6.441819928066258,9.789769143212144,1.2202861349625977,0.7974520401898979,3.898069521368699,6.2492036862772125,0.6546740108511393,0.3622695655905316,0.7877017707794473,0.8311191305350574,20.01874491606981,25.5799275465132,16.47817945913488,0.7825958411988765,1.9570625017207544,0.6617593436645397,89028,120192,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,1.25,1.25,128.0,2.755010047474471,1,12.0,0.10105901004747447,6.0,6.0,209420,209220,52305,2635113431040,2632596848640,658149212160,3290746060800,2274839494656,357757353984,273690918912,1.6338472100861317,3.9804258388811715,0.3140367514927381,2.9137062301429566,2.526475251186862,6.265658622943417,7.781543773655534,0.3576832229310473,0.3031770301424234,0.8765741649085129,1.687234478779511,0.2846659767811173,0.3031770301424234,0.5404402092473324,0.709601303823524,0.8772411510705052,0.7831748393562143,0.9023010714545678,0.9722266534121871,11.916210251637176,18.0105195465132,10.93857707668119,0.6616250142514145,1.1649465710199984,0.9462169553327257,180788,28432,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,1.25,1.25,256.0,2.755010047474471,1,12.0,0.05190701004747447,6.0,6.0,209420,209220,52305,2635113431040,2632596848640,658149212160,3290746060800,2632596848640,0,273690918912,1.6338472100861317,7.960851677762343,0.15701837574636904,1.4965689698758238,1.2976752511868619,3.218234622943417,3.9968397736555343,0.14093488647392552,0.15572103014242342,0.25953505023737233,0.31144206028484683,0.13963899307616057,0.15572103014242342,0.25953505023737233,0.31144206028484683,0.9058280043815025,0.922077922077922,0.9066939139545657,0.9990449813771369,10.540417833142513,14.2258155465132,10.540417833142513,0.7409359272710385,1.0304470425192764,1.0,209220,0,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,1.25,1.25,512.0,2.755010047474471,1,12.0,0.02733101004747447,6.0,6.0,209420,209220,52305,2635113431040,2632596848640,658149212160,3290746060800,2632596848640,0,273690918912,1.6338472100861317,15.921703355524686,0.07850918787318452,0.7880003397422576,0.6832752511868618,1.6945226229434172,2.104487773655534,0.07420756454158248,0.08199303014242341,0.13665505023737234,0.16398606028484683,0.07352522750382254,0.08199303014242341,0.13665505023737234,0.16398606028484683,0.9058280043815025,0.922077922077922,0.9066939139545657,0.9990449813771369,10.392961833142513,12.333463546513201,10.392961833142513,0.8426636843695632,1.016031522991772,1.0,209220,0,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,1.5,1.5,16.0,2.755010047474471,1,12.0,0.7891870100474745,6.0,6.0,209420,209220,104610,2635113431040,2632596848640,1316298424320,3948895272960,0,2632596848640,273690918912,1.6338472100861317,0.49755322986014644,3.0147528143302855,22.753627873882817,19.729675251186862,48.92959462294342,60.76739977365554,26.055452990215606,20.888876556309704,62.22635312726612,80.37765435835803,15.742993560953716,12.247626334615607,39.33992983588936,51.17773498660148,-0.1451120293710484,-0.32271011525499094,0.3081106165481454,-0.47097380478732437,90.6066301312157,70.9963755465132,61.406710759459145,1.2762148691922286,8.857839938543812,0.0,0,209220,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,1.5,1.5,24.1354255944,2.755010047474471,1,12.0,0.5241011926861406,6.0,6.0,209420,209220,104610,2635113431040,2632596848640,1316298424320,3948895272960,195991437312,2436605411328,273690918912,1.6338472100861317,0.7505411849089352,1.9985578808470028,15.110744797891723,13.102529817153515,32.494273946540716,40.35579183683283,15.175006611694055,11.77196007264513,38.21875354050219,50.157871179165966,8.546783929530752,6.300528559548797,23.01981895260412,30.881336842896232,-0.004252723122641688,-0.2428915131182423,0.4343902935397854,-0.00979009702999311,60.38684695202363,50.584767609690495,41.1103126157539,1.193775316276344,5.903508649640039,0.17748404740200546,15576,193644,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,measured_anchor
AX1,32,1,0.999,0.9989982697386395,1.5,1.5,32.0,2.755010047474471,1,12.0,0.3959710100474745,6.0,6.0,209420,209220,104610,2635113431040,2632596848640,1316298424320,3948895272960,195991437312,2436605411328,273690918912,1.6338472100861317,0.9951064597202929,1.5073764071651428,11.416529791745754,9.899275251186863,24.550202622943416,30.489767773655537,10.056756818249246,7.465875493625566,26.687037103022245,35.551030358358034,5.349335287455979,3.7495053689069504,15.203877811645487,21.143442962357604,0.11910563002074714,-0.1659987252863122,0.5314394667174965,0.22411890249028402,45.7800061312157,40.7187435465132,31.37241873521527,1.1242981031308343,4.475522002182449,0.17748404740200546,15576,193644,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,1.5,1.5,64.0,2.755010047474471,1,12.0,0.19936301004747448,6.0,6.0,209420,209220,104610,2635113431040,2632596848640,1316298424320,3948895272960,826357579776,1806239268864,273690918912,1.6338472100861317,1.9902129194405858,0.7536882035825714,5.747980750677222,4.984075251186862,12.360506622943417,15.350951773655535,2.900353446303998,1.828742277830022,9.115982970005788,13.378303324066685,1.2202861349625977,0.7974520401898979,3.898069521368699,6.2492036862772125,0.49541350743697576,0.12850333182429774,0.7877017707794473,0.6289353735319826,23.60727909692435,25.5799275465132,16.47817945913488,0.9228829539879702,2.3078829807736647,0.5509115770282589,65673,143547,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,1.5,1.5,128.0,2.755010047474471,1,12.0,0.10105901004747447,6.0,6.0,209420,209220,104610,2635113431040,2632596848640,1316298424320,3948895272960,2037462859776,595133988864,273690918912,1.6338472100861317,3.9804258388811715,0.3768441017912857,2.9137062301429566,2.526475251186862,6.265658622943417,7.781543773655534,0.49064016566934504,0.3031770301424234,1.5532185432132795,2.9043190663316105,0.2846659767811173,0.3031770301424234,0.5404402092473324,0.709601303823524,0.8316095972224102,0.6267682672217046,0.9023010714545678,0.9216542277643555,13.133294839189276,18.0105195465132,10.93857707668119,0.7292013317701239,1.2839305841390443,0.9032247037374658,161923,47297,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,1.5,1.5,256.0,2.755010047474471,1,12.0,0.05190701004747447,6.0,6.0,209420,209220,104610,2635113431040,2632596848640,1316298424320,3948895272960,2632596848640,0,273690918912,1.6338472100861317,7.960851677762343,0.18842205089564285,1.4965689698758238,1.2976752511868619,3.218234622943417,3.9968397736555343,0.14093488647392552,0.15572103014242342,0.25953505023737233,0.31144206028484683,0.13963899307616057,0.15572103014242342,0.25953505023737233,0.31144206028484683,0.9058280043815025,0.922077922077922,0.9066939139545657,0.9990449813771369,10.540417833142513,14.2258155465132,10.540417833142513,0.7409359272710385,1.0304470425192764,1.0,209220,0,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,1.5,1.5,512.0,2.755010047474471,1,12.0,0.02733101004747447,6.0,6.0,209420,209220,104610,2635113431040,2632596848640,1316298424320,3948895272960,2632596848640,0,273690918912,1.6338472100861317,15.921703355524686,0.09421102544782142,0.7880003397422576,0.6832752511868618,1.6945226229434172,2.104487773655534,0.07420756454158248,0.08199303014242341,0.13665505023737234,0.16398606028484683,0.07352522750382254,0.08199303014242341,0.13665505023737234,0.16398606028484683,0.9058280043815025,0.922077922077922,0.9066939139545657,0.9990449813771369,10.392961833142513,12.333463546513201,10.392961833142513,0.8426636843695632,1.016031522991772,1.0,209220,0,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,2.0,2.0,16.0,2.755010047474471,1,12.0,0.7891870100474745,6.0,6.0,209420,209220,209220,2635113431040,2632596848640,2632596848640,5265193697280,0,2632596848640,273690918912,1.6338472100861317,0.49755322986014644,4.019670419107047,22.753627873882817,19.729675251186862,48.92959462294342,60.76739977365554,36.36088965493491,29.569933666831925,85.11277641864288,110.36676074016205,15.742993560953716,12.247626334615607,39.33992983588936,51.17773498660148,-0.5980260315617998,-0.8162166087614842,0.3081106165481454,-1.9409458793132892,120.59573651301972,70.9963755465132,61.406710759459145,1.6986182123341147,11.789619918058415,0.0,0,209220,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,2.0,2.0,24.1354255944,2.755010047474471,1,12.0,0.5241011926861406,6.0,6.0,209420,209220,209220,2635113431040,2632596848640,2632596848640,5265193697280,0,2632596848640,273690918912,1.6338472100861317,0.7505411849089352,2.664743841129337,15.110744797891723,13.102529817153515,32.494273946540716,40.35579183683283,21.794869054497646,17.191443812840287,53.41768812840027,70.0737165012393,8.546783929530752,6.300528559548797,23.01981895260412,30.881336842896232,-0.44234247523910963,-0.7363980066247358,0.4343902935397854,-1.0183065363512684,80.30269227409697,50.584767609690495,41.1103126157539,1.5874876186781854,7.8505115328533845,0.0,0,209220,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,measured_anchor
AX1,32,1,0.999,0.9989982697386395,2.0,2.0,32.0,2.755010047474471,1,12.0,0.3959710100474745,6.0,6.0,209420,209220,209220,2635113431040,2632596848640,2632596848640,5265193697280,0,2632596848640,273690918912,1.6338472100861317,0.9951064597202929,2.0098352095535237,11.416529791745754,9.899275251186863,24.550202622943416,30.489767773655537,14.754330641578271,11.244167711170741,38.17019639439901,50.59792874016206,5.349335287455979,3.7495053689069504,15.203877811645487,21.143442962357604,-0.2923656234178773,-0.6595052187928054,0.5314394667174965,-0.5501390877567125,60.82690451301973,40.7187435465132,31.37241873521527,1.4938305855026417,5.946529336243264,0.0,0,209220,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,2.0,2.0,64.0,2.755010047474471,1,12.0,0.19936301004747448,6.0,6.0,209420,209220,209220,2635113431040,2632596848640,2632596848640,5265193697280,390359678976,2242237169664,273690918912,1.6338472100861317,1.9902129194405858,1.0049176047767618,5.747980750677222,4.984075251186862,12.360506622943417,15.350951773655535,4.88272850241707,3.217536579903914,14.615703340012713,20.71351274016206,1.2202861349625977,0.7974520401898979,3.898069521368699,6.2492036862772125,0.1505315145946181,-0.34933084577266804,0.7877017707794473,0.19110216604650265,30.942488513019725,25.5799275465132,16.47817945913488,1.2096394118691511,3.0249840453356875,0.3534981768459435,31023,178197,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,2.0,2.0,128.0,2.755010047474471,1,12.0,0.10105901004747447,6.0,6.0,209420,209220,209220,2635113431040,2632596848640,2632596848640,5265193697280,1568271237120,1064325611520,273690918912,1.6338472100861317,3.9804258388811715,0.5024588023883809,2.9137062301429566,2.526475251186862,6.265658622943417,7.781543773655534,0.9867634558959762,0.5052950502373723,3.6798342211926482,6.1052504623320365,0.2846659767811173,0.3031770301424234,0.5404402092473324,0.709601303823524,0.6613373559462917,0.21541911991790108,0.9023010714545678,0.7329453293014193,16.334226235189703,18.0105195465132,10.93857707668119,0.9069269874756042,1.5968584341095193,0.7970031905195989,124635,84585,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,2.0,2.0,256.0,2.755010047474471,1,12.0,0.05190701004747447,6.0,6.0,209420,209220,209220,2635113431040,2632596848640,2632596848640,5265193697280,2528838156288,103758692352,273690918912,1.6338472100861317,7.960851677762343,0.25122940119419046,1.4965689698758238,1.2976752511868619,3.218234622943417,3.9968397736555343,0.15649831699990555,0.15572103014242342,0.31144206028484683,0.5900303901018729,0.13963899307616057,0.15572103014242342,0.25953505023737233,0.31144206028484683,0.895428596910645,0.8523757709801243,0.9066939139545657,0.9875753913525385,10.819006162959539,14.2258155465132,10.540417833142513,0.7605192213820963,1.0576822551156593,0.9869644484958979,200974,8246,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,2.0,2.0,512.0,2.755010047474471,1,12.0,0.02733101004747447,6.0,6.0,209420,209220,209220,2635113431040,2632596848640,2632596848640,5265193697280,2632596848640,0,273690918912,1.6338472100861317,15.921703355524686,0.12561470059709523,0.7880003397422576,0.6832752511868618,1.6945226229434172,2.104487773655534,0.07420756454158248,0.08199303014242341,0.13665505023737234,0.16398606028484683,0.07352522750382254,0.08199303014242341,0.13665505023737234,0.16398606028484683,0.9058280043815025,0.922077922077922,0.9066939139545657,0.9990449813771369,10.392961833142513,12.333463546513201,10.392961833142513,0.8426636843695632,1.016031522991772,1.0,209220,0,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,4.0,4.0,16.0,2.755010047474471,1,12.0,0.7891870100474745,6.0,6.0,209420,209220,627660,2635113431040,2632596848640,7897790545920,10530387394560,0,2632596848640,273690918912,1.6338472100861317,0.49755322986014644,8.039340838214095,22.753627873882817,19.729675251186862,48.92959462294342,60.76739977365554,77.5826363138121,64.78359707048054,177.44765659419738,227.16643822718828,15.742993560953716,12.247626334615607,39.33992983588936,51.17773498660148,-2.4096820403248045,-2.7382945308394064,0.3081106165481454,-7.8208341774171455,237.39541400004595,70.9963755465132,61.406710759459145,3.34376807509725,23.20813141722056,0.0,0,209220,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,4.0,4.0,24.1354255944,2.755010047474471,1,12.0,0.5241011926861406,6.0,6.0,209420,209220,627660,2635113431040,2632596848640,7897790545920,10530387394560,0,2632596848640,273690918912,1.6338472100861317,0.7505411849089352,5.329487682258674,15.110744797891723,13.102529817153515,32.494273946540716,40.35579183683283,49.1703406644825,40.43036810436422,114.73752767267874,147.6406930187881,8.546783929530752,6.300528559548797,23.01981895260412,30.881336842896232,-2.2539984840021146,-2.6584759287026576,0.4343902935397854,-5.188878567323864,157.86966879164578,50.584767609690495,41.1103126157539,3.1208934280327263,15.433575393789575,0.0,0,209220,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,measured_anchor
AX1,32,1,0.999,0.9989982697386395,4.0,4.0,32.0,2.755010047474471,1,12.0,0.3959710100474745,6.0,6.0,209420,209220,627660,2635113431040,2632596848640,7897790545920,10530387394560,0,2632596848640,273690918912,1.6338472100861317,0.9951064597202929,4.019670419107047,11.416529791745754,9.899275251186863,24.550202622943416,30.489767773655537,35.43715543801632,28.7576010947244,84.58951351141832,109.20163822718828,5.349335287455979,3.7495053689069504,15.203877811645487,21.143442962357604,-2.104021632180882,-2.5815831408707273,0.5314394667174965,-3.9590993216530173,119.43061400004595,40.7187435465132,31.37241873521527,2.933062358950733,11.675715795216968,0.0,0,209220,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,4.0,4.0,64.0,2.755010047474471,1,12.0,0.19936301004747448,6.0,6.0,209420,209220,627660,2635113431040,2632596848640,7897790545920,10530387394560,0,2632596848640,273690918912,1.6338472100861317,1.9902129194405858,2.0098352095535237,5.747980750677222,4.984075251186862,12.360506622943417,15.350951773655535,14.364415000118433,10.834552917369125,37.858731604244866,50.219238227188285,1.2202861349625977,0.7974520401898979,3.898069521368699,6.2492036862772125,-1.499036726667192,-2.2714087678505903,0.7877017707794473,-1.903051106745468,60.44821400004595,25.5799275465132,16.47817945913488,2.363111228135032,5.909507984215173,0.0,0,209220,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,4.0,4.0,128.0,2.755010047474471,1,12.0,0.10105901004747447,6.0,6.0,209420,209220,627660,2635113431040,2632596848640,7897790545920,10530387394560,390359678976,2242237169664,273690918912,1.6338472100861317,3.9804258388811715,1.0049176047767618,2.9137062301429566,2.526475251186862,6.265658622943417,7.781543773655534,4.738384319026683,3.036146768406639,14.69745454985857,20.72803822718828,0.2846659767811173,0.3031770301424234,0.5404402092473324,0.709601303823524,-0.6262395535991292,-1.6637437030635467,0.9023010714545678,-0.6940472237161266,30.957014000045945,18.0105195465132,10.93857707668119,1.7188295940101936,3.026404078714275,0.3534981768459435,31023,178197,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,4.0,4.0,256.0,2.755010047474471,1,12.0,0.05190701004747447,6.0,6.0,209420,209220,627660,2635113431040,2632596848640,7897790545920,10530387394560,1568271237120,1064325611520,273690918912,1.6338472100861317,7.960851677762343,0.5024588023883809,1.4965689698758238,1.2976752511868619,3.218234622943417,3.9968397736555343,0.9114869483103137,0.3469222050984109,3.778037696923212,6.307680738361293,0.13963899307616057,0.15572103014242342,0.25953505023737233,0.31144206028484683,0.39094891938996745,-0.5781670258430824,0.9066939139545657,0.4311807031822184,16.536656511218958,14.2258155465132,10.540417833142513,1.1624399639620067,1.6166483212423444,0.7970031905195989,124635,84585,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,4.0,4.0,512.0,2.755010047474471,1,12.0,0.02733101004747447,6.0,6.0,209420,209220,627660,2635113431040,2632596848640,7897790545920,10530387394560,2354740985856,277855862784,273690918912,1.6338472100861317,15.921703355524686,0.25122940119419046,0.7880003397422576,0.6832752511868618,1.6945226229434172,2.104487773655534,0.10023060217120311,0.08199303014242341,0.25785009167545414,0.65711748767588,0.07352522750382254,0.08199303014242341,0.13665505023737234,0.16398606028484683,0.8728038591912448,0.68775419087636,0.9066939139545657,0.9626223864065563,10.886093260533546,12.333463546513201,10.392961833142513,0.8826468914817653,1.0642407903066429,0.9606882406563355,187138,22082,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,8.0,8.0,16.0,2.755010047474471,1,12.0,0.7891870100474745,6.0,6.0,209420,209220,1464540,2635113431040,2632596848640,18428177940480,21060774789120,0,2632596848640,273690918912,1.6338472100861317,0.49755322986014644,16.07868167642819,22.753627873882817,19.729675251186862,48.92959462294342,60.76739977365554,160.0261296315665,134.38192997890215,362.11741694530645,460.76579320124074,15.742993560953716,12.247626334615607,39.33992983588936,51.17773498660148,-6.032994057850814,-6.5824503749952505,0.3081106165481454,-19.58061077362486,470.9947689740984,70.9963755465132,61.406710759459145,6.634067800623521,46.04515441554484,0.0,0,209220,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,8.0,8.0,24.1354255944,2.755010047474471,1,12.0,0.5241011926861406,6.0,6.0,209420,209220,1464540,2635113431040,2632596848640,18428177940480,21060774789120,0,2632596848640,273690918912,1.6338472100861317,0.7505411849089352,10.658975364517348,15.110744797891723,13.102529817153515,32.494273946540716,40.35579183683283,103.92128388445221,86.78169264697952,237.26199696811818,302.7746460538857,8.546783929530752,6.300528559548797,23.01981895260412,30.881336842896232,-5.8773105015281235,-6.502631772858501,0.4343902935397854,-13.530022629269054,313.00362182674337,50.584767609690495,41.1103126157539,6.187705046741807,30.599703115661953,0.0,0,209220,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,measured_anchor
AX1,32,1,0.999,0.9989982697386395,8.0,8.0,32.0,2.755010047474471,1,12.0,0.3959710100474745,6.0,6.0,209420,209220,1464540,2635113431040,2632596848640,18428177940480,21060774789120,0,2632596848640,273690918912,1.6338472100861317,0.9951064597202929,8.039340838214095,11.416529791745754,9.899275251186863,24.550202622943416,30.489767773655537,76.80280503089242,63.7556810131935,176.91268094530642,226.40905720124073,5.349335287455979,3.7495053689069504,15.203877811645487,21.143442962357604,-5.727333649706891,-6.425738985026571,0.5314394667174965,-10.777019789445626,236.6380329740984,40.7187435465132,31.37241873521527,5.811525905846915,23.134088713164378,0.0,0,209220,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,8.0,8.0,64.0,2.755010047474471,1,12.0,0.19936301004747448,6.0,6.0,209420,209220,1464540,2635113431040,2632596848640,18428177940480,21060774789120,0,2632596848640,273690918912,1.6338472100861317,1.9902129194405858,4.019670419107047,5.747980750677222,4.984075251186862,12.360506622943417,15.350951773655535,35.19114273055539,28.454194944610812,84.70903896540136,109.23068920124072,1.2202861349625977,0.7974520401898979,3.898069521368699,6.2492036862772125,-5.122348744193203,-6.115564612006434,0.7877017707794473,-6.502903680316133,119.45966497409839,25.5799275465132,16.47817945913488,4.670054860666794,11.678555861974143,0.0,0,209220,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,8.0,8.0,128.0,2.755010047474471,1,12.0,0.10105901004747447,6.0,6.0,209420,209220,1464540,2635113431040,2632596848640,18428177940480,21060774789120,0,2632596848640,273690918912,1.6338472100861317,3.9804258388811715,2.0098352095535237,2.9137062301429566,2.526475251186862,6.265658622943417,7.781543773655534,14.385311580386867,10.786921850034618,38.31230597544884,50.64150520124072,0.2846659767811173,0.3031770301424234,0.5404402092473324,0.709601303823524,-3.9371180359802684,-5.507899547219391,0.9023010714545678,-4.363419440069354,60.870480974098385,18.0105195465132,10.93857707668119,3.379718215062973,5.950789436379027,0.0,0,209220,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,8.0,8.0,256.0,2.755010047474471,1,12.0,0.05190701004747447,6.0,6.0,209420,209220,1464540,2635113431040,2632596848640,18428177940480,21060774789120,390359678976,2242237169664,273690918912,1.6338472100861317,7.960851677762343,1.0049176047767618,1.4965689698758238,1.2976752511868619,3.218234622943417,3.9968397736555343,4.85005988383997,3.06776642149248,15.16997900559126,21.346913201240724,0.13963899307616057,0.15572103014242342,0.25953505023737233,0.31144206028484683,-2.2407860790020244,-4.340947951415302,0.9066939139545657,-2.4713809638677136,31.57588897409839,14.2258155465132,10.540417833142513,2.219618894316239,3.0869062235814684,0.3534981768459435,31023,178197,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,1,0.999,0.9989982697386395,8.0,8.0,512.0,2.755010047474471,1,12.0,0.02733101004747447,6.0,6.0,209420,209220,1464540,2635113431040,2632596848640,18428177940480,21060774789120,973049167872,1659547680768,273690918912,1.6338472100861317,15.921703355524686,0.5024588023883809,0.7880003397422576,0.6832752511868618,1.6945226229434172,2.104487773655534,0.9938550288991468,0.36123863124126004,4.222019795095744,6.945596291667993,0.07352522750382254,0.08199303014242341,0.13665505023737234,0.16398606028484683,-0.2612368025427769,-2.3003737910072837,0.9066939139545657,-0.2881201677017846,17.17457206452566,12.333463546513201,10.392961833142513,1.392518168132997,1.679011901670347,0.6173313582497721,77331,131889,21751,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,2,0.5,0.4999937655082981,1.0,1.0,16.0,2.755010047474471,1,12.0,0.7891870100474745,6.0,6.0,187510,94221,0,2359421829120,1185574551552,0,1185574551552,185962856448,999611695104,1720713216000,1.4629103732367994,1.1113817652105153,0.8997808235683823,22.753627873882817,19.729675251186862,48.92959462294342,60.76739977365554,17.256423636885415,14.20536618085454,40.76842783174044,53.69517204098777,11.775555539901694,8.601443332865975,31.518321982002234,43.356127132714356,0.24159682435991803,0.11638193766740357,0.4824756911218553,0.5007440349961584,63.92414781384544,70.9963755465132,53.58510290557202,0.9003860735392836,6.249320482649551,0.36856280705254496,14779,79442,136750,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,32,2,0.5,0.4999937655082981,1.0,1.0,24.1354255944,2.755010047474471,1,12.0,0.5241011926861406,6.0,6.0,187510,94221,0,2359421829120,1185574551552,0,1185574551552,452368269312,733206282240,1720713216000,1.4629103732367994,1.6764794938257077,0.5964880594620403,15.110744797891723,13.102529817153515,32.494273946540716,40.35579183683283,10.407065093994573,8.38561908297825,24.949066157330044,33.50184280632693,5.729403727081472,4.2560715617054115,15.808926295430723,22.979185427018052,0.31128046742960114,0.16983805095977045,0.6208390914072714,0.5013867066972442,43.73081857918459,50.584767609690495,33.20816119987572,0.8645056732613536,4.2751903563231854,0.6325594154467692,35951,58270,136750,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,measured_anchor
AX1,32,2,0.5,0.4999937655082981,1.0,1.0,32.0,2.755010047474471,1,12.0,0.3959710100474745,6.0,6.0,187510,94221,0,2359421829120,1185574551552,0,1185574551552,711966326784,473608224768,1720713216000,1.4629103732367994,2.2227635304210307,0.44989041178419115,11.416529791745754,9.899275251186863,24.550202622943416,30.489767773655537,7.3657290775497675,5.939565150712117,17.818695452136353,24.311211042737398,3.344726769853796,2.6810881288675366,8.777632709421109,13.43857588852602,0.3548189150371025,0.2026436139751998,0.7070277193800115,0.5018458333546543,34.540186815595064,40.7187435465132,23.667551661383683,0.8482625888527148,3.376700422660751,0.8040599516197411,56582,37639,136750,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
